customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,TotalyCharges_Tenure_Ratio,TotalCharges_Tenure_Ratio
3384-CTMSF,47,1,0,3,104.1,5135.15,0,2.2148936170212763,109.25851063829786,109.25851063829786
0902-RFHOF,38,1,1,2,20.1,730.1,0,0.5289473684210527,19.21315789473684,19.21315789473684
9286-DOJGF,38,1,0,1,74.95,2869.85,1,1.9723684210526315,75.52236842105263,75.52236842105263
6048-QBXKL,2,1,0,0,56.55,118.25,0,28.275,59.125,59.125
9661-MHUMO,1,1,0,0,49.25,49.25,1,49.25,49.25,49.25
7718-RXDGG,15,1,0,1,68.6,1108.6,0,4.573333333333333,73.90666666666667,73.90666666666667
1025-FALIX,26,1,0,0,69.05,1815.65,0,2.6557692307692307,69.83269230769231,69.83269230769231
3451-VAWLI,35,1,2,0,19.7,730.4,0,0.5628571428571428,20.86857142857143,20.86857142857143
3407-QGWLG,3,1,0,2,20.05,75.45,0,6.683333333333334,25.150000000000002,25.150000000000002
1842-EZJMK,50,1,0,3,103.7,5071.05,1,2.074,101.421,101.421
2347-WKKAE,42,1,0,3,94.4,4014.6,0,2.2476190476190476,95.58571428571429,95.58571428571429
8735-DCXNF,10,1,0,0,54.95,568.85,0,5.495,56.885000000000005,56.885000000000005
3214-IYUUQ,61,1,1,1,93.7,5860.7,0,1.5360655737704918,96.07704918032786,96.07704918032786
1936-UAFEH,68,1,2,0,110.25,7279.35,0,1.6213235294117647,107.04926470588236,107.04926470588236
3587-PMCOY,10,1,1,3,98.9,1064.95,0,9.89,106.495,106.495
8079-XRJRS,65,1,1,3,89.75,5769.6,1,1.3807692307692307,88.76307692307692,88.76307692307692
1027-LKKQQ,72,1,2,1,80.45,5886.85,0,1.1173611111111112,81.76180555555555,81.76180555555555
7148-XZPHA,55,1,0,3,79.4,4238.45,0,1.4436363636363638,77.06272727272727,77.06272727272727
8073-IJDCM,1,1,0,2,20.3,20.3,1,20.3,20.3,20.3
5309-TAIKL,7,1,0,1,62.8,418.3,0,8.971428571428572,59.75714285714286,59.75714285714286
6856-RAURS,2,1,0,2,74.9,136.05,0,37.45,68.025,68.025
8778-LMWTJ,9,1,0,3,74.85,708.2,0,8.316666666666666,78.6888888888889,78.6888888888889
9717-IOAAF,27,1,2,0,25.85,788.55,0,0.9574074074074075,29.205555555555552,29.205555555555552
8884-ADFVN,7,1,0,3,101.95,700.85,1,14.564285714285715,100.12142857142858,100.12142857142858
2845-KDHVX,64,1,2,2,68.3,4378.8,0,1.0671875,68.41875,68.41875
0848-SOMKO,70,0,2,1,48.4,3442.8,0,0.6914285714285714,49.182857142857145,49.182857142857145
2720-WGKHP,2,1,0,3,94.0,181.7,1,47.0,90.85,90.85
6734-FQAJX,67,1,2,3,105.05,7171.7,0,1.567910447761194,107.04029850746268,107.04029850746268
2869-ADAWR,45,1,0,0,89.3,4016.85,1,1.9844444444444445,89.26333333333334,89.26333333333334
1535-VTJOQ,24,1,2,0,25.15,553.0,0,1.0479166666666666,23.041666666666668,23.041666666666668
6368-TZZDT,4,1,2,0,19.5,96.85,0,4.875,24.2125,24.2125
0943-ZQPXH,44,1,0,1,92.95,4122.9,0,2.1125000000000003,93.70227272727271,93.70227272727271
1293-BSEUN,72,1,2,2,20.7,1482.3,0,0.2875,20.5875,20.5875
9894-EZEWG,1,1,0,0,74.3,74.3,1,74.3,74.3,74.3
1302-TPUBN,66,1,2,1,19.35,1240.8,0,0.2931818181818182,18.8,18.8
7851-FLGGQ,1,0,0,2,44.65,44.65,1,44.65,44.65,44.65
0637-UBJRP,13,1,0,3,84.05,1095.3,1,6.4653846153846155,84.25384615384615,84.25384615384615
0940-OUQEC,10,1,0,1,80.7,788.8,1,8.07,78.88,78.88
2378-VTKDH,65,1,0,3,104.35,6578.55,0,1.6053846153846152,101.20846153846153,101.20846153846153
0927-CNGRH,1,1,0,2,19.55,19.55,0,19.55,19.55,19.55
8608-OZTLB,38,1,1,3,74.05,2802.3,0,1.9486842105263158,73.74473684210527,73.74473684210527
2335-GSODA,23,0,2,2,40.1,857.75,0,1.7434782608695654,37.29347826086956,37.29347826086956
1952-DVVSW,10,1,1,2,20.1,184.4,0,2.0100000000000002,18.44,18.44
0702-PGIBZ,4,1,0,3,101.7,364.55,1,25.425,91.1375,91.1375
6656-GULJQ,72,1,2,0,83.55,6093.3,0,1.1604166666666667,84.62916666666666,84.62916666666666
9853-JFZDU,35,1,0,3,56.85,1861.1,0,1.6242857142857143,53.17428571428571,53.17428571428571
1963-VAUKV,1,1,0,2,20.4,20.4,1,20.4,20.4,20.4
3777-XROBG,58,1,2,0,19.55,1079.65,0,0.3370689655172414,18.614655172413794,18.614655172413794
6994-FGRHH,70,1,1,3,106.15,7475.1,0,1.5164285714285715,106.78714285714287,106.78714285714287
4000-VGMQP,38,1,1,0,78.95,2862.55,0,2.0776315789473685,75.33026315789475,75.33026315789475
3999-WRNGR,60,0,0,3,49.75,3069.45,0,0.8291666666666667,51.1575,51.1575
3466-RITXD,26,1,0,0,92.4,2349.8,0,3.553846153846154,90.37692307692308,90.37692307692308
2680-XKKNJ,8,1,1,1,58.2,469.25,0,7.275,58.65625,58.65625
3058-HJCUY,41,1,1,3,102.6,4213.35,1,2.502439024390244,102.76463414634148,102.76463414634148
2974-GGUXS,36,1,0,0,91.95,3301.05,0,2.5541666666666667,91.69583333333334,91.69583333333334
7994-XIRTR,54,1,1,1,65.25,3529.95,0,1.2083333333333333,65.36944444444444,65.36944444444444
3259-FDWOY,71,1,2,1,106.0,7723.7,1,1.4929577464788732,108.78450704225352,108.78450704225352
2101-RANCD,55,1,0,3,73.1,4144.9,0,1.3290909090909089,75.36181818181818,75.36181818181818
7921-BEPCI,72,1,2,1,59.75,4265.0,0,0.8298611111111112,59.236111111111114,59.236111111111114
0807-ZABDG,3,1,0,2,55.1,154.65,1,18.366666666666667,51.550000000000004,51.550000000000004
8510-TMWYB,54,1,2,1,59.8,3246.45,0,1.1074074074074074,60.11944444444444,60.11944444444444
3258-ZKPAI,72,1,2,1,116.6,8337.45,0,1.6194444444444445,115.79791666666668,115.79791666666668
1428-IEDPR,52,1,2,3,109.3,5731.4,0,2.101923076923077,110.21923076923076,110.21923076923076
5298-GSTLM,60,1,1,1,101.4,6176.6,0,1.6900000000000002,102.94333333333334,102.94333333333334
4450-YOOHP,39,0,0,0,50.65,1905.4,0,1.2987179487179488,48.85641025641026,48.85641025641026
6728-CZFEI,15,1,1,2,56.15,931.9,0,3.743333333333333,62.126666666666665,62.126666666666665
5748-RNCJT,69,1,2,1,106.5,7348.8,1,1.5434782608695652,106.50434782608696,106.50434782608696
3653-NCRDJ,43,1,1,2,19.2,776.25,0,0.44651162790697674,18.052325581395348,18.052325581395348
6121-TNHBO,63,1,1,1,83.0,5243.05,0,1.3174603174603174,83.22301587301588,83.22301587301588
5119-NZPTV,2,1,0,3,70.1,141.65,0,35.05,70.825,70.825
6519-ZHPXP,72,1,2,1,108.3,7679.65,0,1.5041666666666667,106.66180555555555,106.66180555555555
7739-LAXOG,32,1,0,1,91.05,2954.5,1,2.8453125,92.328125,92.328125
3472-QPRCH,40,1,2,0,25.25,1006.9,0,0.63125,25.1725,25.1725
8224-UAXBZ,58,0,1,3,45.35,2540.1,0,0.781896551724138,43.79482758620689,43.79482758620689
9610-WCESF,67,0,2,3,43.9,3097.2,0,0.6552238805970149,46.22686567164179,46.22686567164179
9776-CLUJA,51,1,0,3,77.5,3807.35,1,1.5196078431372548,74.65392156862745,74.65392156862745
2486-WYVVE,31,1,1,2,79.3,2484.0,0,2.5580645161290323,80.12903225806451,80.12903225806451
3865-ZYKAD,69,1,0,0,84.9,5785.65,0,1.2304347826086957,83.85,83.85
1422-DGUBX,32,1,1,3,79.25,2619.15,0,2.4765625,81.8484375,81.8484375
2999-AANRQ,21,1,2,0,71.05,1524.85,0,3.3833333333333333,72.61190476190475,72.61190476190475
8668-KNZTI,52,1,1,3,53.75,2790.65,0,1.0336538461538463,53.666346153846156,53.666346153846156
0480-KYJVA,72,1,2,0,24.25,1784.5,0,0.3368055555555556,24.78472222222222,24.78472222222222
6034-ZRYCV,72,0,2,3,54.2,3937.45,1,0.7527777777777778,54.68680555555555,54.68680555555555
9746-YKGXB,52,0,1,1,44.25,2276.1,0,0.8509615384615384,43.771153846153844,43.771153846153844
3926-YZVVX,41,1,1,1,50.05,2029.05,0,1.2207317073170731,49.4890243902439,49.4890243902439
6000-UKLWI,41,1,2,2,20.15,802.35,0,0.49146341463414633,19.569512195121952,19.569512195121952
2079-FBMZK,6,1,0,2,69.25,418.4,1,11.541666666666666,69.73333333333333,69.73333333333333
6332-FBZRI,67,1,1,0,69.35,4653.25,0,1.0350746268656716,69.45149253731343,69.45149253731343
2096-XOTMO,16,1,0,2,19.35,275.9,0,1.209375,17.24375,17.24375
3266-FTKHB,17,1,2,2,19.15,343.45,0,1.1264705882352941,20.20294117647059,20.20294117647059
8221-EQDGL,35,1,0,2,61.0,2130.45,0,1.7428571428571429,60.87,60.87
2346-LOCWC,58,1,2,0,20.5,1191.4,0,0.35344827586206895,20.54137931034483,20.54137931034483
6608-QQLVK,1,1,0,3,50.5,50.5,1,50.5,50.5,50.5
0298-XACET,52,0,2,2,50.2,2554.0,0,0.9653846153846154,49.11538461538461,49.11538461538461
7560-QJAVJ,70,1,2,1,79.6,5589.45,0,1.137142857142857,79.84928571428571,79.84928571428571
2995-YWTCD,19,1,2,1,24.9,467.7,0,1.3105263157894735,24.61578947368421,24.61578947368421
3551-HUAZH,1,1,0,3,74.4,74.4,1,74.4,74.4,74.4
9137-UIYPG,35,1,0,3,106.9,3756.45,0,3.0542857142857143,107.32714285714285,107.32714285714285
2809-ZMYOQ,32,1,0,3,101.35,3334.9,0,3.1671875,104.215625,104.215625
5084-OOVCJ,17,1,0,0,55.35,920.5,0,3.2558823529411764,54.14705882352941,54.14705882352941
0254-WWRKD,67,1,1,0,50.55,3431.75,0,0.7544776119402985,51.22014925373134,51.22014925373134
7727-SHVZV,9,1,0,1,19.5,150.35,0,2.1666666666666665,16.705555555555556,16.705555555555556
6302-JGYRJ,31,1,1,2,79.45,2587.7,1,2.5629032258064517,83.47419354838709,83.47419354838709
5339-PXDVH,4,1,0,3,90.65,367.95,0,22.6625,91.9875,91.9875
2205-LPVGL,58,1,1,1,89.85,5125.75,0,1.5491379310344826,88.375,88.375
8782-NUUOL,60,1,1,2,79.0,4801.1,0,1.3166666666666667,80.01833333333335,80.01833333333335
3685-YLCMQ,58,1,1,3,104.65,6219.6,1,1.8043103448275863,107.2344827586207,107.2344827586207
7601-WFVZV,1,1,0,2,19.55,19.55,0,19.55,19.55,19.55
4609-KNNWG,27,1,2,2,19.9,550.1,0,0.7370370370370369,20.374074074074073,20.374074074074073
4868-AADLV,66,1,1,3,116.25,7862.25,0,1.7613636363636365,119.125,119.125
9529-OFXHY,15,1,0,1,87.75,1242.2,0,5.85,82.81333333333333,82.81333333333333
8634-MPHTR,47,1,0,3,100.05,4871.05,1,2.128723404255319,103.63936170212766,103.63936170212766
2669-QVCRG,41,1,0,0,81.3,3190.65,0,1.9829268292682927,77.82073170731708,77.82073170731708
2478-EEWWM,59,0,0,3,44.3,2666.75,0,0.7508474576271186,45.19915254237288,45.19915254237288
9174-IHETN,50,1,2,0,70.35,3533.6,0,1.4069999999999998,70.672,70.672
2233-TXSIU,17,0,1,0,44.45,792.15,0,2.614705882352941,46.59705882352941,46.59705882352941
9644-UMGQA,6,1,0,3,49.15,295.65,0,8.191666666666666,49.275,49.275
3256-EZDBI,51,0,0,0,29.45,1459.35,0,0.5774509803921568,28.61470588235294,28.61470588235294
8761-NSOBC,44,1,0,3,100.55,4398.15,1,2.2852272727272727,99.95795454545454,99.95795454545454
0419-YAAPX,49,1,0,0,85.3,4297.95,0,1.7408163265306122,87.71326530612245,87.71326530612245
8413-VONUO,2,1,0,3,95.65,167.3,1,47.825,83.65,83.65
0872-CASZJ,59,1,1,2,69.1,4096.9,0,1.171186440677966,69.43898305084745,69.43898305084745
4726-DLWQN,50,1,0,1,70.35,3454.6,0,1.4069999999999998,69.092,69.092
8164-OCKUJ,59,1,2,2,20.6,1286.0,0,0.3491525423728814,21.796610169491526,21.796610169491526
3094-JOJAI,18,1,0,2,74.15,1387.0,0,4.1194444444444445,77.05555555555556,77.05555555555556
9494-MRNYX,10,1,0,3,75.05,786.3,0,7.505,78.63,78.63
2599-CZABP,14,1,1,3,44.6,641.25,0,3.185714285714286,45.80357142857143,45.80357142857143
7945-PRBVF,35,1,2,1,21.45,705.45,0,0.6128571428571429,20.155714285714286,20.155714285714286
4544-RXFMG,8,1,1,2,43.45,345.5,0,5.43125,43.1875,43.1875
0859-YGKFW,18,1,1,1,20.05,345.9,0,1.113888888888889,19.216666666666665,19.216666666666665
1150-FTQGN,60,1,1,1,94.15,5811.8,0,1.5691666666666668,96.86333333333333,96.86333333333333
9223-UCPVT,1,1,0,3,94.4,94.4,1,94.4,94.4,94.4
7196-LIWRH,6,1,2,2,19.55,124.45,0,3.2583333333333333,20.741666666666667,20.741666666666667
5448-VWNAM,19,1,0,2,75.9,1375.6,0,3.9947368421052634,72.39999999999999,72.39999999999999
1177-XZBJL,53,1,1,1,64.15,3491.55,0,1.2103773584905662,65.87830188679246,65.87830188679246
3518-FSTWG,72,1,2,1,109.55,7920.7,0,1.5215277777777778,110.00972222222222,110.00972222222222
9330-VOFSZ,60,1,2,0,110.8,6640.7,0,1.8466666666666667,110.67833333333333,110.67833333333333
4351-QLCSU,1,1,0,0,55.0,55.0,1,55.0,55.0,55.0
0939-EREMR,13,1,0,2,53.45,718.1,0,4.111538461538462,55.23846153846154,55.23846153846154
9389-ACWBI,5,1,0,0,69.95,320.4,0,13.99,64.08,64.08
5419-JPRRN,1,1,0,3,101.45,101.45,1,101.45,101.45,101.45
3644-QXEHN,13,1,0,3,97.0,1334.45,0,7.461538461538462,102.65,102.65
2911-IJORQ,37,1,1,1,90.6,3358.65,0,2.4486486486486485,90.77432432432433,90.77432432432433
5921-NGYRH,64,1,0,2,73.55,4764.0,0,1.14921875,74.4375,74.4375
2100-BDNSN,5,1,0,1,67.95,350.3,1,13.59,70.06,70.06
5998-DZLYR,61,1,2,1,94.35,5703.0,0,1.5467213114754097,93.49180327868852,93.49180327868852
0488-GSLFR,1,1,0,3,69.5,69.5,1,69.5,69.5,69.5
9318-NKNFC,1,1,0,2,18.85,18.85,1,18.85,18.85,18.85
3985-HOYPM,26,1,1,2,19.4,525.55,0,0.7461538461538461,20.213461538461537,20.213461538461537
9728-FTTVZ,1,1,0,3,69.2,69.2,1,69.2,69.2,69.2
9548-LERKT,24,1,2,2,19.75,483.15,0,0.8229166666666666,20.131249999999998,20.131249999999998
6576-FBXOJ,17,0,1,3,54.6,934.8,0,3.211764705882353,54.98823529411764,54.98823529411764
4310-KEDTB,26,0,0,2,29.8,786.5,0,1.146153846153846,30.25,30.25
7254-IQWOZ,1,1,0,3,69.65,69.65,1,69.65,69.65,69.65
2474-BRUCM,40,1,0,3,101.85,4086.3,1,2.5462499999999997,102.1575,102.1575
4062-HBMOS,52,1,0,3,103.05,5364.8,0,1.981730769230769,103.16923076923078,103.16923076923078
0742-NXBGR,1,1,0,3,82.3,82.3,1,82.3,82.3,82.3
2676-ISHSF,1,1,0,2,20.3,20.3,0,20.3,20.3,20.3
9236-NDUCW,21,0,2,2,35.1,770.4,0,1.6714285714285715,36.68571428571428,36.68571428571428
4753-PADAS,67,1,1,1,105.7,6816.95,0,1.5776119402985076,101.7455223880597,101.7455223880597
6103-QCKFX,44,1,0,1,56.25,2419.55,0,1.2784090909090908,54.98977272727273,54.98977272727273
7781-EWARA,70,0,1,3,60.35,4138.7,0,0.8621428571428572,59.12428571428571,59.12428571428571
6110-OHIHY,3,1,0,3,79.25,267.6,1,26.416666666666668,89.2,89.2
7018-FPXHH,56,1,2,1,59.8,3457.45,0,1.0678571428571428,61.740178571428565,61.740178571428565
5889-LFOLL,13,1,0,3,84.6,1115.2,1,6.507692307692308,85.78461538461539,85.78461538461539
5708-EVONK,58,1,0,1,93.4,5435.6,1,1.610344827586207,93.71724137931035,93.71724137931035
8708-XPXHZ,42,1,0,3,94.2,4186.3,1,2.242857142857143,99.67380952380952,99.67380952380952
0616-ATFGB,1,0,0,3,25.05,25.05,1,25.05,25.05,25.05
0572-ZJKLT,46,1,2,2,99.65,4630.2,0,2.1663043478260873,100.65652173913043,100.65652173913043
5135-RDDQL,63,1,2,1,50.65,3221.25,0,0.803968253968254,51.13095238095238,51.13095238095238
1353-LJWEM,11,1,0,3,60.9,688.5,0,5.536363636363636,62.59090909090909,62.59090909090909
1794-SWWKL,15,1,0,1,59.65,867.1,0,3.9766666666666666,57.806666666666665,57.806666666666665
6166-YIPFO,72,0,2,3,64.7,4746.05,0,0.8986111111111111,65.91736111111112,65.91736111111112
7016-BPGEU,29,0,0,0,25.1,712.85,1,0.8655172413793104,24.58103448275862,24.58103448275862
6876-ADESB,1,1,0,3,48.95,48.95,1,48.95,48.95,48.95
9332-GYWLO,6,1,0,3,54.85,355.1,0,9.141666666666667,59.18333333333334,59.18333333333334
1963-SVUCV,1,1,0,3,45.3,45.3,1,45.3,45.3,45.3
4184-VODJZ,63,1,1,3,91.35,5764.7,0,1.45,91.5031746031746,91.5031746031746
0220-EBGCE,2,1,0,3,85.85,167.3,1,42.925,83.65,83.65
1092-WPIVQ,18,1,2,2,25.1,428.45,0,1.3944444444444446,23.802777777777777,23.802777777777777
7233-IOQNP,43,0,0,1,34.0,1505.35,0,0.7906976744186046,35.00813953488372,35.00813953488372
2834-JKOOW,15,0,1,2,45.9,693.45,0,3.06,46.230000000000004,46.230000000000004
2754-VDLTR,10,1,0,3,95.2,930.4,1,9.52,93.03999999999999,93.03999999999999
2400-FEQME,55,1,2,2,20.5,1177.95,0,0.37272727272727274,21.417272727272728,21.417272727272728
3190-XFANI,49,1,1,1,100.6,5069.65,1,2.0530612244897957,103.46224489795918,103.46224489795918
7551-DACSP,6,1,0,2,55.3,324.25,1,9.216666666666667,54.041666666666664,54.041666666666664
4957-SREEC,70,1,2,0,20.35,1458.1,0,0.29071428571428576,20.83,20.83
7235-NXZCP,2,1,0,2,74.85,156.4,1,37.425,78.2,78.2
0230-UBYPQ,63,0,1,1,36.1,2298.9,0,0.5730158730158731,36.490476190476194,36.490476190476194
4923-ADWXJ,25,1,0,1,65.8,1679.65,0,2.6319999999999997,67.186,67.186
1763-KUAAW,18,1,1,1,20.35,369.6,0,1.1305555555555555,20.533333333333335,20.533333333333335
1104-TNLZA,28,1,0,3,105.8,2998.0,0,3.7785714285714285,107.07142857142857,107.07142857142857
5195-KPUNQ,53,1,1,2,96.75,5206.55,0,1.8254716981132075,98.23679245283019,98.23679245283019
0520-FDVVT,35,1,1,1,102.35,3626.1,1,2.924285714285714,103.60285714285715,103.60285714285715
3439-GVUSX,1,0,0,2,24.4,24.4,0,24.4,24.4,24.4
1444-VVSGW,70,1,1,0,115.65,7968.85,1,1.6521428571428571,113.84071428571428,113.84071428571428
5712-PTIWW,2,1,0,3,79.85,152.45,1,39.925,76.225,76.225
5949-HGVJL,26,1,0,3,73.05,1959.5,0,2.8096153846153844,75.36538461538461,75.36538461538461
5203-XEHAX,34,1,1,3,64.35,2053.05,0,1.8926470588235293,60.38382352941177,60.38382352941177
1635-HDGFT,19,1,2,2,20.5,398.55,0,1.0789473684210527,20.976315789473684,20.976315789473684
3315-TOTBP,15,1,0,2,76.0,1130.85,1,5.066666666666666,75.39,75.39
8050-XGRVL,62,1,1,0,54.75,3425.35,0,0.8830645161290323,55.247580645161285,55.247580645161285
6661-HBGWL,42,1,0,1,104.75,4323.45,1,2.494047619047619,102.93928571428572,102.93928571428572
1518-VOWAV,9,1,0,3,74.65,703.55,1,8.294444444444444,78.17222222222222,78.17222222222222
9828-QHFBK,24,1,0,3,51.15,1275.7,0,2.13125,53.15416666666667,53.15416666666667
3908-MKIMJ,68,0,2,3,41.95,2965.75,0,0.6169117647058824,43.6139705882353,43.6139705882353
5012-YSPJJ,31,1,0,2,54.35,1647.0,0,1.7532258064516129,53.12903225806452,53.12903225806452
5909-ECHUI,1,1,0,3,56.25,56.25,1,56.25,56.25,56.25
1309-BXVOQ,21,1,0,3,106.1,2249.95,1,5.052380952380952,107.14047619047618,107.14047619047618
6728-VOIFY,63,1,1,3,96.0,6109.75,0,1.5238095238095237,96.98015873015873,96.98015873015873
9317-WZPGV,2,1,0,1,79.75,159.4,1,39.875,79.7,79.7
4891-NLUBA,61,0,2,1,61.45,3751.15,0,1.007377049180328,61.49426229508197,61.49426229508197
2856-HYAPG,1,1,0,3,68.65,68.65,1,68.65,68.65,68.65
8969-PRHFK,18,1,1,2,19.65,411.25,0,1.0916666666666666,22.84722222222222,22.84722222222222
0661-KQHNK,6,1,1,0,19.0,105.5,0,3.1666666666666665,17.583333333333332,17.583333333333332
8709-KRDVL,33,1,0,3,100.0,3320.6,0,3.0303030303030303,100.62424242424242,100.62424242424242
4488-PSYCG,16,1,0,1,20.25,327.45,1,1.265625,20.465625,20.465625
1427-VERSM,56,1,0,3,98.7,5669.5,0,1.7625,101.24107142857143,101.24107142857143
9801-NOSHQ,23,1,1,2,19.8,465.45,0,0.8608695652173913,20.23695652173913,20.23695652173913
6339-YPSAH,9,1,0,3,73.8,704.3,0,8.2,78.25555555555555,78.25555555555555
3621-CEOVK,14,1,0,3,100.2,1369.8,1,7.1571428571428575,97.84285714285714,97.84285714285714
6906-ANDWJ,15,1,0,1,74.9,1107.25,1,4.993333333333334,73.81666666666666,73.81666666666666
2159-TURXX,5,1,0,0,20.05,95.55,0,4.01,19.11,19.11
1548-FEHVL,61,1,0,3,106.2,6375.2,0,1.7409836065573772,104.51147540983607,104.51147540983607
3795-CAWEX,70,1,2,0,116.55,8152.3,0,1.665,116.46142857142857,116.46142857142857
6215-NQCPY,15,1,0,3,99.7,1566.75,0,6.6466666666666665,104.45,104.45
5647-URDKA,8,1,2,2,19.7,130.25,0,2.4625,16.28125,16.28125
2229-DPMBI,8,1,2,2,19.5,162.15,0,2.4375,20.26875,20.26875
9626-WEQRM,4,0,0,2,29.15,110.05,0,7.2875,27.5125,27.5125
2188-SXWVT,34,1,1,2,55.0,1885.15,0,1.6176470588235294,55.44558823529412,55.44558823529412
6258-PVZWJ,68,1,2,0,90.8,6302.85,0,1.3352941176470587,92.68897058823529,92.68897058823529
1094-BKOSX,45,0,1,1,51.0,2264.5,0,1.1333333333333333,50.32222222222222,50.32222222222222
6969-MVBAI,9,1,0,3,90.1,816.8,0,10.011111111111111,90.75555555555555,90.75555555555555
2978-XXSOG,22,1,0,2,59.05,1253.5,0,2.684090909090909,56.97727272727273,56.97727272727273
2342-CKIAO,2,1,0,2,20.3,41.2,0,10.15,20.6,20.6
6953-PBDIN,70,1,2,1,72.95,5265.55,0,1.0421428571428573,75.22214285714286,75.22214285714286
3898-BSJYF,10,1,1,0,73.55,693.3,0,7.3549999999999995,69.33,69.33
3938-YFPXD,72,1,2,0,84.3,5997.1,0,1.1708333333333334,83.29305555555555,83.29305555555555
7696-AMHOD,49,1,1,0,78.0,3824.2,0,1.5918367346938775,78.04489795918367,78.04489795918367
2453-SAFNS,54,1,1,2,72.1,3886.05,0,1.335185185185185,71.96388888888889,71.96388888888889
9558-IHEZX,71,1,2,0,106.75,7283.25,0,1.5035211267605635,102.58098591549296,102.58098591549296
9617-UDPEU,22,1,1,2,19.25,412.55,0,0.875,18.75227272727273,18.75227272727273
6340-DACFT,50,1,2,0,20.55,1070.25,0,0.41100000000000003,21.405,21.405
4955-VCWBI,43,1,1,2,20.0,817.95,0,0.46511627906976744,19.022093023255817,19.022093023255817
6813-GZQCG,45,1,2,0,24.65,1171.3,0,0.5477777777777777,26.028888888888886,26.028888888888886
7426-GSWPO,64,1,0,1,103.5,6548.65,0,1.6171875,102.32265625,102.32265625
3389-KTRXV,23,1,2,2,23.85,625.65,0,1.0369565217391306,27.202173913043477,27.202173913043477
3118-UHVVQ,68,1,2,0,25.8,1911.5,0,0.37941176470588234,28.110294117647058,28.110294117647058
1031-IIDEO,1,1,0,3,70.85,70.85,1,70.85,70.85,70.85
5832-XKAES,2,1,0,0,69.8,134.7,1,34.9,67.35,67.35
3205-MXZRA,26,1,1,0,59.45,1507.0,0,2.286538461538462,57.96153846153846,57.96153846153846
4701-AHWMW,55,0,0,1,54.55,2978.3,1,0.9918181818181818,54.150909090909096,54.150909090909096
8317-BVKSO,14,1,0,3,20.05,299.3,0,1.4321428571428572,21.37857142857143,21.37857142857143
5702-KVQRD,71,1,2,3,82.55,5832.65,0,1.162676056338028,82.14999999999999,82.14999999999999
0083-PIVIK,64,1,1,3,81.25,5567.55,0,1.26953125,86.99296875,86.99296875
9210-IAHGH,7,1,0,0,70.75,450.8,1,10.107142857142858,64.4,64.4
6169-PGNCD,57,1,2,0,74.3,4166.35,0,1.3035087719298246,73.09385964912282,73.09385964912282
0023-XUOPT,13,1,0,3,94.1,1215.6,1,7.238461538461538,93.5076923076923,93.5076923076923
4592-IWTJI,3,0,0,0,29.7,91.7,1,9.9,30.566666666666666,30.566666666666666
4909-JOUPP,72,1,2,0,109.7,7898.45,0,1.5236111111111112,109.70069444444444,109.70069444444444
4657-FWVFY,40,1,0,0,96.35,3915.4,0,2.40875,97.885,97.885
2257-BOVXD,14,1,0,0,66.6,979.5,0,4.757142857142857,69.96428571428571,69.96428571428571
7729-JTEEC,2,1,0,3,44.5,90.05,0,22.25,45.025,45.025
7632-MNYOY,66,1,1,0,110.9,7432.05,1,1.6803030303030304,112.60681818181818,112.60681818181818
6518-LGAOV,38,1,0,3,105.0,4026.4,1,2.763157894736842,105.9578947368421,105.9578947368421
7242-QZLXF,1,0,0,3,25.3,25.3,1,25.3,25.3,25.3
4576-CSAJH,22,1,1,0,55.15,1193.05,1,2.506818181818182,54.22954545454545,54.22954545454545
1000-AJSLD,1,1,0,2,20.1,20.1,1,20.1,20.1,20.1
9696-RMYBA,5,1,0,2,80.1,398.55,0,16.02,79.71000000000001,79.71000000000001
8690-UPCZI,29,1,1,1,69.05,1958.45,0,2.3810344827586207,67.53275862068966,67.53275862068966
1062-LHZOD,1,1,0,2,69.9,69.9,1,69.9,69.9,69.9
9770-LXDBK,3,1,0,2,20.4,63.15,0,6.8,21.05,21.05
4086-WITJG,71,1,2,0,19.7,1301.1,0,0.27746478873239433,18.325352112676054,18.325352112676054
8344-WFMFH,9,1,0,3,50.1,484.05,0,5.566666666666666,53.78333333333333,53.78333333333333
9600-NAXZN,43,1,0,3,101.4,4528.0,1,2.358139534883721,105.30232558139535,105.30232558139535
8822-KNBHV,48,1,1,0,83.45,3887.85,0,1.7385416666666667,80.996875,80.996875
8404-FYDIB,26,1,0,0,86.65,2208.75,0,3.332692307692308,84.95192307692308,84.95192307692308
2791-SFVEW,9,1,0,1,20.15,238.15,0,2.238888888888889,26.461111111111112,26.461111111111112
6457-USBER,1,1,0,3,80.8,80.8,1,80.8,80.8,80.8
6762-NSODU,46,1,2,0,19.4,958.15,0,0.42173913043478256,20.829347826086956,20.829347826086956
4662-EKDPQ,2,1,0,1,62.05,118.3,1,31.025,59.15,59.15
9248-OJYKK,1,1,0,3,76.45,76.45,1,76.45,76.45,76.45
9888-ZCUMM,64,0,2,1,60.05,3845.45,0,0.93828125,60.08515625,60.08515625
3398-FSHON,12,1,0,3,91.3,1094.5,1,7.608333333333333,91.20833333333333,91.20833333333333
3319-DWOEP,6,1,0,3,95.75,573.75,1,15.958333333333334,95.625,95.625
1074-WVEVG,59,1,1,2,20.35,1267.0,0,0.34491525423728814,21.47457627118644,21.47457627118644
