customerID,tenure,PhoneService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalCharges_Tenure_Ratio,MonthlyCharges_Tenure_Ratio
2877-VDUER,35.0,0,2,40.9,1383.6,0,1,1,0,39.53142857142857,1.1685714285714286
9152-AMKAK,6.0,1,2,80.25,493.4,0,1,0,1,82.23333333333333,13.375
1794-HBQTJ,1.0,1,0,48.6,48.6,1,0,0,0,48.6,48.6
9432-VOFYX,17.0,1,3,70.8,1207.0,0,0,0,0,71.0,4.164705882352941
8049-WJCLQ,10.0,1,2,60.2,563.5,0,0,0,0,56.35,6.0200000000000005
6586-PSJOX,15.0,1,0,55.2,864.55,0,1,1,0,57.63666666666666,3.68
2460-FPSYH,40.0,0,3,55.8,2109.35,1,0,0,0,52.73375,1.395
9705-ZJBCG,13.0,1,1,54.15,701.05,0,1,1,0,53.926923076923075,4.165384615384616
4818-DRBQT,29.0,1,1,80.15,2265.25,1,0,0,0,78.11206896551724,2.763793103448276
1320-HTRDR,3.0,1,3,75.5,220.6,1,0,0,0,73.53333333333333,25.166666666666668
6847-KJLTS,58.0,1,1,100.4,5749.8,0,0,0,0,99.13448275862069,1.7310344827586208
9670-BPNXF,45.0,1,0,62.55,2796.45,0,1,1,0,62.14333333333333,1.39
3913-FCUUW,72.0,1,1,70.45,5165.7,0,1,0,1,71.74583333333334,0.9784722222222223
3301-VKTGC,68.0,1,1,85.5,5696.6,0,1,1,0,83.77352941176471,1.2573529411764706
1493-AMTIE,1.0,1,1,20.2,20.2,1,0,0,0,20.2,20.2
9555-SAHUZ,38.0,1,3,54.5,2076.05,0,0,0,0,54.63289473684211,1.4342105263157894
0816-TSPHQ,2.0,1,2,20.75,44.2,0,0,0,0,22.1,10.375
9932-WBWIK,11.0,1,2,20.35,215.25,0,0,0,0,19.568181818181817,1.85
4619-EVPHY,20.0,1,1,91.0,1859.5,0,1,1,0,92.975,4.55
5286-YHCVC,72.0,1,1,104.8,7470.1,0,1,0,1,103.7513888888889,1.4555555555555555
6424-ELEYH,3.0,1,0,74.75,229.5,1,0,0,0,76.5,24.916666666666668
4391-RESHN,23.0,1,2,104.05,2470.1,1,0,0,0,107.39565217391304,4.52391304347826
9115-YQHGA,40.0,1,3,51.1,2092.9,0,0,0,0,52.322500000000005,1.2775
4462-CYWMH,62.0,1,1,89.8,5629.55,0,0,0,0,90.7991935483871,1.4483870967741934
8963-MQVYN,22.0,1,3,20.55,469.85,0,0,0,0,21.356818181818184,0.9340909090909091
2458-EOMRE,11.0,1,1,64.05,733.95,0,0,0,0,66.72272727272728,5.822727272727272
9334-GWGOW,7.0,1,3,74.85,485.25,0,0,0,0,69.32142857142857,10.692857142857141
6821-BUXUX,13.0,1,3,96.65,1244.5,1,0,0,0,95.73076923076923,7.434615384615385
5028-HTLJB,1.0,1,2,20.05,20.05,1,0,0,0,20.05,20.05
9801-GDWGV,39.0,1,3,103.45,3994.45,1,0,0,0,102.42179487179487,2.6525641025641025
6542-LWGXJ,3.0,0,2,25.0,78.25,0,0,0,0,26.083333333333332,8.333333333333334
5567-GZKQY,58.0,1,0,20.3,1131.5,0,1,0,1,19.50862068965517,0.35000000000000003
1222-LRYKO,6.0,1,2,26.35,184.05,0,0,0,0,30.675,4.391666666666667
2320-JRSDE,1.0,1,3,19.9,19.9,1,0,0,0,19.9,19.9
2087-QAREY,22.0,1,2,54.7,1178.75,0,0,0,0,53.57954545454545,2.4863636363636363
0601-WZHJF,14.0,0,3,46.35,667.7,1,0,0,0,47.69285714285714,3.310714285714286
4423-JWZJN,64.0,1,0,90.25,5629.15,0,1,1,0,87.95546875,1.41015625
5143-WMWOG,1.0,1,3,19.95,19.95,1,0,0,0,19.95,19.95
6490-FGZAT,6.0,1,2,20.65,109.3,0,0,0,0,18.216666666666665,3.4416666666666664
5393-RXQSZ,1.0,1,3,79.6,79.6,1,0,0,0,79.6,79.6
7452-FOLON,39.0,1,1,25.45,958.45,0,1,1,0,24.575641025641026,0.6525641025641026
2320-TZRRH,20.0,1,2,19.5,403.15,0,1,1,0,20.1575,0.975
0231-LXVAP,1.0,1,3,75.9,75.9,1,0,0,0,75.9,75.9
9444-JTXHZ,1.0,1,3,76.2,76.2,1,0,0,0,76.2,76.2
4942-VZZOM,64.0,1,0,66.15,4392.5,0,1,1,0,68.6328125,1.03359375
5510-BOIUJ,1.0,1,2,19.25,19.25,1,0,0,0,19.25,19.25
7502-BNYGS,46.0,1,0,69.1,3168.0,0,0,0,0,68.8695652173913,1.5021739130434781
4291-HYEBC,28.0,0,3,39.1,1096.6,0,1,1,0,39.16428571428571,1.3964285714285716
6147-CBCRA,33.0,1,2,20.05,669.45,0,0,0,0,20.28636363636364,0.6075757575757575
6047-SUHPR,39.0,1,3,59.8,2343.85,0,1,1,0,60.09871794871795,1.5333333333333332
4471-KXAUH,42.0,1,3,84.3,3588.4,1,0,0,0,85.43809523809524,2.007142857142857
9752-ZNQUT,1.0,1,3,48.6,48.6,0,0,0,0,48.6,48.6
7638-QVMVY,7.0,1,3,79.0,522.95,1,0,0,0,74.70714285714287,11.285714285714286
1576-PFZIW,70.0,1,0,105.35,7511.9,0,1,0,1,107.31285714285714,1.505
5666-MBJPT,65.0,1,1,25.1,1725.0,0,1,0,1,26.53846153846154,0.3861538461538462
7312-XSBAT,1.0,1,3,49.75,49.75,0,0,0,0,49.75,49.75
3096-GKWEB,18.0,1,3,94.75,1691.9,0,0,0,0,93.99444444444445,5.263888888888889
2371-JQHZZ,24.0,1,3,93.0,2248.05,0,0,0,0,93.66875,3.875
0674-GCDXG,63.0,1,1,71.9,4479.2,0,1,0,1,71.0984126984127,1.1412698412698414
1121-QSIVB,44.0,1,2,77.55,3471.1,0,1,1,0,78.88863636363637,1.7625
4396-KLSEH,4.0,1,3,19.85,63.0,0,0,0,0,15.75,4.9625
3244-DCJWY,1.0,1,3,70.25,70.25,1,0,0,0,70.25,70.25
2824-MYYBN,37.0,1,3,95.25,3314.15,0,0,0,0,89.57162162162163,2.574324324324324
0875-CABNR,10.0,1,0,84.6,865.55,1,0,0,0,86.55499999999999,8.459999999999999
6345-HOVES,34.0,0,1,25.05,852.7,0,0,0,0,25.079411764705885,0.736764705882353
8318-LCNBW,35.0,0,0,53.15,1930.9,0,1,1,0,55.16857142857143,1.5185714285714285
6469-QJKZW,4.0,1,3,20.15,91.4,0,0,0,0,22.85,5.0375
0147-ESWWR,39.0,1,3,101.25,3949.15,0,0,0,0,101.26025641025642,2.5961538461538463
1217-VASWC,43.0,1,1,100.55,4304.0,0,1,1,0,100.09302325581395,2.338372093023256
7812-FZHPE,17.0,1,2,24.1,409.9,1,0,0,0,24.11176470588235,1.4176470588235295
6370-ZVHDV,61.0,1,1,25.3,1554.9,0,1,0,1,25.49016393442623,0.41475409836065574
5915-DGNVC,49.0,1,3,71.8,3472.05,0,1,1,0,70.85816326530613,1.4653061224489796
6260-XLACS,4.0,1,2,19.7,117.8,0,1,1,0,29.45,4.925
3566-CAAYU,64.0,0,3,49.85,3210.35,0,1,0,1,50.16171875,0.77890625
4983-CCWMC,3.0,1,2,69.6,207.4,0,0,0,0,69.13333333333334,23.2
9103-CXVOK,1.0,1,3,19.75,19.75,0,0,0,0,19.75,19.75
2896-TBNBE,40.0,1,3,80.8,3132.75,0,1,1,0,78.31875,2.02
4797-AXPXK,1.0,1,3,60.0,60.0,1,0,0,0,60.0,60.0
5229-PRWKT,8.0,1,3,86.55,649.65,1,0,0,0,81.20625,10.81875
6982-UQZLY,1.0,1,2,20.85,20.85,1,0,0,0,20.85,20.85
2522-WLNSF,34.0,1,1,64.2,2106.3,0,1,1,0,61.95,1.8882352941176472
3841-CONLJ,1.0,0,3,35.0,35.0,0,0,0,0,35.0,35.0
5057-LCOUI,39.0,0,3,50.75,2011.4,1,0,0,0,51.57435897435898,1.3012820512820513
0193-ESZXP,58.0,1,0,105.5,6205.5,1,1,1,0,106.99137931034483,1.8189655172413792
4475-NVTLU,45.0,1,3,19.2,903.7,0,1,0,1,20.082222222222224,0.42666666666666664
4369-HTUIF,6.0,1,1,85.15,503.6,1,0,0,0,83.93333333333334,14.191666666666668
9386-LDCZR,43.0,1,0,90.65,3882.3,0,1,1,0,90.28604651162792,2.108139534883721
9585-KKMFD,41.0,1,2,20.0,879.8,0,1,0,1,21.458536585365852,0.4878048780487805
5399-ZIMKF,5.0,1,3,74.65,383.65,0,0,0,0,76.72999999999999,14.930000000000001
0336-KXKFK,72.0,0,0,61.2,4390.25,0,1,0,1,60.97569444444444,0.8500000000000001
5619-XZZKR,4.0,1,2,19.95,68.2,0,1,1,0,17.05,4.9875
3948-FVVRP,9.0,1,2,54.8,452.8,0,0,0,0,50.31111111111111,6.088888888888889
5327-XOKKY,72.0,1,0,73.45,5329.0,0,1,0,1,74.01388888888889,1.020138888888889
0983-TATYJ,33.0,1,2,51.45,1758.9,0,1,1,0,53.300000000000004,1.559090909090909
1813-JYWTO,72.0,1,1,80.45,5737.6,0,1,0,1,79.6888888888889,1.1173611111111112
0156-FVPTA,22.0,1,3,54.2,1152.7,1,0,0,0,52.39545454545455,2.463636363636364
1984-FCOWB,70.0,1,3,109.5,7674.55,1,1,1,0,109.63642857142857,1.5642857142857143
0654-HMSHN,21.0,1,3,104.4,2157.95,1,0,0,0,102.7595238095238,4.9714285714285715
6719-OXYBR,15.0,1,3,85.3,1219.85,0,0,0,0,81.32333333333332,5.6866666666666665
3312-ZWLGF,29.0,1,3,79.3,2414.55,0,0,0,0,83.26034482758621,2.7344827586206897
6476-YHMGA,15.0,1,1,76.5,1155.6,0,0,0,0,77.03999999999999,5.1
5287-QWLKY,71.0,1,0,105.1,7548.1,1,0,0,0,106.3112676056338,1.480281690140845
0795-XCCTE,72.0,1,1,25.4,1809.35,0,1,0,1,25.12986111111111,0.35277777777777775
0168-XZKBB,19.0,1,3,86.85,1564.4,0,0,0,0,82.33684210526316,4.571052631578947
3785-NRHYR,1.0,1,2,19.65,19.65,0,0,0,0,19.65,19.65
5196-SGOAK,1.0,1,3,75.7,75.7,1,0,0,0,75.7,75.7
4537-DKTAL,2.0,1,3,45.55,84.4,0,0,0,0,42.2,22.775
7072-MBHEV,11.0,1,0,78.1,864.85,0,0,0,0,78.62272727272727,7.1
5602-BVFMK,12.0,1,2,19.3,228.75,0,1,1,0,19.0625,1.6083333333333334
6297-NOOPG,70.0,1,3,110.5,7752.05,0,1,0,1,110.74357142857143,1.5785714285714285
1891-UAWWU,20.0,1,3,90.8,1951.0,1,0,0,0,97.55,4.54
8204-TIFGJ,23.0,1,1,20.3,470.6,0,0,0,0,20.460869565217394,0.8826086956521739
8050-DVOJX,49.0,1,0,81.35,4060.9,0,1,0,1,82.87551020408164,1.6602040816326529
6108-OQZDQ,4.0,1,3,97.95,384.5,1,0,0,0,96.125,24.4875
0363-QJVFX,32.0,1,0,108.15,3432.9,1,0,0,0,107.278125,3.3796875
8903-XEBGX,2.0,1,3,55.3,108.65,0,0,0,0,54.325,27.65
8169-SAEJD,69.0,0,0,56.55,3952.65,0,1,0,1,57.28478260869565,0.8195652173913043
9840-DVNDC,6.0,1,0,80.5,463.05,1,0,0,0,77.175,13.416666666666666
1089-XZWHH,24.0,1,2,19.7,494.05,0,1,0,1,20.585416666666667,0.8208333333333333
2325-WINES,32.0,1,0,104.05,3416.85,0,1,1,0,106.7765625,3.2515625
6064-ZATLR,27.0,1,1,52.85,1498.65,0,1,0,1,55.50555555555556,1.9574074074074075
3096-JRDSO,27.0,1,1,104.3,2867.75,1,0,0,0,106.21296296296296,3.8629629629629627
7824-PANSQ,58.0,1,1,80.65,4807.35,0,0,0,0,82.88534482758621,1.3905172413793105
8042-JVNFH,1.0,1,2,71.35,71.35,1,0,0,0,71.35,71.35
9648-BCHKM,18.0,1,0,24.65,471.35,0,1,0,1,26.186111111111114,1.3694444444444445
2888-ADFAO,47.0,1,1,21.3,1041.8,0,1,0,1,22.16595744680851,0.4531914893617021
8707-HOEDG,70.0,1,3,110.2,7689.8,0,1,0,1,109.85428571428572,1.5742857142857143
3374-LXDEV,13.0,1,3,89.4,1132.35,1,0,0,0,87.10384615384615,6.876923076923077
4072-IPYLT,36.0,1,0,51.05,1815.0,0,0,0,0,50.416666666666664,1.4180555555555554
7167-PCEYD,67.0,1,2,19.8,1311.3,0,1,0,1,19.571641791044776,0.2955223880597015
4936-YPJNK,10.0,1,2,19.9,199.45,0,0,0,0,19.945,1.9899999999999998
1580-BMCMR,19.0,1,3,87.3,1637.3,0,0,0,0,86.17368421052632,4.594736842105263
4817-KEQSP,71.0,1,1,19.85,1326.35,0,1,0,1,18.680985915492958,0.2795774647887324
6408-WHTEF,72.0,1,2,89.4,6376.55,0,1,0,1,88.56319444444445,1.2416666666666667
9251-AWQGT,48.0,1,2,20.0,935.9,0,1,0,1,19.497916666666665,0.4166666666666667
8749-CLJXC,1.0,1,2,20.05,20.05,0,0,0,0,20.05,20.05
7989-VCQOH,18.0,1,3,83.25,1611.15,0,0,0,0,89.50833333333334,4.625
5049-GLYVG,1.0,1,2,20.6,20.6,1,0,0,0,20.6,20.6
4199-QHJNM,67.0,1,1,102.9,6989.7,0,1,0,1,104.32388059701492,1.5358208955223882
8882-TLVRW,69.0,0,2,39.1,2779.5,0,1,0,1,40.28260869565217,0.5666666666666667
5883-GTGVD,19.0,1,3,99.95,1931.75,1,0,0,0,101.67105263157895,5.260526315789474
5135-GRQJV,72.0,1,2,114.5,8331.95,0,1,0,1,115.7215277777778,1.5902777777777777
2384-OVPSA,38.0,1,2,20.2,735.9,0,1,0,1,19.36578947368421,0.531578947368421
1371-WEPDS,40.0,1,3,55.8,2283.3,0,1,1,0,57.0825,1.395
3580-GICBM,61.0,1,2,24.2,1445.2,0,1,0,1,23.691803278688525,0.39672131147540984
4817-QRJSX,10.0,1,0,81.0,818.05,1,0,0,0,81.80499999999999,8.1
9730-DRTMJ,32.0,1,0,72.8,2333.05,0,1,1,0,72.9078125,2.275
4686-UXDML,21.0,1,0,99.85,1992.55,0,0,0,0,94.88333333333333,4.754761904761905
3349-ANQNH,59.0,1,3,99.5,5890.0,0,1,1,0,99.83050847457628,1.6864406779661016
2398-YPMUR,13.0,1,3,70.15,916.75,1,0,0,0,70.51923076923077,5.3961538461538465
0932-YIXYU,47.0,1,0,20.25,1029.8,0,1,0,1,21.91063829787234,0.4308510638297872
7480-SPLEF,69.0,1,1,26.0,1796.55,0,1,0,1,26.03695652173913,0.37681159420289856
7636-XUHWW,2.0,1,0,19.9,33.7,0,0,0,0,16.85,9.95
1431-CYWMH,22.0,1,1,19.05,454.05,0,0,0,0,20.638636363636365,0.865909090909091
5937-EORGB,15.0,1,3,96.5,1392.25,0,0,0,0,92.81666666666666,6.433333333333334
6349-JDHQP,53.0,1,0,19.85,1049.6,0,1,0,1,19.80377358490566,0.3745283018867925
5539-HIVAK,28.0,1,2,25.7,734.6,0,0,0,0,26.235714285714288,0.9178571428571428
5847-MXBEO,22.0,1,2,20.3,475.1,0,1,1,0,21.595454545454547,0.9227272727272727
9985-MWVIX,1.0,1,2,70.15,70.15,1,0,0,0,70.15,70.15
4583-PARNH,16.0,1,3,91.55,1540.05,0,0,0,0,96.253125,5.721875
1116-FRYVH,48.0,0,2,39.4,1978.65,0,1,0,1,41.221875000000004,0.8208333333333333
1421-HCERK,30.0,1,1,105.7,3181.8,0,0,0,0,106.06,3.5233333333333334
9633-XQABV,3.0,1,3,70.25,229.7,0,0,0,0,76.56666666666666,23.416666666666668
0716-BQNDX,57.0,1,3,93.75,5625.55,0,1,0,1,98.69385964912281,1.644736842105263
1265-XTECC,68.0,1,0,96.55,6581.9,1,1,1,0,96.79264705882352,1.4198529411764707
1183-CANVH,23.0,1,1,60.0,1347.15,0,1,1,0,58.571739130434786,2.608695652173913
1972-XMUWV,65.0,1,0,59.8,3808.2,0,1,0,1,58.58769230769231,0.9199999999999999
8679-LZBMD,44.0,1,1,90.65,3974.15,0,1,1,0,90.32159090909092,2.060227272727273
3407-JMJQQ,71.0,1,1,109.0,7661.8,0,1,0,1,107.91267605633803,1.5352112676056338
6252-DFGTK,37.0,1,0,68.1,2479.25,0,1,1,0,67.00675675675676,1.8405405405405404
1539-LNKHM,12.0,1,2,20.4,266.6,0,0,0,0,22.21666666666667,1.7
8645-KOMJQ,69.0,1,1,81.95,5601.4,0,1,0,1,81.17971014492753,1.1876811594202898
0289-IVARM,35.0,1,3,60.55,1982.6,0,0,0,0,56.645714285714284,1.73
9761-XUJWD,5.0,1,1,65.6,339.9,0,0,0,0,67.97999999999999,13.12
4057-FKCZK,58.0,1,1,82.5,4828.05,0,1,0,1,83.24224137931034,1.4224137931034482
4291-TPNFG,72.0,1,1,82.3,5980.55,0,1,0,1,83.06319444444445,1.1430555555555555
6087-YPWHO,72.0,1,2,68.15,4808.7,0,1,0,1,66.7875,0.9465277777777779
3090-QFUVD,1.0,1,0,20.3,20.3,0,0,0,0,20.3,20.3
2237-ZFSMY,39.0,1,3,95.55,3692.85,1,1,1,0,94.68846153846154,2.4499999999999997
1722-LDZJS,53.0,1,0,20.2,1068.15,0,1,1,0,20.15377358490566,0.3811320754716981
1818-ESQMW,27.0,1,3,89.2,2383.6,0,0,0,0,88.28148148148148,3.303703703703704
4871-JTKJF,1.0,1,3,69.65,69.65,1,0,0,0,69.65,69.65
1415-YFWLT,1.0,1,3,89.3,89.3,1,0,0,0,89.3,89.3
7401-RUBNK,18.0,1,3,74.8,1438.05,0,0,0,0,79.89166666666667,4.155555555555555
0506-YLVKJ,46.0,1,2,20.2,917.45,0,1,0,1,19.944565217391304,0.43913043478260866
8661-BOYNW,72.0,1,0,84.4,6096.45,0,1,0,1,84.67291666666667,1.1722222222222223
6711-VTNRE,36.0,1,3,87.55,3078.1,1,0,0,0,85.50277777777778,2.4319444444444445
4815-GBTCD,4.0,0,3,25.15,99.95,0,0,0,0,24.9875,6.2875
2805-AUFQN,25.0,1,0,19.8,475.2,0,1,0,1,19.008,0.792
0980-PVMRC,40.0,0,3,50.85,2036.55,0,0,0,0,50.91375,1.27125
7233-DRTRF,63.0,1,3,102.4,6444.05,0,0,0,0,102.28650793650795,1.6253968253968254
3500-RMZLT,15.0,1,2,96.3,1426.75,1,0,0,0,95.11666666666666,6.42
3873-NFTGI,14.0,1,0,55.5,767.55,0,0,0,0,54.824999999999996,3.9642857142857144
1162-ECVII,72.0,1,1,109.75,7932.5,0,1,0,1,110.17361111111111,1.5243055555555556
7048-GXDAY,39.0,1,3,106.4,4040.65,0,0,0,0,103.60641025641026,2.7282051282051283
8571-ZCMCX,47.0,0,0,60.0,2768.65,0,1,0,1,58.90744680851064,1.2765957446808511
1169-WCVAK,19.0,1,0,88.8,1672.35,0,0,0,0,88.01842105263158,4.673684210526315
4548-SDBKE,5.0,1,3,85.2,474.8,1,0,0,0,94.96000000000001,17.04
8066-POXGX,13.0,0,3,35.1,446.1,1,0,0,0,34.315384615384616,2.7
7129-CAKJW,17.0,1,1,80.05,1345.65,0,0,0,0,79.15588235294118,4.708823529411765
8695-ARGXZ,34.0,1,3,75.55,2425.4,0,0,0,0,71.33529411764707,2.222058823529412
3570-YUEKJ,42.0,1,3,49.55,2077.95,0,0,0,0,49.474999999999994,1.1797619047619048
4143-OOBWZ,5.0,1,3,81.3,416.3,1,0,0,0,83.26,16.259999999999998
1555-HAPSU,71.0,1,0,23.9,1663.5,0,1,0,1,23.429577464788732,0.33661971830985915
1697-NVVGY,19.0,1,1,66.4,1286.05,0,0,0,0,67.68684210526315,3.4947368421052634
7854-EKTJL,2.0,1,3,19.6,35.85,1,0,0,0,17.925,9.8
8464-EETCQ,57.0,1,0,18.8,1094.35,0,1,0,1,19.19912280701754,0.3298245614035088
2419-FSORS,72.0,1,3,108.4,7719.5,0,1,0,1,107.21527777777777,1.5055555555555555
8132-YPVBX,6.0,1,2,85.95,514.6,0,0,0,0,85.76666666666667,14.325000000000001
9102-IAYHT,17.0,1,3,85.45,1451.6,1,0,0,0,85.38823529411764,5.026470588235294
6754-LZUKA,61.0,1,1,80.9,4932.5,0,1,0,1,80.86065573770492,1.3262295081967215
3422-LYEPQ,1.0,1,3,71.0,71.0,1,0,0,0,71.0,71.0
8099-MZPUJ,48.0,1,0,111.8,5443.65,0,1,0,1,113.409375,2.3291666666666666
0787-LHDYT,16.0,1,0,20.6,330.25,0,0,0,0,20.640625,1.2875
2642-DTVCO,9.0,1,3,85.05,746.5,1,0,0,0,82.94444444444444,9.45
0374-IOEGQ,3.0,1,3,44.6,122.7,0,0,0,0,40.9,14.866666666666667
4361-JEIVL,1.0,1,3,44.4,44.4,1,0,0,0,44.4,44.4
3197-NNYNB,65.0,1,0,105.1,6631.85,0,1,0,1,102.02846153846154,1.616923076923077
3396-DKDEL,70.0,1,0,115.15,8250.0,0,1,0,1,117.85714285714286,1.645
1752-OZXFY,60.0,1,2,59.8,3561.15,0,1,1,0,59.3525,0.9966666666666666
9066-QRSDU,69.0,1,3,26.3,1763.55,0,1,1,0,25.558695652173913,0.38115942028985506
9112-WSNPU,35.0,1,3,70.55,2419.0,0,0,0,0,69.11428571428571,2.0157142857142856
9867-NNXLC,22.0,1,2,20.05,470.2,0,0,0,0,21.37272727272727,0.9113636363636364
5321-NTRKC,66.0,1,1,79.85,5234.95,0,1,0,1,79.31742424242424,1.2098484848484847
1363-TXLSL,1.0,1,3,70.3,70.3,1,0,0,0,70.3,70.3
9507-EXLTT,1.0,1,1,79.35,79.35,1,0,0,0,79.35,79.35
3161-GETRM,34.0,1,0,90.05,3097.0,0,0,0,0,91.08823529411765,2.648529411764706
0402-OAMEN,72.0,1,1,24.45,1709.1,0,1,0,1,23.737499999999997,0.33958333333333335
6933-VLYFX,31.0,0,3,59.95,1848.8,0,1,1,0,59.63870967741936,1.9338709677419357
6754-WKSHP,30.0,1,1,25.35,723.3,0,1,1,0,24.11,0.8450000000000001
9846-GKXAS,9.0,1,1,90.8,809.75,1,0,0,0,89.97222222222223,10.088888888888889
6017-PPLPX,20.0,1,3,70.45,1470.95,1,0,0,0,73.5475,3.5225
4976-LNFVV,19.0,0,0,34.3,577.15,0,0,0,0,30.376315789473683,1.8052631578947367
5055-MGMGF,65.0,1,3,105.05,6914.95,0,0,0,0,106.38384615384615,1.616153846153846
4641-FROLU,30.0,1,2,19.3,602.9,0,1,0,1,20.096666666666668,0.6433333333333333
2862-JVEOY,6.0,1,2,19.15,124.4,0,1,1,0,20.733333333333334,3.1916666666666664
2969-QWUBZ,2.0,0,3,51.4,96.8,0,0,0,0,48.4,25.7
9822-BIIGN,53.0,1,3,71.85,3827.9,0,0,0,0,72.22452830188679,1.3556603773584905
2077-MPJQO,7.0,1,3,75.4,533.05,0,0,0,0,76.14999999999999,10.771428571428572
1534-OULXE,61.0,1,1,49.7,2961.4,0,1,1,0,48.54754098360656,0.8147540983606558
7136-RVDTZ,70.0,0,3,45.25,3264.45,1,1,1,0,46.635,0.6464285714285715
2971-SGAFL,13.0,1,3,78.75,995.35,0,0,0,0,76.56538461538462,6.0576923076923075
1480-IVEVR,35.0,1,1,81.6,2815.25,0,1,1,0,80.43571428571428,2.3314285714285714
2905-KFQUV,2.0,1,0,70.4,154.8,0,0,0,0,77.4,35.2
4581-SSPWD,3.0,1,3,75.8,246.3,1,0,0,0,82.10000000000001,25.266666666666666
3370-HXOPH,3.0,1,3,76.1,257.6,0,0,0,0,85.86666666666667,25.366666666666664
9391-YZEJW,62.0,1,1,94.0,5757.2,0,1,1,0,92.85806451612903,1.5161290322580645
9958-MEKUC,72.0,1,0,103.95,7517.7,0,1,0,1,104.4125,1.44375
0281-CNTZX,63.0,1,1,19.95,1234.8,0,1,0,1,19.599999999999998,0.31666666666666665
6927-WTFIV,20.0,1,0,71.3,1389.2,1,0,0,0,69.46000000000001,3.565
4118-CEVPF,35.0,1,1,110.8,3836.3,0,1,1,0,109.60857142857144,3.1657142857142855
3398-ZOUAA,21.0,1,3,69.1,1474.75,1,0,0,0,70.22619047619048,3.2904761904761903
9114-VEPUF,62.0,1,3,96.1,6001.45,0,1,1,0,96.79758064516129,1.5499999999999998
7876-BEUTG,15.0,1,2,48.8,720.1,0,0,0,0,48.00666666666667,3.253333333333333
2338-BQEZT,55.0,1,0,50.55,2832.75,0,0,0,0,51.50454545454546,0.9190909090909091
9873-MNDKV,11.0,1,2,44.65,472.25,0,0,0,0,42.93181818181818,4.059090909090909
0378-NHQXU,17.0,1,3,88.25,1460.65,1,0,0,0,85.92058823529412,5.1911764705882355
8241-JUIQO,61.0,1,1,19.45,1336.35,0,1,1,0,21.907377049180326,0.3188524590163934
2194-IIQOF,71.0,1,0,89.3,6388.65,0,1,0,1,89.98098591549295,1.2577464788732393
4512-ZUIYL,2.0,1,1,70.0,153.05,1,0,0,0,76.525,35.0
9631-RXVJM,35.0,1,2,19.25,677.9,0,1,0,1,19.36857142857143,0.55
9584-EXCDZ,17.0,1,1,70.5,1165.6,0,0,0,0,68.56470588235294,4.147058823529412
7969-AULMZ,21.0,1,3,97.35,2119.5,1,0,0,0,100.92857142857143,4.635714285714285
5093-FEGLU,47.0,1,1,19.65,921.55,0,1,0,1,19.607446808510637,0.4180851063829787
2621-UDNLU,3.0,1,2,20.85,72.0,0,0,0,0,24.0,6.95
7526-IVLYU,3.0,1,2,19.65,68.35,0,0,0,0,22.78333333333333,6.55
2428-HYUNX,44.0,1,0,19.35,847.25,0,1,0,1,19.255681818181817,0.4397727272727273
9214-EKVXR,1.0,1,2,44.0,44.0,0,0,0,0,44.0,44.0
3410-MHHUM,44.0,1,3,94.4,4295.35,0,1,1,0,97.62159090909091,2.1454545454545455
0568-ONFPC,5.0,1,1,25.9,135.0,1,0,0,0,27.0,5.18
0733-VUNUW,24.0,1,1,55.65,1400.55,1,0,0,0,58.356249999999996,2.31875
4550-EVXNY,1.0,1,3,69.65,69.65,1,0,0,0,69.65,69.65
2122-YWVYA,18.0,1,3,75.4,1380.4,0,0,0,0,76.6888888888889,4.188888888888889
2968-SSGAA,10.0,1,3,100.6,1060.2,1,0,0,0,106.02000000000001,10.059999999999999
2296-DKZFP,65.0,1,1,71.0,4386.2,0,1,0,1,67.48,1.0923076923076922
4844-JJWUY,1.0,1,3,86.0,86.0,1,0,0,0,86.0,86.0
6777-TGHTM,53.0,1,0,106.95,5785.5,1,1,1,0,109.16037735849056,2.017924528301887
8909-BOLNL,3.0,1,2,21.2,52.05,0,1,1,0,17.349999999999998,7.066666666666666
6603-YRDCJ,33.0,1,2,61.05,2018.4,0,1,0,1,61.163636363636364,1.8499999999999999
3538-WZPHD,3.0,0,3,29.6,79.45,1,0,0,0,26.483333333333334,9.866666666666667
3229-USWAR,34.0,1,1,79.95,2727.3,0,1,1,0,80.21470588235294,2.351470588235294
2138-VFAPZ,14.0,1,2,19.7,263.65,0,1,0,1,18.832142857142856,1.407142857142857
6131-JLWZM,13.0,1,2,20.3,275.4,0,0,0,0,21.184615384615384,1.5615384615384615
4785-QRJHC,46.0,0,1,59.9,2816.65,1,1,1,0,61.231521739130436,1.3021739130434782
0269-XFESX,23.0,1,2,24.35,538.5,0,1,1,0,23.41304347826087,1.058695652173913
1709-EJDOX,47.0,1,2,19.75,948.9,0,1,0,1,20.18936170212766,0.42021276595744683
4316-XCSLJ,17.0,1,2,50.3,846.8,0,0,0,0,49.811764705882354,2.9588235294117644
8610-WFCJF,49.0,1,3,95.6,4783.5,1,0,0,0,97.62244897959184,1.9510204081632652
9693-XMUOB,59.0,0,3,50.25,2997.45,0,0,0,0,50.80423728813559,0.8516949152542372
0383-CLDDA,69.0,1,0,85.35,5897.4,0,1,0,1,85.4695652173913,1.2369565217391303
