customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_Tenure_Ratio
9700-ISPUP,10.0,1,0,3,65.5,616.9,0,61.69
9839-ETQOE,43.0,0,0,3,40.45,1912.85,0,44.48488372093023
6078-VESFR,13.0,1,0,1,70.45,849.1,0,65.31538461538462
9027-TMATR,43.0,1,2,3,78.8,3460.3,0,80.47209302325582
5940-NFXKV,19.0,1,0,3,83.65,1465.75,1,77.14473684210526
1941-HOSAM,1.0,1,0,3,90.1,90.1,0,90.1
9110-HSGTV,69.0,1,2,0,82.45,5555.3,0,80.51159420289855
0704-VCUMB,61.0,1,2,0,20.25,1278.8,0,20.963934426229507
6171-ZTVYB,43.0,1,0,1,66.25,2907.35,0,67.61279069767441
8053-WWDRO,6.0,1,0,1,19.5,146.3,1,24.383333333333336
9564-KCLHR,1.0,1,0,2,51.25,51.25,1,51.25
1935-IMVBB,56.0,1,0,2,89.7,4952.95,0,88.44553571428571
2535-PBCGC,70.0,0,2,1,64.55,4504.9,0,64.35571428571428
2082-CEFLT,1.0,1,0,3,45.6,45.6,1,45.6
1470-PSXNM,49.0,1,1,3,93.65,4520.15,0,92.24795918367346
1213-NGCUN,6.0,1,0,1,49.65,267.35,1,44.55833333333334
2498-XLDZR,32.0,1,2,2,73.6,2316.85,0,72.4015625
9866-OCCKE,72.0,1,2,2,109.75,8075.35,0,112.1576388888889
5338-YHWYT,37.0,1,2,0,61.45,2302.35,0,62.225675675675674
7718-UPSKJ,69.0,1,1,0,106.4,7251.9,0,105.1
8731-WBBMB,26.0,1,0,1,81.9,2078.55,0,79.94423076923077
1448-CYWKC,58.0,1,1,0,105.2,6225.4,0,107.33448275862068
7901-IIDQV,24.0,1,1,1,54.6,1242.25,0,51.760416666666664
2690-DVRVK,5.0,1,1,3,20.55,99.45,0,19.89
5688-KZTSN,15.0,1,0,3,20.0,288.05,1,19.203333333333333
1270-XKUCC,30.0,1,2,2,19.7,599.25,0,19.975
0334-ZFJSR,55.0,1,1,0,66.05,3462.1,0,62.947272727272725
2894-QOJRX,25.0,0,0,1,34.0,853.0,1,34.12
5747-PMBSQ,10.0,1,0,2,92.5,934.1,1,93.41
5583-EJXRD,44.0,0,2,0,54.05,2375.2,0,53.98181818181818
4565-EVZMJ,47.0,1,1,2,58.9,2813.05,0,59.85212765957447
3143-JQEGI,13.0,1,0,3,88.35,1222.8,1,94.06153846153846
6386-SZZKH,49.0,1,2,1,107.95,5293.2,1,108.02448979591837
3327-YBAKM,64.0,1,1,2,96.9,6314.35,0,98.66171875
9441-QHEVC,1.0,1,0,2,19.1,19.1,0,19.1
6705-LNMDD,20.0,1,0,2,50.0,1003.05,0,50.152499999999996
2580-ASVVY,37.0,0,2,3,45.4,1593.1,0,43.056756756756755
3370-GQEAL,30.0,1,0,3,85.45,2509.95,0,83.66499999999999
5032-USPKF,38.0,1,1,1,84.1,3187.65,0,83.88552631578948
2982-IHMFT,1.0,1,0,2,74.45,74.45,1,74.45
3521-SYVOR,37.0,1,0,3,64.75,2345.2,1,63.38378378378378
4254-QPEDE,52.0,0,2,0,66.25,3330.1,0,64.04038461538461
6283-GITPX,71.0,1,2,0,76.9,5522.7,0,77.78450704225352
9526-JAWYF,26.0,1,0,3,89.8,2335.3,1,89.81923076923077
0771-CHWSK,66.0,1,2,0,74.6,4798.4,0,72.7030303030303
9788-HNGUT,72.0,1,2,0,116.95,8594.4,0,119.36666666666666
9495-REDIY,25.0,0,1,0,40.65,970.55,0,38.821999999999996
5375-XLDOF,69.0,1,2,1,114.35,7665.8,0,111.09855072463769
1172-VIYBP,53.0,1,2,1,69.7,3686.05,0,69.54811320754717
5649-VUKMC,12.0,1,1,2,95.5,1115.15,1,92.92916666666667
6559-PDZLR,26.0,1,0,3,98.65,2537.0,0,97.57692307692308
8992-OBVDG,21.0,1,0,2,61.65,1393.6,0,66.36190476190475
4273-MBHYA,1.0,1,0,3,89.35,89.35,0,89.35
4724-WXVWF,48.0,1,0,3,95.4,4445.3,0,92.61041666666667
5701-GUXDC,26.0,0,1,0,35.4,978.6,0,37.63846153846154
1460-UZPRJ,60.0,1,2,2,19.95,1258.15,0,20.96916666666667
6082-GLJIX,18.0,1,0,2,19.25,331.35,0,18.408333333333335
5143-EGQFK,10.0,0,0,3,29.65,291.4,1,29.139999999999997
4919-IKATY,5.0,1,0,3,84.5,453.75,1,90.75
2495-TTHBQ,4.0,1,1,2,20.4,84.75,0,21.1875
0485-ZBSLN,65.0,1,2,0,24.75,1715.1,0,26.386153846153846
3810-PJUHR,70.0,1,2,2,25.35,1715.15,0,24.502142857142857
9050-QLROH,18.0,1,0,0,90.7,1597.25,1,88.73611111111111
0847-HGRML,62.0,1,2,1,20.0,1250.1,0,20.16290322580645
8232-CTLKO,66.0,1,2,3,59.75,3996.8,0,60.55757575757576
9227-YBAXE,65.0,1,2,1,82.5,5215.1,0,80.2323076923077
6168-WFVVF,3.0,1,0,3,70.3,235.5,1,78.5
9860-LISIZ,34.0,1,0,2,20.35,673.2,0,19.8
0112-QAWRZ,16.0,1,0,1,90.8,1442.2,0,90.1375
0877-SDMBN,54.0,1,1,1,103.95,5639.05,1,104.42685185185185
2786-GCDPI,50.0,1,0,3,104.95,5222.35,0,104.447
4043-MKDTV,71.0,1,2,3,105.25,7291.75,0,102.70070422535211
8065-YKXKD,10.0,1,0,3,74.75,799.65,1,79.965
9637-EIHEQ,1.0,1,0,3,50.8,50.8,1,50.8
9229-RQABD,18.0,1,1,2,23.75,424.5,0,23.583333333333332
8313-KTIHG,4.0,1,0,3,61.3,249.4,0,62.35
5320-BRKGK,58.0,1,2,2,75.8,4415.75,0,76.13362068965517
6284-KMNUF,56.0,1,1,3,98.0,5270.6,0,94.11785714285715
9689-PTNPG,2.0,1,0,3,80.25,144.55,1,72.275
9465-RWMXL,32.0,1,0,3,78.9,2447.95,1,76.4984375
6229-UOLQL,56.0,0,1,2,52.0,2884.9,0,51.51607142857143
2362-IBOOY,36.0,1,0,3,84.75,3050.15,1,84.72638888888889
3137-LUPIX,4.0,1,0,2,64.4,253.0,0,63.25
0843-WTBXE,53.0,1,0,1,85.45,4517.25,1,85.23113207547169
6143-JQKEA,10.0,1,0,0,45.8,436.2,0,43.62
8676-OOQEJ,4.0,0,0,3,30.5,118.4,0,29.6
5515-IDEJJ,1.0,1,0,2,19.9,19.9,1,19.9
9701-CDXHR,51.0,1,0,2,69.15,3649.6,0,71.56078431372549
7450-NWRTR,12.0,1,0,3,99.45,1200.15,1,100.0125
8124-NZVGJ,6.0,0,1,2,49.25,255.6,0,42.6
2162-FRZAA,63.0,0,2,1,39.35,2395.05,0,38.01666666666667
5376-DEQCP,1.0,1,0,3,70.6,70.6,1,70.6
5118-MUEYH,48.0,1,0,0,105.1,5083.55,0,105.90729166666667
9095-HFAFX,5.0,1,0,0,81.0,389.6,1,77.92
5627-TVBPP,35.0,1,1,0,20.1,644.5,0,18.414285714285715
2379-ENZGV,6.0,1,0,3,84.85,523.5,1,87.25
3936-QQFLL,2.0,1,0,2,19.75,39.3,0,19.65
2589-AYCRP,50.0,1,1,1,19.75,989.05,0,19.781
4067-HLYQI,33.0,1,0,1,70.4,2406.1,0,72.9121212121212
5124-EOGYE,31.0,1,2,2,20.45,638.55,0,20.598387096774193
5057-RKGLH,9.0,1,2,2,20.35,191.1,0,21.233333333333334
0292-WEGCH,54.0,1,0,3,86.2,4524.05,0,83.77870370370371
8910-ICHIU,46.0,1,1,0,95.65,4664.2,0,101.39565217391304
4097-YODCF,34.0,1,1,3,103.8,3470.8,0,102.08235294117648
9715-WZCLW,71.0,1,2,3,97.2,6910.3,0,97.32816901408451
9786-YWNHU,63.0,1,2,2,63.55,4014.2,0,63.717460317460315
6407-GSJNL,51.0,1,2,1,24.95,1288.0,0,25.254901960784313
6005-OBZPH,26.0,1,0,3,89.15,2277.65,1,87.60192307692309
4049-ZPALD,64.0,1,2,1,99.0,6375.8,0,99.621875
7932-WPTDS,1.0,0,0,3,24.8,24.8,1,24.8
3733-UOCWF,61.0,1,1,1,85.55,5251.75,0,86.09426229508196
6833-JMZYP,15.0,1,0,0,94.0,1505.45,0,100.36333333333333
2722-VOJQL,64.0,1,1,0,105.65,6903.1,1,107.8609375
1310-QRITU,18.0,1,0,3,50.3,913.3,0,50.73888888888889
8961-QDZZJ,57.0,1,1,3,95.0,5535.8,0,97.11929824561403
9715-SBVSU,14.0,1,2,1,61.4,815.55,0,58.253571428571426
8490-BXHEO,18.0,1,0,0,80.55,1411.65,0,78.42500000000001
7173-TETGO,72.0,1,2,1,78.5,5602.25,0,77.80902777777777
7929-SKFGK,70.0,1,2,0,114.3,8244.3,0,117.77571428571427
2300-RQGOI,38.0,1,2,2,20.05,741.5,0,19.513157894736842
3563-SVYLG,68.0,1,2,0,62.65,4375.8,0,64.35000000000001
5228-EXCET,13.0,1,0,3,80.85,1008.7,1,77.5923076923077
6435-VWCCY,65.0,1,2,0,92.7,5968.4,0,91.82153846153845
4998-IKFSE,30.0,1,0,3,100.45,3096.9,0,103.23
8630-QSGXK,51.0,1,2,1,75.2,3901.25,0,76.49509803921569
2455-USLMV,31.0,1,0,0,84.75,2613.4,0,84.30322580645162
7394-FKDNK,9.0,1,0,3,89.45,853.1,1,94.78888888888889
9488-FVZCC,72.0,1,2,1,79.5,5661.7,0,78.63472222222222
6331-LWDTQ,10.0,1,0,0,72.15,794.25,1,79.425
5995-WWKKG,37.0,1,1,3,19.8,695.05,0,18.785135135135135
1597-FZREH,2.0,1,0,3,76.4,160.8,1,80.4
7879-CGSFV,55.0,1,1,2,100.9,5552.05,0,100.94636363636364
9921-EZKBY,33.0,1,0,1,95.3,3275.15,0,99.2469696969697
7432-FFVAR,46.0,1,1,1,90.95,4236.6,0,92.10000000000001
7246-ZGQDF,1.0,1,0,3,54.5,54.5,0,54.5
7000-WCEVQ,20.0,1,0,2,61.6,1174.35,1,58.717499999999994
0727-IWKVK,9.0,1,0,3,79.9,741.7,1,82.41111111111111
5959-BELXA,32.0,1,0,0,96.15,3019.25,1,94.3515625
4456-RHSNB,19.0,1,0,1,49.6,962.9,0,50.67894736842105
3512-IZIKN,70.0,1,2,0,65.3,4759.75,1,67.99642857142857
2481-SBOYW,61.0,1,2,0,25.0,1498.35,0,24.563114754098358
7109-MFBYV,26.0,1,0,3,45.45,1233.15,0,47.42884615384616
1833-TCXKK,45.0,1,0,1,107.75,4882.8,0,108.50666666666667
1832-PEUTS,62.0,1,2,0,89.1,5411.65,0,87.28467741935484
6141-OOXUQ,1.0,1,0,2,19.65,19.65,1,19.65
8660-BUETV,3.0,1,0,2,44.75,148.05,0,49.35
0580-PIQHM,41.0,1,1,1,101.6,3930.55,0,95.86707317073171
5696-CEIQJ,67.0,1,2,1,103.15,6895.5,0,102.91791044776119
7503-ZGUZJ,1.0,1,0,2,84.65,84.65,1,84.65
1696-HXOWK,71.0,1,1,2,95.65,6856.95,0,96.57676056338028
3026-ATZYV,37.0,1,1,1,75.1,2658.8,0,71.85945945945946
4012-YCFAI,60.0,1,2,2,61.35,3766.2,0,62.769999999999996
2506-TNFCO,1.0,1,0,3,69.55,69.55,1,69.55
9970-QBCDA,6.0,1,0,0,19.7,129.55,0,21.59166666666667
8718-PTMEZ,13.0,0,0,3,31.05,347.25,1,26.71153846153846
9496-IVVRP,11.0,1,0,1,51.0,581.7,0,52.88181818181818
2207-OBZNX,7.0,1,0,2,51.0,354.05,1,50.57857142857143
2657-VPXTA,10.0,1,0,3,88.85,929.45,0,92.94500000000001
6551-VLJMV,34.0,1,2,0,20.05,679.0,0,19.970588235294116
1221-GHZEP,62.0,1,2,2,65.1,3846.75,0,62.04435483870968
9289-LBQVU,64.0,1,1,2,70.15,4480.7,0,70.0109375
6142-VSJQO,1.0,1,0,1,44.35,44.35,1,44.35
3458-IDMFK,25.0,1,2,2,20.75,499.4,0,19.976
6933-FHBZC,26.0,1,1,2,56.05,1553.2,0,59.73846153846154
0221-NAUXK,10.0,1,1,1,19.95,219.5,0,21.95
9770-KXGQU,53.0,1,1,2,98.6,5311.85,0,100.22358490566039
6437-UKHMV,7.0,1,0,3,79.7,586.05,1,83.72142857142856
6538-POCHL,33.0,1,0,0,79.0,2576.8,0,78.0848484848485
6726-NNFWD,71.0,1,2,0,89.45,6435.25,0,90.63732394366197
3002-WQZWT,29.0,1,0,3,74.2,1993.25,0,68.73275862068965
4277-UDIEF,24.0,1,0,1,81.0,1923.85,0,80.16041666666666
1208-NBVFH,20.0,1,0,3,49.6,939.8,0,46.989999999999995
4912-PIGUY,1.0,1,0,3,84.6,84.6,0,84.6
1114-CENIM,54.0,1,0,0,55.0,3092.65,1,57.2712962962963
6060-DRTNL,5.0,1,0,2,84.85,415.55,1,83.11
2725-TTRIQ,72.0,1,2,1,84.2,5986.55,0,83.14652777777778
3374-TTZTK,52.0,1,2,3,106.3,5487.0,0,105.51923076923077
8990-ZXLSU,9.0,1,0,3,69.05,651.5,0,72.38888888888889
2275-RBYQS,1.0,1,0,2,45.4,45.4,0,45.4
8473-VUVJN,1.0,1,0,3,73.65,73.65,1,73.65
6289-CPNLD,33.0,1,1,2,73.9,2405.05,1,72.88030303030304
5536-SLHPM,55.0,1,0,3,77.75,4458.15,1,81.05727272727272
4419-UJMUS,69.0,1,2,3,99.35,6856.45,0,99.36884057971014
7794-JASDG,1.0,1,0,2,50.75,50.75,0,50.75
7609-YBPXG,54.0,1,2,1,87.1,4735.2,0,87.68888888888888
5519-TEEUH,33.0,1,1,2,20.15,682.15,0,20.671212121212122
7856-GANIL,45.0,1,1,1,98.7,4525.8,0,100.57333333333334
0804-XBFBV,11.0,0,0,3,25.2,321.05,0,29.186363636363637
2676-OXPPQ,6.0,1,0,1,55.7,335.65,0,55.94166666666666
3703-TTEPD,21.0,1,0,1,65.35,1424.4,0,67.82857142857144
2799-TSLAG,65.0,1,2,1,25.3,1748.55,0,26.90076923076923
0196-VULGZ,6.0,1,0,3,84.35,474.9,1,79.14999999999999
8837-VVWLQ,8.0,1,0,3,84.95,668.4,1,83.55
2696-NARTR,11.0,1,0,3,73.85,926.25,1,84.20454545454545
2208-NKVVH,43.0,1,2,2,24.25,1077.95,0,25.06860465116279
7614-QVWQL,49.0,0,1,1,51.8,2541.25,1,51.86224489795919
1976-CFOCS,1.0,1,0,3,46.0,46.0,1,46.0
4631-OACRM,15.0,1,0,3,79.4,1156.1,1,77.07333333333332
7139-JZFVG,60.0,1,2,1,60.5,3694.45,0,61.57416666666666
4987-GQWPO,17.0,0,0,0,25.1,382.8,0,22.51764705882353
3755-JBMNH,16.0,1,0,1,71.8,1167.8,1,72.9875
1757-TCATG,35.0,1,1,1,20.05,746.75,0,21.335714285714285
6345-ULYRW,44.0,1,1,2,88.4,3912.9,1,88.92954545454546
4776-XSKYQ,12.0,0,1,0,30.25,368.85,0,30.7375
8048-DSDFQ,1.0,1,0,2,20.2,20.2,0,20.2
5753-QQWPW,28.0,1,1,3,59.9,1654.7,0,59.096428571428575
6010-DDPPW,70.0,1,2,1,25.15,1940.85,0,27.72642857142857
1809-DMJHQ,5.0,1,0,2,46.0,221.7,1,44.339999999999996
6693-FRIRW,18.0,1,0,0,101.3,1794.65,0,99.70277777777778
6586-MYGKD,70.0,1,2,0,76.95,5289.8,0,75.56857142857143
3173-NVMPX,9.0,1,0,2,55.3,501.2,0,55.68888888888889
0248-PGHBZ,67.0,1,2,1,92.45,6140.85,0,91.65447761194031
0623-GDISB,1.0,1,0,1,48.45,48.45,0,48.45
2892-GESUL,18.0,1,2,2,19.35,309.25,0,17.180555555555557
6923-EFPNL,4.0,1,0,0,51.75,201.1,1,50.275
7472-EQOAV,71.0,1,1,1,86.7,6179.35,0,87.0330985915493
9574-RKJIF,30.0,1,0,3,94.4,2838.7,1,94.62333333333332
2043-WVTQJ,1.0,1,0,2,55.7,55.7,0,55.7
8034-RYTVV,55.0,1,1,0,84.25,4589.85,0,83.45181818181818
3863-QSTYI,59.0,1,0,3,64.65,3735.45,0,63.31271186440678
2619-WFQWU,1.0,1,0,2,70.15,70.15,1,70.15
5044-LRQAQ,7.0,1,0,1,69.2,477.55,0,68.22142857142858
1716-LSAMB,45.0,1,2,1,54.65,2553.7,0,56.748888888888885
1333-PBMXB,54.0,1,1,1,24.75,1342.15,0,24.85462962962963
6546-OPBBH,51.0,1,1,2,23.95,1216.35,0,23.849999999999998
5985-BEHZK,72.0,1,1,0,105.0,7578.05,0,105.25069444444445
9127-QRZMH,44.0,1,1,1,59.85,2603.95,0,59.18068181818182
5919-VCZYM,2.0,1,0,2,20.05,42.7,0,21.35
9644-KVCNC,66.0,1,1,1,92.15,6056.9,0,91.77121212121212
2137-DQMEV,68.0,0,1,2,44.8,2983.65,0,43.87720588235294
8174-LNWMW,31.0,1,2,0,20.9,689.35,0,22.23709677419355
9279-CJEOJ,21.0,1,0,1,95.4,2025.1,0,96.43333333333332
7964-VEXDG,21.0,1,0,3,80.35,1747.2,0,83.2
2404-JIBFC,55.0,1,2,1,85.1,4657.95,0,84.69
0778-NELLA,9.0,0,0,0,34.7,296.1,1,32.900000000000006
8029-XYPWT,71.0,1,2,1,115.05,8016.6,0,112.90985915492958
4614-NUVZD,1.0,1,0,3,81.1,81.1,1,81.1
4632-PAOYU,22.0,1,1,2,19.95,433.5,0,19.704545454545453
3803-KMQFW,1.0,1,0,2,20.55,20.55,1,20.55
6804-GDMOI,61.0,1,2,3,106.6,6428.4,1,105.38360655737705
2990-OGYTD,67.0,1,2,1,86.15,5883.85,0,87.81865671641792
6646-JPPHA,14.0,1,0,3,78.85,1043.8,0,74.55714285714285
9572-MTILT,59.0,1,0,3,106.75,6252.9,1,105.98135593220339
7658-UYUQS,21.0,1,0,1,86.55,1857.25,0,88.44047619047619
7880-XSOJX,4.0,0,0,2,42.4,146.4,0,36.6
9611-CTWIH,3.0,1,0,3,89.45,240.45,1,80.14999999999999
4589-IUAJB,70.0,1,2,1,24.25,1724.15,0,24.630714285714287
0329-GTIAJ,3.0,1,0,3,97.9,315.3,1,105.10000000000001
8746-BFOAJ,21.0,1,1,1,20.5,429.55,0,20.454761904761906
8457-XIGKN,20.0,1,0,0,19.6,356.15,0,17.807499999999997
6072-NUQCB,22.0,1,1,1,20.25,488.25,0,22.193181818181817
6629-CZTTH,1.0,1,0,2,55.7,55.7,1,55.7
8838-GPHZP,63.0,1,2,2,20.6,1298.7,0,20.614285714285714
8750-QWZAJ,70.0,1,2,1,19.8,1378.75,0,19.696428571428573
5364-EVNIB,13.0,1,0,3,79.8,973.45,1,74.88076923076923
6918-UMQCG,5.0,1,0,3,80.2,384.25,0,76.85
0675-NCDYU,72.0,1,2,0,116.4,8543.25,0,118.65625
6339-DKLMK,13.0,0,0,3,31.65,389.95,0,29.996153846153845
1346-PJWTK,61.0,1,0,0,94.15,5731.85,0,93.96475409836066
5088-QZLRL,1.0,1,0,3,20.65,20.65,0,20.65
8023-QHAIO,56.0,1,0,1,76.85,4275.75,0,76.35267857142857
4397-FRLTA,4.0,1,0,2,20.15,84.5,0,21.125
3057-VJJQE,35.0,1,2,2,55.25,1924.1,0,54.97428571428571
5087-SUURX,18.0,0,0,3,39.05,669.85,1,37.21388888888889
2302-OUZXB,72.0,1,2,1,82.15,5784.3,0,80.3375
8133-ANHHJ,49.0,1,1,1,103.0,5166.2,0,105.43265306122449
2270-CHBFN,44.0,1,0,0,95.1,4060.55,0,92.28522727272728
0013-EXCHZ,3.0,1,0,2,83.9,267.4,1,89.13333333333333
5982-FPVQN,37.0,1,0,3,95.15,3532.85,0,95.48243243243243
9107-UKCKY,61.0,1,1,3,79.8,4914.8,0,80.57049180327868
4654-ULTTN,70.0,1,2,0,74.8,5315.8,0,75.94
5550-VFRLC,1.0,1,0,3,69.85,69.85,1,69.85
5546-BYZSM,41.0,1,0,3,20.45,775.6,0,18.917073170731708
1492-KGETH,70.0,1,1,1,78.35,5445.95,0,77.79928571428572
4929-BSTRX,1.0,1,0,2,53.55,53.55,1,53.55
4163-HFTUK,51.0,1,1,3,19.1,1007.8,0,19.76078431372549
8215-NGSPE,42.0,1,2,2,20.0,833.55,0,19.84642857142857
2225-ZRGSG,70.0,1,2,1,93.9,6579.05,1,93.98642857142858
8859-YSTWS,48.0,1,1,1,19.95,1004.5,0,20.927083333333332
5271-YNWVR,68.0,1,2,3,113.15,7856.0,1,115.52941176470588
7601-DHFWZ,48.0,1,2,0,24.0,1183.05,0,24.646874999999998
2657-ALMWY,26.0,1,0,3,84.95,2169.75,1,83.45192307692308
6330-JKLPC,11.0,1,0,1,80.5,896.9,1,81.53636363636363
4667-OHGKG,1.0,1,0,2,19.3,19.3,1,19.3
1998-VHJHK,27.0,1,1,2,19.15,501.35,0,18.56851851851852
1707-HABPF,46.0,1,1,1,91.3,4126.35,0,89.70326086956523
1660-HSOOQ,1.0,1,0,2,49.65,49.65,1,49.65
7253-UVNDW,46.0,1,2,0,54.35,2460.15,1,53.481521739130436
0487-VVUVK,25.0,1,0,2,19.15,477.6,0,19.104
7228-OMTPN,4.0,1,0,3,88.45,370.65,1,92.6625
5063-IUOKK,13.0,1,2,2,19.75,265.75,0,20.442307692307693
4508-OEBEY,31.0,1,1,0,75.5,2424.45,0,78.20806451612903
0027-KWYKW,23.0,1,0,3,83.75,1849.95,0,80.43260869565218
2308-STERM,2.0,1,0,2,19.4,61.05,0,30.525
5982-XMDEX,65.0,1,2,1,26.5,1698.55,0,26.13153846153846
6284-AHOOQ,22.0,1,0,1,90.5,1910.6,1,86.84545454545454
6051-PTVNS,55.0,1,1,0,19.15,998.1,0,18.14727272727273
2344-JMOGN,9.0,1,0,2,94.85,890.6,1,98.95555555555556
3799-ISUZQ,7.0,1,0,1,69.95,529.5,1,75.64285714285714
2877-VDUER,35.0,0,1,2,40.9,1383.6,0,39.53142857142857
9152-AMKAK,6.0,1,2,2,80.25,493.4,0,82.23333333333333
1794-HBQTJ,1.0,1,0,0,48.6,48.6,1,48.6
9432-VOFYX,17.0,1,0,3,70.8,1207.0,0,71.0
8049-WJCLQ,10.0,1,0,2,60.2,563.5,0,56.35
6586-PSJOX,15.0,1,1,0,55.2,864.55,0,57.63666666666666
2460-FPSYH,40.0,0,0,3,55.8,2109.35,1,52.73375
9705-ZJBCG,13.0,1,1,1,54.15,701.05,0,53.926923076923075
4818-DRBQT,29.0,1,0,1,80.15,2265.25,1,78.11206896551724
1320-HTRDR,3.0,1,0,3,75.5,220.6,1,73.53333333333333
6847-KJLTS,58.0,1,0,1,100.4,5749.8,0,99.13448275862069
9670-BPNXF,45.0,1,1,0,62.55,2796.45,0,62.14333333333333
3913-FCUUW,72.0,1,2,1,70.45,5165.7,0,71.74583333333334
3301-VKTGC,68.0,1,1,1,85.5,5696.6,0,83.77352941176471
1493-AMTIE,1.0,1,0,1,20.2,20.2,1,20.2
9555-SAHUZ,38.0,1,0,3,54.5,2076.05,0,54.63289473684211
0816-TSPHQ,2.0,1,0,2,20.75,44.2,0,22.1
9932-WBWIK,11.0,1,0,2,20.35,215.25,0,19.568181818181817
4619-EVPHY,20.0,1,1,1,91.0,1859.5,0,92.975
5286-YHCVC,72.0,1,2,1,104.8,7470.1,0,103.7513888888889
6424-ELEYH,3.0,1,0,0,74.75,229.5,1,76.5
4391-RESHN,23.0,1,0,2,104.05,2470.1,1,107.39565217391304
9115-YQHGA,40.0,1,0,3,51.1,2092.9,0,52.322500000000005
4462-CYWMH,62.0,1,0,1,89.8,5629.55,0,90.7991935483871
8963-MQVYN,22.0,1,0,3,20.55,469.85,0,21.356818181818184
2458-EOMRE,11.0,1,0,1,64.05,733.95,0,66.72272727272728
9334-GWGOW,7.0,1,0,3,74.85,485.25,0,69.32142857142857
6821-BUXUX,13.0,1,0,3,96.65,1244.5,1,95.73076923076923
5028-HTLJB,1.0,1,0,2,20.05,20.05,1,20.05
9801-GDWGV,39.0,1,0,3,103.45,3994.45,1,102.42179487179487
6542-LWGXJ,3.0,0,0,2,25.0,78.25,0,26.083333333333332
5567-GZKQY,58.0,1,2,0,20.3,1131.5,0,19.50862068965517
1222-LRYKO,6.0,1,0,2,26.35,184.05,0,30.675
2320-JRSDE,1.0,1,0,3,19.9,19.9,1,19.9
2087-QAREY,22.0,1,0,2,54.7,1178.75,0,53.57954545454545
0601-WZHJF,14.0,0,0,3,46.35,667.7,1,47.69285714285714
4423-JWZJN,64.0,1,1,0,90.25,5629.15,0,87.95546875
5143-WMWOG,1.0,1,0,3,19.95,19.95,1,19.95
6490-FGZAT,6.0,1,0,2,20.65,109.3,0,18.216666666666665
5393-RXQSZ,1.0,1,0,3,79.6,79.6,1,79.6
7452-FOLON,39.0,1,1,1,25.45,958.45,0,24.575641025641026
2320-TZRRH,20.0,1,1,2,19.5,403.15,0,20.1575
0231-LXVAP,1.0,1,0,3,75.9,75.9,1,75.9
9444-JTXHZ,1.0,1,0,3,76.2,76.2,1,76.2
4942-VZZOM,64.0,1,1,0,66.15,4392.5,0,68.6328125
5510-BOIUJ,1.0,1,0,2,19.25,19.25,1,19.25
7502-BNYGS,46.0,1,0,0,69.1,3168.0,0,68.8695652173913
4291-HYEBC,28.0,0,1,3,39.1,1096.6,0,39.16428571428571
6147-CBCRA,33.0,1,0,2,20.05,669.45,0,20.28636363636364
6047-SUHPR,39.0,1,1,3,59.8,2343.85,0,60.09871794871795
4471-KXAUH,42.0,1,0,3,84.3,3588.4,1,85.43809523809524
9752-ZNQUT,1.0,1,0,3,48.6,48.6,0,48.6
7638-QVMVY,7.0,1,0,3,79.0,522.95,1,74.70714285714287
1576-PFZIW,70.0,1,2,0,105.35,7511.9,0,107.31285714285714
5666-MBJPT,65.0,1,2,1,25.1,1725.0,0,26.53846153846154
7312-XSBAT,1.0,1,0,3,49.75,49.75,0,49.75
3096-GKWEB,18.0,1,0,3,94.75,1691.9,0,93.99444444444445
2371-JQHZZ,24.0,1,0,3,93.0,2248.05,0,93.66875
0674-GCDXG,63.0,1,2,1,71.9,4479.2,0,71.0984126984127
1121-QSIVB,44.0,1,1,2,77.55,3471.1,0,78.88863636363637
4396-KLSEH,4.0,1,0,3,19.85,63.0,0,15.75
3244-DCJWY,1.0,1,0,3,70.25,70.25,1,70.25
2824-MYYBN,37.0,1,0,3,95.25,3314.15,0,89.57162162162163
0875-CABNR,10.0,1,0,0,84.6,865.55,1,86.55499999999999
6345-HOVES,34.0,0,0,1,25.05,852.7,0,25.079411764705885
8318-LCNBW,35.0,0,1,0,53.15,1930.9,0,55.16857142857143
6469-QJKZW,4.0,1,0,3,20.15,91.4,0,22.85
0147-ESWWR,39.0,1,0,3,101.25,3949.15,0,101.26025641025642
1217-VASWC,43.0,1,1,1,100.55,4304.0,0,100.09302325581395
7812-FZHPE,17.0,1,0,2,24.1,409.9,1,24.11176470588235
6370-ZVHDV,61.0,1,2,1,25.3,1554.9,0,25.49016393442623
5915-DGNVC,49.0,1,1,3,71.8,3472.05,0,70.85816326530613
6260-XLACS,4.0,1,1,2,19.7,117.8,0,29.45
3566-CAAYU,64.0,0,2,3,49.85,3210.35,0,50.16171875
4983-CCWMC,3.0,1,0,2,69.6,207.4,0,69.13333333333334
9103-CXVOK,1.0,1,0,3,19.75,19.75,0,19.75
2896-TBNBE,40.0,1,1,3,80.8,3132.75,0,78.31875
4797-AXPXK,1.0,1,0,3,60.0,60.0,1,60.0
5229-PRWKT,8.0,1,0,3,86.55,649.65,1,81.20625
6982-UQZLY,1.0,1,0,2,20.85,20.85,1,20.85
2522-WLNSF,34.0,1,1,1,64.2,2106.3,0,61.95
3841-CONLJ,1.0,0,0,3,35.0,35.0,0,35.0
5057-LCOUI,39.0,0,0,3,50.75,2011.4,1,51.57435897435898
