tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_log,TotalCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio,customerID
64,1,One year,Mailed check,70.15,4480.7,0,4.25063580654847,70.0109375,0.015656035887249762,5454
1,1,Month-to-month,Bank transfer (automatic),44.35,44.35,1,3.7921127087555884,44.35,1.0,5455
25,1,Two year,Mailed check,20.75,499.4,0,3.0325462466767075,19.976,0.04154985983179816,5456
26,1,One year,Mailed check,56.05,1553.2,0,4.026244149518169,59.73846153846154,0.0360867885655421,5457
10,1,One year,Bank transfer (automatic),19.95,219.5,0,2.9932291433358724,21.95,0.09088838268792711,5458
53,1,One year,Mailed check,98.6,5311.85,0,4.591071261608589,100.22358490566039,0.01856227114846993,5459
7,1,Month-to-month,Electronic check,79.7,586.05,1,4.378269585796169,83.72142857142856,0.1359952222506612,5460
33,1,Month-to-month,Credit card (automatic),79.0,2576.8,0,4.3694478524670215,78.0848484848485,0.030658180689226947,5461
71,1,Two year,Credit card (automatic),89.45,6435.25,0,4.493679809954728,90.63732394366197,0.01390000388485296,5462
29,1,Month-to-month,Electronic check,74.2,1993.25,0,4.3067641501733345,68.73275862068965,0.03722563652326603,5463
24,1,Month-to-month,Bank transfer (automatic),81.0,1923.85,0,4.394449154672439,80.16041666666666,0.04210307456402526,5464
20,1,Month-to-month,Electronic check,49.6,939.8,0,3.903990833730882,46.989999999999995,0.05277718663545436,5465
1,1,Month-to-month,Electronic check,84.6,84.6,0,4.437934266612178,84.6,1.0,5466
54,1,Month-to-month,Credit card (automatic),55.0,3092.65,1,4.007333185232471,57.2712962962963,0.017784101013693758,5467
5,1,Month-to-month,Mailed check,84.85,415.55,1,4.440884991680235,83.11,0.2041872217543015,5468
72,1,Two year,Bank transfer (automatic),84.2,5986.55,0,4.4331949212482815,83.14652777777778,0.014064862065797497,5469
52,1,Two year,Electronic check,106.3,5487.0,0,4.666265285347902,105.51923076923077,0.01937306360488427,5470
9,1,Month-to-month,Electronic check,69.05,651.5,0,4.234830879855301,72.38888888888889,0.10598618572524943,5471
1,1,Month-to-month,Mailed check,45.4,45.4,0,3.8155121050473024,45.4,1.0,5472
1,1,Month-to-month,Electronic check,73.65,73.65,1,4.299324142908639,73.65,1.0,5473
33,1,One year,Mailed check,73.9,2405.05,1,4.302712827954156,72.88030303030304,0.03072701191243425,5474
55,1,Month-to-month,Electronic check,77.75,4458.15,1,4.353498551059343,81.05727272727272,0.017439969494072654,5475
69,1,Two year,Electronic check,99.35,6856.45,0,4.598648968997826,99.36884057971014,0.014490005760998768,5476
1,1,Month-to-month,Mailed check,50.75,50.75,0,3.926911617921897,50.75,1.0,5477
54,1,Two year,Bank transfer (automatic),87.1,4735.2,0,4.467056883858457,87.68888888888888,0.018394154417976007,5478
33,1,One year,Mailed check,20.15,682.15,0,3.0032042883926917,20.671212121212122,0.02953895770724914,5479
45,1,One year,Bank transfer (automatic),98.7,4525.8,0,4.592084946439436,100.57333333333334,0.021808299085244596,5480
11,0,Month-to-month,Electronic check,25.2,321.05,0,3.2268439945173775,29.186363636363637,0.07849244665939885,5481
6,1,Month-to-month,Bank transfer (automatic),55.7,335.65,0,4.019980146933238,55.94166666666666,0.16594667063905857,5482
21,1,Month-to-month,Bank transfer (automatic),65.35,1424.4,0,4.17975744007023,67.82857142857144,0.04587896658242066,5483
65,1,Two year,Bank transfer (automatic),25.3,1748.55,0,3.2308043957334744,26.90076923076923,0.014469131566154815,5484
6,1,Month-to-month,Electronic check,84.35,474.9,1,4.434974808991977,79.14999999999999,0.17761634028216466,5485
8,1,Month-to-month,Electronic check,84.95,668.4,1,4.442062848117941,83.55,0.12709455415918613,5486
11,1,Month-to-month,Electronic check,73.85,926.25,1,4.302036008977389,84.20454545454545,0.07973009446693656,5487
43,1,Two year,Mailed check,24.25,1077.95,0,3.188416617383492,25.06860465116279,0.02249640521359989,5488
49,0,One year,Bank transfer (automatic),51.8,2541.25,1,3.9473901492654373,51.86224489795919,0.02038366945400885,5489
1,1,Month-to-month,Electronic check,46.0,46.0,1,3.828641396489095,46.0,1.0,5490
15,1,Month-to-month,Electronic check,79.4,1156.1,1,4.37449836825309,77.07333333333332,0.06867918000172997,5491
60,1,Two year,Bank transfer (automatic),60.5,3694.45,0,4.102643365036796,61.57416666666666,0.016375915224187635,5492
17,0,Month-to-month,Credit card (automatic),25.1,382.8,0,3.2228678461377385,22.51764705882353,0.06556948798328109,5493
16,1,Month-to-month,Bank transfer (automatic),71.8,1167.8,1,4.273884476054178,72.9875,0.06148313067306046,5494
35,1,One year,Bank transfer (automatic),20.05,746.75,0,2.998229153752578,21.335714285714285,0.026849681955138937,5495
44,1,One year,Mailed check,88.4,3912.9,1,4.481871969643598,88.92954545454546,0.02259193948222546,5496
12,0,One year,Credit card (automatic),30.25,368.85,0,3.4094961844768505,30.7375,0.08201165785549681,5497
1,1,Month-to-month,Mailed check,20.2,20.2,0,3.005682604407159,20.2,1.0,5498
28,1,One year,Electronic check,59.9,1654.7,0,4.092676505121403,59.096428571428575,0.03619991539251828,5499
70,1,Two year,Bank transfer (automatic),25.15,1940.85,0,3.224857896545748,27.72642857142857,0.01295823994641523,5500
5,1,Month-to-month,Mailed check,46.0,221.7,1,3.828641396489095,44.339999999999996,0.2074875958502481,5501
18,1,Month-to-month,Credit card (automatic),101.3,1794.65,0,4.618086411254637,99.70277777777778,0.05644554648538712,5502
70,1,Two year,Credit card (automatic),76.95,5289.8,0,4.343155860284888,75.56857142857143,0.014546863775568075,5503
9,1,Month-to-month,Mailed check,55.3,501.2,0,4.012772908528289,55.68888888888889,0.11033519553072625,5504
67,1,Two year,Bank transfer (automatic),92.45,6140.85,0,4.5266679578331335,91.65447761194031,0.015054919107289707,5505
1,1,Month-to-month,Bank transfer (automatic),48.45,48.45,0,3.880532338336775,48.45,1.0,5506
18,1,Two year,Mailed check,19.35,309.25,0,2.962692419475791,17.180555555555557,0.062570735650768,5507
4,1,Month-to-month,Credit card (automatic),51.75,201.1,1,3.9464244321454784,50.275,0.2573346593734461,5508
71,1,One year,Bank transfer (automatic),86.7,6179.35,0,4.462453883786496,87.0330985915493,0.014030601924150598,5509
30,1,Month-to-month,Electronic check,94.4,2838.7,1,4.547541073151455,94.62333333333332,0.03325465882270054,5510
1,1,Month-to-month,Mailed check,55.7,55.7,0,4.019980146933238,55.7,1.0,5511
55,1,One year,Credit card (automatic),84.25,4589.85,0,4.433788569232471,83.45181818181818,0.01835571968582851,5512
59,1,Month-to-month,Electronic check,64.65,3735.45,0,4.168988105217867,63.31271186440678,0.01730715174878529,5513
1,1,Month-to-month,Mailed check,70.15,70.15,1,4.25063580654847,70.15,1.0,5514
7,1,Month-to-month,Bank transfer (automatic),69.2,477.55,0,4.237000862623624,68.22142857142858,0.1449062925348131,5515
45,1,Two year,Bank transfer (automatic),54.65,2553.7,0,4.000949214622548,56.748888888888885,0.02140032110271371,5516
54,1,One year,Bank transfer (automatic),24.75,1342.15,0,3.2088254890146994,24.85462962962963,0.018440561785195392,5517
51,1,One year,Mailed check,23.95,1216.35,0,3.175968323856924,23.849999999999998,0.01969005631602746,5518
72,1,One year,Credit card (automatic),105.0,7578.05,0,4.653960350157523,105.25069444444445,0.013855807232731375,5519
44,1,One year,Bank transfer (automatic),59.85,2603.95,0,4.091841432003982,59.18068181818182,0.022984312294782927,5520
2,1,Month-to-month,Mailed check,20.05,42.7,0,2.998229153752578,21.35,0.4695550351288056,5521
66,1,One year,Bank transfer (automatic),92.15,6056.9,0,4.523417684115833,91.77121212121212,0.015214053393650218,5522
68,0,One year,Mailed check,44.8,2983.65,0,3.8022081394209395,43.87720588235294,0.015015165987967757,5523
31,1,Two year,Credit card (automatic),20.9,689.35,0,3.039749158970765,22.23709677419355,0.03031841589903532,5524
21,1,Month-to-month,Bank transfer (automatic),95.4,2025.1,0,4.558078578454241,96.43333333333332,0.04710878475137031,5525
21,1,Month-to-month,Electronic check,80.35,1747.2,0,4.386392092183521,83.2,0.0459878663003663,5526
55,1,Two year,Bank transfer (automatic),85.1,4657.95,0,4.443827035579329,84.69,0.01826983973636471,5527
9,0,Month-to-month,Credit card (automatic),34.7,296.1,1,3.5467396869528134,32.900000000000006,0.1171901384667342,5528
71,1,Two year,Bank transfer (automatic),115.05,8016.6,0,4.745366816481375,112.90985915492958,0.014351470698301024,5529
1,1,Month-to-month,Electronic check,81.1,81.1,1,4.395682961121367,81.1,1.0,5530
22,1,One year,Mailed check,19.95,433.5,0,2.9932291433358724,19.704545454545453,0.04602076124567474,5531
1,1,Month-to-month,Mailed check,20.55,20.55,1,3.022860940942244,20.55,1.0,5532
61,1,Two year,Electronic check,106.6,6428.4,1,4.669083511731744,105.38360655737705,0.01658266442660693,5533
67,1,Two year,Bank transfer (automatic),86.15,5883.85,0,4.456089962973938,87.81865671641792,0.014641773668601341,5534
14,1,Month-to-month,Electronic check,78.85,1043.8,0,4.367547313409047,74.55714285714285,0.07554129143514082,5535
59,1,Month-to-month,Electronic check,106.75,6252.9,1,4.670489652108734,105.98135593220339,0.017072078555550225,5536
21,1,Month-to-month,Bank transfer (automatic),86.55,1857.25,0,4.4607222816222185,88.44047619047619,0.046601157625521604,5537
4,0,Month-to-month,Mailed check,42.4,146.4,0,3.7471483622379123,36.6,0.2896174863387978,5538
3,1,Month-to-month,Electronic check,89.45,240.45,1,4.493679809954728,80.14999999999999,0.37201081305884803,5539
70,1,Two year,Bank transfer (automatic),24.25,1724.15,0,3.188416617383492,24.630714285714287,0.014064901545689179,5540
3,1,Month-to-month,Electronic check,97.9,315.3,1,4.583946549536464,105.10000000000001,0.3104979384712972,5541
21,1,One year,Bank transfer (automatic),20.5,429.55,0,3.0204248861443626,20.454761904761906,0.04772436270515656,5542
20,1,Month-to-month,Credit card (automatic),19.6,356.15,0,2.975529566236472,17.807499999999997,0.05503299171697319,5543
22,1,One year,Bank transfer (automatic),20.25,488.25,0,3.0081547935525483,22.193181818181817,0.041474654377880185,5544
1,1,Month-to-month,Mailed check,55.7,55.7,1,4.019980146933238,55.7,1.0,5545
63,1,Two year,Mailed check,20.6,1298.7,0,3.0252910757955354,20.614285714285714,0.01586201586201586,5546
70,1,Two year,Bank transfer (automatic),19.8,1378.75,0,2.9856819377004897,19.696428571428573,0.014360834088848595,5547
13,1,Month-to-month,Electronic check,79.8,973.45,1,4.379523504455763,74.88076923076923,0.08197647542246647,5548
5,1,Month-to-month,Electronic check,80.2,384.25,0,4.384523514872469,76.85,0.20871828236824985,5549
72,1,Two year,Credit card (automatic),116.4,8543.25,0,4.757032535297338,118.65625,0.013624791502063032,5550
13,0,Month-to-month,Electronic check,31.65,389.95,0,3.4547381485901854,29.996153846153845,0.08116425182715732,5551
61,1,Month-to-month,Credit card (automatic),94.15,5731.85,0,4.544889255103161,93.96475409836066,0.01642576131615447,5552
1,1,Month-to-month,Electronic check,20.65,20.65,0,3.027715319407042,20.65,1.0,5553
56,1,Month-to-month,Bank transfer (automatic),76.85,4275.75,0,4.341855469984605,76.35267857142857,0.017973454949424077,5554
4,1,Month-to-month,Mailed check,20.15,84.5,0,3.0032042883926917,21.125,0.23846153846153845,5555
35,1,Two year,Mailed check,55.25,1924.1,0,4.0118683403978626,54.97428571428571,0.028714723766955982,5556
18,0,Month-to-month,Electronic check,39.05,669.85,1,3.664842876285695,37.21388888888889,0.058296633574680894,5557
72,1,Two year,Bank transfer (automatic),82.15,5784.3,0,4.408546844483277,80.3375,0.014202237090054113,5558
49,1,One year,Bank transfer (automatic),103.0,5166.2,0,4.634728988229636,105.43265306122449,0.01993728465796911,5559
44,1,Month-to-month,Credit card (automatic),95.1,4060.55,0,4.554928969551344,92.28522727272728,0.023420472596076884,5560
3,1,Month-to-month,Mailed check,83.9,267.4,1,4.429625613473161,89.13333333333333,0.31376215407629027,5561
37,1,Month-to-month,Electronic check,95.15,3532.85,0,4.555454593742159,95.48243243243243,0.026932929504507694,5562
61,1,One year,Electronic check,79.8,4914.8,0,4.379523504455763,80.57049180327868,0.016236672906323756,5563
70,1,Two year,Credit card (automatic),74.8,5315.8,0,4.314817884980432,75.94,0.014071259264833137,5564
1,1,Month-to-month,Electronic check,69.85,69.85,1,4.246350085702971,69.85,1.0,5565
41,1,Month-to-month,Electronic check,20.45,775.6,0,3.017982882488811,18.917073170731708,0.026366683857658585,5566
70,1,One year,Bank transfer (automatic),78.35,5445.95,0,4.36118596880203,77.79928571428572,0.014386837925430824,5567
1,1,Month-to-month,Mailed check,53.55,53.55,1,3.980615796893758,53.55,1.0,5568
51,1,One year,Electronic check,19.1,1007.8,0,2.9496883350525844,19.76078431372549,0.01895217305020838,5569
42,1,Two year,Mailed check,20.0,833.55,0,2.995732273553991,19.84642857142857,0.023993761621978287,5570
70,1,Two year,Bank transfer (automatic),93.9,6579.05,1,4.542230386214217,93.98642857142858,0.014272577347793376,5571
48,1,One year,Bank transfer (automatic),19.95,1004.5,0,2.9932291433358724,20.927083333333332,0.019860627177700346,5572
68,1,Two year,Electronic check,113.15,7856.0,1,4.728714372079547,115.52941176470588,0.014403004073319757,5573
48,1,Two year,Credit card (automatic),24.0,1183.05,0,3.1780538303479458,24.646874999999998,0.020286547483200204,5574
26,1,Month-to-month,Electronic check,84.95,2169.75,1,4.442062848117941,83.45192307692308,0.039151976034105314,5575
11,1,Month-to-month,Bank transfer (automatic),80.5,896.9,1,4.388257184424518,81.53636363636363,0.08975359571858624,5576
1,1,Month-to-month,Mailed check,19.3,19.3,1,2.9601050959108397,19.3,1.0,5577
27,1,One year,Mailed check,19.15,501.35,0,2.952302715626655,18.56851851851852,0.038196868455171035,5578
46,1,One year,Bank transfer (automatic),91.3,4126.35,0,4.514150787600923,89.70326086956523,0.02212609206683873,5579
1,1,Month-to-month,Mailed check,49.65,49.65,1,3.9049983904911816,49.65,1.0,5580
46,1,Two year,Credit card (automatic),54.35,2460.15,1,3.9954446135672184,53.481521739130436,0.022092148852712233,5581
25,1,Month-to-month,Mailed check,19.15,477.6,0,2.952302715626655,19.104,0.040096314907872695,5582
4,1,Month-to-month,Electronic check,88.45,370.65,1,4.482437420605795,92.6625,0.2386348307028194,5583
13,1,Two year,Mailed check,19.75,265.75,0,2.9831534913471307,20.442307692307693,0.07431796801505174,5584
31,1,One year,Credit card (automatic),75.5,2424.45,0,4.324132656254979,78.20806451612903,0.031141083544721487,5585
23,1,Month-to-month,Electronic check,83.75,1849.95,0,4.427836170705175,80.43260869565218,0.04527149382415741,5586
2,1,Month-to-month,Mailed check,19.4,61.05,0,2.9652730660692823,30.525,0.31777231777231774,5587
65,1,Two year,Bank transfer (automatic),26.5,1698.55,0,3.2771447329921766,26.13153846153846,0.015601542492125637,5588
22,1,Month-to-month,Bank transfer (automatic),90.5,1910.6,1,4.505349850705881,86.84545454545454,0.0473673191667539,5589
55,1,One year,Credit card (automatic),19.15,998.1,0,2.952302715626655,18.14727272727273,0.019186454263099888,5590
9,1,Month-to-month,Mailed check,94.85,890.6,1,4.552296696381023,98.95555555555556,0.10650123512238939,5591
7,1,Month-to-month,Bank transfer (automatic),69.95,529.5,1,4.24778070111149,75.64285714285714,0.13210576015108594,5592
35,0,One year,Mailed check,40.9,1383.6,0,3.711130063048756,39.53142857142857,0.029560566637756577,5593
6,1,Two year,Mailed check,80.25,493.4,0,4.385146762010125,82.23333333333333,0.1626469396027564,5594
1,1,Month-to-month,Credit card (automatic),48.6,48.6,1,3.883623530906448,48.6,1.0,5595
17,1,Month-to-month,Electronic check,70.8,1207.0,0,4.259859000699674,71.0,0.05865782932891466,5596
10,1,Month-to-month,Mailed check,60.2,563.5,0,4.097672352314776,56.35,0.10683229813664596,5597
15,1,One year,Credit card (automatic),55.2,864.55,0,4.01096295328305,57.63666666666666,0.06384824475160489,5598
40,0,Month-to-month,Electronic check,55.8,2109.35,1,4.021773869387265,52.73375,0.026453646858036837,5599
13,1,One year,Bank transfer (automatic),54.15,701.05,0,3.9917579734469997,53.926923076923075,0.07724128093573925,5600
29,1,Month-to-month,Bank transfer (automatic),80.15,2265.25,1,4.383899879055562,78.11206896551724,0.035382408122723766,5601
3,1,Month-to-month,Electronic check,75.5,220.6,1,4.324132656254979,73.53333333333333,0.34224841341795104,5602
58,1,Month-to-month,Bank transfer (automatic),100.4,5749.8,0,4.609162207257629,99.13448275862069,0.01746147692093638,5603
45,1,One year,Credit card (automatic),62.55,2796.45,0,4.13596623691292,62.14333333333333,0.022367644692377838,5604
72,1,Two year,Bank transfer (automatic),70.45,5165.7,0,4.254903238344689,71.74583333333334,0.01363803550341677,5605
68,1,One year,Bank transfer (automatic),85.5,5696.6,0,4.448516375942715,83.77352941176471,0.015008952708633219,5606
1,1,Month-to-month,Bank transfer (automatic),20.2,20.2,1,3.005682604407159,20.2,1.0,5607
38,1,Month-to-month,Electronic check,54.5,2076.05,0,3.9982007016691985,54.63289473684211,0.02625177620962886,5608
2,1,Month-to-month,Mailed check,20.75,44.2,0,3.0325462466767075,22.1,0.46945701357466063,5609
11,1,Month-to-month,Mailed check,20.35,215.25,0,3.013080911888604,19.568181818181817,0.09454123112659699,5610
20,1,One year,Bank transfer (automatic),91.0,1859.5,0,4.51085950651685,92.975,0.04893788652863673,5611
72,1,Two year,Bank transfer (automatic),104.8,7470.1,0,4.6520537718869415,103.7513888888889,0.014029263329808167,5612
3,1,Month-to-month,Credit card (automatic),74.75,229.5,1,4.314149212270796,76.5,0.32570806100217864,5613
23,1,Month-to-month,Mailed check,104.05,2470.1,1,4.644871552839644,107.39565217391304,0.042123800655843896,5614
40,1,Month-to-month,Electronic check,51.1,2092.9,0,3.933784497209659,52.322500000000005,0.024415882268622485,5615
62,1,Month-to-month,Bank transfer (automatic),89.8,5629.55,0,4.497584975308154,90.7991935483871,0.015951541419829292,5616
22,1,Month-to-month,Electronic check,20.55,469.85,0,3.022860940942244,21.356818181818184,0.04373736298818772,5617
11,1,Month-to-month,Bank transfer (automatic),64.05,733.95,0,4.1596640283427435,66.72272727272728,0.08726752503576538,5618
7,1,Month-to-month,Electronic check,74.85,485.25,0,4.3154861108656375,69.32142857142857,0.1542503863987635,5619
13,1,Month-to-month,Electronic check,96.65,1244.5,1,4.57109620565434,95.73076923076923,0.07766171153073524,5620
1,1,Month-to-month,Mailed check,20.05,20.05,1,2.998229153752578,20.05,1.0,5621
39,1,Month-to-month,Electronic check,103.45,3994.45,1,4.639088404191552,102.42179487179487,0.02589843407728223,5622
3,0,Month-to-month,Mailed check,25.0,78.25,0,3.2188758248682006,26.083333333333332,0.3194888178913738,5623
58,1,Two year,Credit card (automatic),20.3,1131.5,0,3.0106208860477417,19.50862068965517,0.017940786566504642,5624
6,1,Month-to-month,Mailed check,26.35,184.05,0,3.2714682749873716,30.675,0.14316761749524587,5625
1,1,Month-to-month,Electronic check,19.9,19.9,1,2.990719731730447,19.9,1.0,5626
22,1,Month-to-month,Mailed check,54.7,1178.75,0,4.001863709427935,53.57954545454545,0.0464050901378579,5627
14,0,Month-to-month,Electronic check,46.35,667.7,1,3.836221292011864,47.69285714285714,0.06941740302531077,5628
64,1,One year,Credit card (automatic),90.25,5629.15,0,4.502583597212991,87.95546875,0.01603261593668671,5629
1,1,Month-to-month,Electronic check,19.95,19.95,1,2.9932291433358724,19.95,1.0,5630
6,1,Month-to-month,Mailed check,20.65,109.3,0,3.027715319407042,18.216666666666665,0.1889295516925892,5631
1,1,Month-to-month,Electronic check,79.6,79.6,1,4.377014092850337,79.6,1.0,5632
39,1,One year,Bank transfer (automatic),25.45,958.45,0,3.2367157429965316,24.575641025641026,0.026553289164797326,5633
20,1,One year,Mailed check,19.5,403.15,0,2.970414465569701,20.1575,0.04836909338955724,5634
1,1,Month-to-month,Electronic check,75.9,75.9,1,4.3294166844015844,75.9,1.0,5635
1,1,Month-to-month,Electronic check,76.2,76.2,1,4.333361462692601,76.2,1.0,5636
64,1,One year,Credit card (automatic),66.15,4392.5,0,4.191924890560965,68.6328125,0.0150597609561753,5637
1,1,Month-to-month,Mailed check,19.25,19.25,1,2.9575110607337933,19.25,1.0,5638
46,1,Month-to-month,Credit card (automatic),69.1,3168.0,0,4.235554730773624,68.8695652173913,0.021811868686868685,5639
28,0,One year,Electronic check,39.1,1096.6,0,3.66612246699132,39.16428571428571,0.035655662958234545,5640
33,1,Month-to-month,Mailed check,20.05,669.45,0,2.998229153752578,20.28636363636364,0.029949958921502724,5641
39,1,One year,Electronic check,59.8,2343.85,0,4.091005660956586,60.09871794871795,0.02551357808733494,5642
42,1,Month-to-month,Electronic check,84.3,3588.4,1,4.4343818650078095,85.43809523809524,0.023492364284918067,5643
1,1,Month-to-month,Electronic check,48.6,48.6,0,3.883623530906448,48.6,1.0,5644
7,1,Month-to-month,Electronic check,79.0,522.95,1,4.3694478524670215,74.70714285714287,0.15106606750167317,5645
70,1,Two year,Credit card (automatic),105.35,7511.9,0,4.6572881402501976,107.31285714285714,0.01402441459550846,5646
65,1,Two year,Bank transfer (automatic),25.1,1725.0,0,3.2228678461377385,26.53846153846154,0.01455072463768116,5647
1,1,Month-to-month,Electronic check,49.75,49.75,0,3.907010463604602,49.75,1.0,5648
18,1,Month-to-month,Electronic check,94.75,1691.9,0,4.5512418439625355,93.99444444444445,0.0560021277853301,5649
24,1,Month-to-month,Electronic check,93.0,2248.05,0,4.532599493153256,93.66875,0.041369186628411284,5650
63,1,Two year,Bank transfer (automatic),71.9,4479.2,0,4.275276264727001,71.0984126984127,0.016051973566708344,5651
44,1,One year,Mailed check,77.55,3471.1,0,4.350922889622548,78.88863636363637,0.022341620811846388,5652
4,1,Month-to-month,Electronic check,19.85,63.0,0,2.9882040071331994,15.75,0.3150793650793651,5653
1,1,Month-to-month,Electronic check,70.25,70.25,1,4.2520603082138555,70.25,1.0,5654
37,1,Month-to-month,Electronic check,95.25,3314.15,0,4.55650501400681,89.57162162162163,0.028740401007799888,5655
10,1,Month-to-month,Credit card (automatic),84.6,865.55,1,4.437934266612178,86.55499999999999,0.09774132054762867,5656
34,0,Month-to-month,Bank transfer (automatic),25.05,852.7,0,3.2208738275308737,25.079411764705885,0.029377272194206636,5657
35,0,One year,Credit card (automatic),53.15,1930.9,0,3.973118104787957,55.16857142857143,0.027526024133823605,5658
4,1,Month-to-month,Electronic check,20.15,91.4,0,3.0032042883926917,22.85,0.22045951859956234,5659
39,1,Month-to-month,Electronic check,101.25,3949.15,0,4.617592705986649,101.26025641025642,0.02563842852259347,5660
43,1,One year,Bank transfer (automatic),100.55,4304.0,0,4.610655116218661,100.09302325581395,0.023361988847583642,5661
17,1,Month-to-month,Mailed check,24.1,409.9,1,3.1822118404966093,24.11176470588235,0.05879482800683094,5662
61,1,Two year,Bank transfer (automatic),25.3,1554.9,0,3.2308043957334744,25.49016393442623,0.016271142838767766,5663
49,1,One year,Electronic check,71.8,3472.05,0,4.273884476054178,70.85816326530613,0.020679425699514694,5664
4,1,One year,Mailed check,19.7,117.8,0,2.9806186357439426,29.45,0.16723259762308998,5665
64,0,Two year,Electronic check,49.85,3210.35,0,3.9090184964078474,50.16171875,0.015527901942155841,5666
3,1,Month-to-month,Mailed check,69.6,207.4,0,4.242764567340374,69.13333333333334,0.33558341369334616,5667
1,1,Month-to-month,Electronic check,19.75,19.75,0,2.9831534913471307,19.75,1.0,5668
40,1,One year,Electronic check,80.8,3132.75,0,4.39197696552705,78.31875,0.025792035751336685,5669
1,1,Month-to-month,Electronic check,60.0,60.0,1,4.0943445622221,60.0,1.0,5670
8,1,Month-to-month,Electronic check,86.55,649.65,1,4.4607222816222185,81.20625,0.13322558300623413,5671
1,1,Month-to-month,Mailed check,20.85,20.85,1,3.0373539482448106,20.85,1.0,5672
34,1,One year,Bank transfer (automatic),64.2,2106.3,0,4.162003210695915,61.95,0.030479988605611734,5673
1,0,Month-to-month,Electronic check,35.0,35.0,0,3.5553480614894135,35.0,1.0,5674
39,0,Month-to-month,Electronic check,50.75,2011.4,1,3.926911617921897,51.57435897435898,0.02523118226111166,5675
58,1,One year,Credit card (automatic),105.5,6205.5,1,4.658710952916121,106.99137931034483,0.01700104745790025,5676
45,1,Two year,Electronic check,19.2,903.7,0,2.954910279033736,20.082222222222224,0.021245988713068494,5677
6,1,Month-to-month,Bank transfer (automatic),85.15,503.6,1,4.444414407108697,83.93333333333334,0.16908260524225577,5678
43,1,One year,Credit card (automatic),90.65,3882.3,0,4.50700593720086,90.28604651162792,0.023349560827344615,5679
41,1,Two year,Mailed check,20.0,879.8,0,2.995732273553991,21.458536585365852,0.022732439190725165,5680
5,1,Month-to-month,Electronic check,74.65,383.65,0,4.312810523985199,76.72999999999999,0.19457839176332598,5681
72,0,Two year,Credit card (automatic),61.2,4390.25,0,4.11414718951828,60.97569444444444,0.01393998063891578,5682
4,1,One year,Mailed check,19.95,68.2,0,2.9932291433358724,17.05,0.2925219941348973,5683
9,1,Month-to-month,Mailed check,54.8,452.8,0,4.00369019395397,50.31111111111111,0.12102473498233214,5684
72,1,Two year,Credit card (automatic),73.45,5329.0,0,4.296604902619887,74.01388888888889,0.013783073747419779,5685
33,1,One year,Mailed check,51.45,1758.9,0,3.9406104622800586,53.300000000000004,0.02925123656830974,5686
72,1,Two year,Bank transfer (automatic),80.45,5737.6,0,4.387635873438392,79.6888888888889,0.014021542108198549,5687
22,1,Month-to-month,Electronic check,54.2,1152.7,1,3.9926809084456005,52.39545454545455,0.04702003990630693,5688
70,1,One year,Electronic check,109.5,7674.55,1,4.695924549256556,109.63642857142857,0.01426793753379677,5689
21,1,Month-to-month,Electronic check,104.4,2157.95,1,4.648229675448539,102.7595238095238,0.048379248824115484,5690
15,1,Month-to-month,Electronic check,85.3,1219.85,0,4.446174454497633,81.32333333333332,0.06992663032340042,5691
29,1,Month-to-month,Electronic check,79.3,2414.55,0,4.373238128640803,83.26034482758621,0.03284255865482181,5692
15,1,Month-to-month,Bank transfer (automatic),76.5,1155.6,0,4.33729074083249,77.03999999999999,0.0661993769470405,5693
71,1,Month-to-month,Credit card (automatic),105.1,7548.1,1,4.6549122778829055,106.3112676056338,0.013924033862826405,5694
72,1,Two year,Bank transfer (automatic),25.4,1809.35,0,3.2347491740244907,25.12986111111111,0.014038190510404289,5695
19,1,Month-to-month,Electronic check,86.85,1564.4,0,4.464182492687114,82.33684210526316,0.05551649194579391,5696
1,1,Month-to-month,Mailed check,19.65,19.65,0,2.9780773383152703,19.65,1.0,5697
1,1,Month-to-month,Electronic check,75.7,75.7,1,4.3267781604434035,75.7,1.0,5698
2,1,Month-to-month,Electronic check,45.55,84.4,0,3.8188106237059674,42.2,0.539691943127962,5699
11,1,Month-to-month,Credit card (automatic),78.1,864.85,0,4.35799005684564,78.62272727272727,0.09030467711163785,5700
12,1,One year,Mailed check,19.3,228.75,0,2.9601050959108397,19.0625,0.08437158469945355,5701
70,1,Two year,Electronic check,110.5,7752.05,0,4.705015520957808,110.74357142857143,0.014254294025451333,5702
20,1,Month-to-month,Electronic check,90.8,1951.0,1,4.508659285607248,97.55,0.04654023577652486,5703
23,1,Month-to-month,Bank transfer (automatic),20.3,470.6,0,3.0106208860477417,20.460869565217394,0.04313642158946026,5704
49,1,Two year,Credit card (automatic),81.35,4060.9,0,4.3987608336650466,82.87551020408164,0.020032505109704744,5705
4,1,Month-to-month,Electronic check,97.95,384.5,1,4.58445714439055,96.125,0.25474642392717817,5706
32,1,Month-to-month,Credit card (automatic),108.15,3432.9,1,4.683519152399068,107.278125,0.03150397623000961,5707
2,1,Month-to-month,Electronic check,55.3,108.65,0,4.012772908528289,54.325,0.5089737689829728,5708
69,0,Two year,Credit card (automatic),56.55,3952.65,0,4.03512520256213,57.28478260869565,0.014306857424765663,5709
