customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio
6533,18,1,One year,Bank transfer (automatic),3.013080911888604,369.6,0,0.16739338399381135,0.008152275194503799
6534,28,1,Month-to-month,Electronic check,4.661550519424199,2998.0,0,0.1664839471222928,0.0015548867643176113
6535,53,1,One year,Mailed check,4.572130331909891,5206.55,0,0.08626661003603568,0.0008781497021847271
6536,35,1,One year,Bank transfer (automatic),4.628398312107299,3626.1,1,0.13223995177449424,0.0012764122092902288
6537,1,0,Month-to-month,Mailed check,3.1945831322991562,24.4,0,3.1945831322991562,0.1309255382089818
6538,70,1,One year,Credit card (automatic),4.750568388677448,7968.85,1,0.06786526269539211,0.0005961422775780003
6539,2,1,Month-to-month,Electronic check,4.380149874661021,152.45,1,2.1900749373305106,0.02873171449433271
6540,26,1,Month-to-month,Electronic check,4.291144138196708,1959.5,0,0.165044005315258,0.002189917906709216
6541,34,1,One year,Electronic check,4.164336934042136,2053.05,0,0.12248049806006281,0.0020283660573498625
6542,19,1,Two year,Mailed check,3.0204248861443626,398.55,0,0.15896973084970328,0.007578534402570223
6543,15,1,Month-to-month,Mailed check,4.330733340286331,1130.85,1,0.2887155560190887,0.0038296266881428405
6544,62,1,One year,Credit card (automatic),4.00277736869661,3425.35,0,0.06456092530155823,0.0011685747058538865
6545,42,1,Month-to-month,Bank transfer (automatic),4.6515765588022475,4323.45,1,0.11075182282862495,0.0010758946116648158
6546,9,1,Month-to-month,Electronic check,4.312810523985199,703.55,1,0.47920116933168877,0.00613006968088295
6547,24,1,Month-to-month,Electronic check,3.9347624923976356,1275.7,0,0.16394843718323482,0.0030843948360881365
6548,68,0,Two year,Electronic check,3.7364784329132155,2965.75,0,0.05494821224872376,0.0012598763998695828
6549,31,1,Month-to-month,Mailed check,3.9954446135672184,1647.0,0,0.12888531011507157,0.002425892297247856
6550,1,1,Month-to-month,Electronic check,4.029806041084529,56.25,1,4.029806041084529,0.0716409962859472
6551,21,1,Month-to-month,Electronic check,4.664382045619937,2249.95,1,0.22211343074380652,0.0020731047559367707
6552,63,1,One year,Electronic check,4.564348191467836,6109.75,0,0.07244997129314025,0.0007470597309984593
6553,2,1,Month-to-month,Bank transfer (automatic),4.378896741664954,159.4,1,2.189448370832477,0.027471121340432583
6554,61,0,Two year,Bank transfer (automatic),4.118223836012044,3751.15,0,0.06751186616413186,0.0010978563469901347
6555,1,1,Month-to-month,Electronic check,4.229021132213981,68.65,1,4.229021132213981,0.061602638488186166
6556,18,1,One year,Mailed check,2.9780773383152703,411.25,0,0.16544874101751503,0.007241525442711903
6557,6,1,One year,Credit card (automatic),2.9444389791664403,105.5,0,0.4907398298610734,0.02790937421010844
6558,33,1,Month-to-month,Electronic check,4.605170185988092,3320.6,0,0.13955061169660885,0.001386848818282266
6559,16,1,Month-to-month,Bank transfer (automatic),3.0081547935525483,327.45,1,0.18800967459703427,0.009186608012070692
6560,56,1,Month-to-month,Electronic check,4.592084946439436,5669.5,0,0.08200151690070422,0.0008099629502494816
6561,23,1,One year,Mailed check,2.9856819377004897,465.45,0,0.12981225816089087,0.006414613680740122
6562,9,1,Month-to-month,Electronic check,4.301358731606427,704.3,0,0.4779287479562696,0.006107282026986266
6563,14,1,Month-to-month,Electronic check,4.607168188650764,1369.8,1,0.32908344204648315,0.0033633874935397605
6564,15,1,Month-to-month,Bank transfer (automatic),4.316153890523174,1107.25,1,0.2877435927015449,0.0038980843445682316
6565,5,1,Month-to-month,Credit card (automatic),2.998229153752578,95.55,0,0.5996458307505156,0.031378641064914475
6566,61,1,Month-to-month,Electronic check,4.665324108807838,6375.2,0,0.07648072309521046,0.0007317925882808129
6567,70,1,Two year,Credit card (automatic),4.758320365481766,8152.3,0,0.06797600522116809,0.0005836782706085112
6568,15,1,Month-to-month,Electronic check,4.602165676967792,1566.75,0,0.3068110451311862,0.0029373963152818207
6569,8,1,Two year,Mailed check,2.9806186357439426,130.25,0,0.3725773294679928,0.022883828297458293
6570,8,1,Two year,Mailed check,2.970414465569701,162.15,0,0.3713018081962126,0.01831892979074746
6571,4,0,Month-to-month,Mailed check,3.3724549127965013,110.05,0,0.8431137281991253,0.03064475159288052
6572,34,1,One year,Mailed check,4.007333185232471,1885.15,0,0.1178627407421315,0.002125737042268504
6573,68,1,Two year,Credit card (automatic),4.508659285607248,6302.85,0,0.066303813023636,0.0007153365994125273
6574,45,0,One year,Bank transfer (automatic),3.9318256327243257,2264.5,0,0.08737390294942946,0.0017362886432874037
6575,9,1,Month-to-month,Electronic check,4.500920164614292,816.8,0,0.5001022405126991,0.005510431151584588
6576,22,1,Month-to-month,Mailed check,4.078384542643371,1253.5,0,0.1853811155746987,0.0032535975609440534
6577,2,1,Month-to-month,Mailed check,3.0106208860477417,41.2,0,1.5053104430238708,0.07307332247688693
6578,70,1,Two year,Bank transfer (automatic),4.289774274968795,5265.55,0,0.061282489642411356,0.0008146868370766196
6579,10,1,One year,Credit card (automatic),4.297965447047447,693.3,0,0.42979654470474465,0.00619928666817748
6580,72,1,Two year,Credit card (automatic),4.4343818650078095,5997.1,0,0.061588637013997354,0.000739421030999618
6581,49,1,One year,Credit card (automatic),4.356708826689592,3824.2,0,0.08891242503448146,0.0011392471174859035
6582,54,1,One year,Mailed check,4.278054044290903,3886.05,0,0.07922322304242414,0.0011008746784758052
6583,71,1,Two year,Credit card (automatic),4.670489652108734,7283.25,0,0.06578154439589766,0.0006412644975949932
6584,22,1,One year,Mailed check,2.9575110607337933,412.55,0,0.13443232094244514,0.007168854831496287
6585,50,1,Two year,Credit card (automatic),3.022860940942244,1070.25,0,0.060457218818844874,0.002824443766355752
6586,43,1,One year,Mailed check,2.995732273553991,817.95,0,0.06966819240823234,0.0036624882615734346
6587,45,1,Two year,Credit card (automatic),3.204776900488699,1171.3,0,0.07121726445530442,0.0027360854610165622
6588,64,1,Month-to-month,Bank transfer (automatic),4.639571612705423,6548.65,0,0.07249330644852224,0.0007084775660182517
6589,23,1,Two year,Mailed check,3.1717842173343502,625.65,0,0.13790366162323262,0.00506958238205762
6590,68,1,Two year,Credit card (automatic),3.250374491927572,1911.5,0,0.04779962488128782,0.001700431332423527
6591,1,1,Month-to-month,Electronic check,4.260564966136689,70.85,1,4.260564966136689,0.060135003050623706
6592,2,1,Month-to-month,Credit card (automatic),4.2456340097683265,134.7,1,2.1228170048841633,0.03151918344297199
6593,26,1,One year,Credit card (automatic),4.085135623136791,1507.0,0,0.1571206008898766,0.002710773472552615
6594,55,0,Month-to-month,Bank transfer (automatic),3.9991177122790798,2978.3,1,0.0727112311323469,0.0013427518088436623
6595,14,1,Month-to-month,Electronic check,2.998229153752578,299.3,0,0.2141592252680413,0.010017471278825853
6596,71,1,Two year,Electronic check,4.413404170366137,5832.65,0,0.062160622117832916,0.000756672210807461
6597,64,1,One year,Electronic check,4.3975308212098465,5567.55,0,0.06871141908140385,0.0007898502611040487
6598,7,1,Month-to-month,Credit card (automatic),4.259152536523347,450.8,1,0.6084503623604781,0.009447986993175126
6599,57,1,Two year,Credit card (automatic),4.308110951723713,4166.35,0,0.0755808938898897,0.0010340252143299802
6600,13,1,Month-to-month,Electronic check,4.544358046591334,1215.6,1,0.3495660035839488,0.0037383662772222234
6601,3,0,Month-to-month,Credit card (automatic),3.391147045808654,91.7,1,1.1303823486028846,0.03698088381470724
6602,72,1,Two year,Credit card (automatic),4.697749367281185,7898.45,0,0.06524651899001646,0.0005947685137313251
6603,40,1,Month-to-month,Credit card (automatic),4.567987394860375,3915.4,0,0.11419968487150937,0.001166671960683551
6604,14,1,Month-to-month,Credit card (automatic),4.198704577546343,979.5,0,0.2999074698247388,0.004286579456402597
6605,2,1,Month-to-month,Electronic check,3.7954891891721947,90.05,0,1.8977445945860973,0.04214868616515486
6606,66,1,One year,Credit card (automatic),4.7086288943563215,7432.05,1,0.07134286203570184,0.0006335572142755124
6607,38,1,Month-to-month,Electronic check,4.653960350157523,4026.4,1,0.12247264079361903,0.0011558614022843044
6608,1,0,Month-to-month,Electronic check,3.2308043957334744,25.3,1,3.2308043957334744,0.12769977848748912
6609,22,1,One year,Credit card (automatic),4.0100567456995115,1193.05,1,0.18227530662270508,0.003361180793512017
6610,1,1,Month-to-month,Mailed check,3.0007198150650303,20.1,1,3.0007198150650303,0.1492895430380612
6611,5,1,Month-to-month,Mailed check,4.383275854074314,398.55,0,0.8766551708148628,0.010998057593963903
6612,29,1,One year,Bank transfer (automatic),4.234830879855301,1958.45,0,0.14602865102949314,0.002162338012129644
6613,1,1,Month-to-month,Mailed check,4.247065649239764,69.9,1,4.247065649239764,0.06075916522517545
6614,3,1,Month-to-month,Mailed check,3.0155349008501706,63.15,0,1.0051783002833903,0.047751938255743004
6615,71,1,Two year,Credit card (automatic),2.9806186357439426,1301.1,0,0.04198054416540764,0.002290845158515059
6616,9,1,Month-to-month,Electronic check,3.914021008090819,484.05,0,0.4348912231212021,0.008085984935628177
6617,43,1,Month-to-month,Electronic check,4.619073091157083,4528.0,1,0.10742030444551355,0.0010201133151848682
6618,48,1,One year,Credit card (automatic),4.424247650107844,3887.85,0,0.09217182604391343,0.0011379676813940466
6619,26,1,Month-to-month,Credit card (automatic),4.4618770161616155,2208.75,0,0.17161065446775445,0.0020200914617596447
6620,9,1,Month-to-month,Bank transfer (automatic),3.0032042883926917,238.15,0,0.33368936537696575,0.012610557583005213
6621,1,1,Month-to-month,Electronic check,4.39197696552705,80.8,1,4.39197696552705,0.05435615056345359
6622,46,1,Two year,Credit card (automatic),2.9652730660692823,958.15,0,0.06446245795802788,0.003094790028773451
6623,2,1,Month-to-month,Bank transfer (automatic),4.127940511650616,118.3,1,2.063970255825308,0.03489383357270174
6624,1,1,Month-to-month,Electronic check,4.336636932375072,76.45,1,4.336636932375072,0.05672513973021676
6625,64,0,Two year,Bank transfer (automatic),4.095177548525992,3845.45,0,0.06398714919571863,0.0010649410468283277
6626,12,1,Month-to-month,Electronic check,4.514150787600923,1094.5,1,0.37617923230007694,0.004124395420375444
6627,6,1,Month-to-month,Electronic check,4.561740628060756,573.75,1,0.7602901046767926,0.007950746192698485
6628,59,1,One year,Mailed check,3.013080911888604,1267.0,0,0.05106916799811193,0.002378122266683981
6629,7,1,One year,Mailed check,4.54382655574704,633.45,0,0.6491180793924343,0.007173141614566326
6630,72,1,Two year,Credit card (automatic),4.432006566978902,6129.65,0,0.061555646763595866,0.000723043985705367
6631,16,1,Month-to-month,Electronic check,4.366278277705742,1218.25,0,0.2728923923566089,0.003584057687425194
6632,25,1,Month-to-month,Credit card (automatic),4.017283516085639,1405.3,0,0.16069134064342555,0.002858666132559339
6633,34,1,Month-to-month,Electronic check,4.137563681342077,2274.9,1,0.12169304945123756,0.0018187892572605728
6634,1,1,Month-to-month,Electronic check,4.310799125385514,74.5,1,4.310799125385514,0.057863075508530384
6635,10,1,Month-to-month,Credit card (automatic),4.625952725170619,1068.85,1,0.46259527251706195,0.004327971862441521
6636,24,1,One year,Mailed check,3.0007198150650303,533.9,0,0.12502999229437625,0.005620378001620211
6637,10,1,One year,Electronic check,4.252771798816619,676.15,0,0.4252771798816619,0.006289686902043362
6638,69,1,One year,Credit card (automatic),3.9824814690767076,3804.4,0,0.05771712274024214,0.0010468093442005855
6639,57,1,Two year,Mailed check,3.0325462466767075,1118.8,0,0.053202565731170305,0.002710534721734633
6640,50,1,One year,Bank transfer (automatic),4.638604962074329,5236.4,0,0.09277209924148658,0.0008858385459617923
6641,28,0,One year,Mailed check,3.927896354584436,1386.8,0,0.14028201266372986,0.0028323452225154575
6642,16,1,Month-to-month,Electronic check,3.9150185144079446,762.25,1,0.24468865715049654,0.005136134489219999
6643,25,1,Month-to-month,Mailed check,4.3694478524670215,1902.0,0,0.17477791409868085,0.0022972911947776137
6644,3,1,Month-to-month,Bank transfer (automatic),4.312140507209715,239.05,0,1.437380169069905,0.018038655123236626
6645,61,1,One year,Bank transfer (automatic),4.56954300834494,5673.7,0,0.07491054112040886,0.0008053903111452738
6646,2,1,Month-to-month,Mailed check,3.0007198150650303,39.8,0,1.5003599075325151,0.07539497022776459
6647,51,1,One year,Mailed check,2.9652730660692823,997.75,0,0.058142609138613376,0.002971959976015317
6648,71,1,Two year,Credit card (automatic),4.350922889622548,5574.35,0,0.061280604079190816,0.0007805256020204234
6649,20,1,Month-to-month,Mailed check,2.998229153752578,406.05,0,0.1499114576876289,0.007383891525064839
6650,6,1,Month-to-month,Credit card (automatic),2.9882040071331994,138.85,0,0.4980340011888666,0.021521094757891247
6651,6,1,Month-to-month,Mailed check,3.005682604407159,123.65,0,0.5009471007345265,0.024307987095892915
6652,29,1,Month-to-month,Mailed check,4.211386582653765,1801.1,0,0.14522022698806086,0.002338230294072381
6653,36,1,Two year,Credit card (automatic),2.920469789053444,689.0,0,0.08112416080704012,0.004238707966695855
6654,28,0,Month-to-month,Mailed check,3.392829131991639,790.7,0,0.12117246899970138,0.004290918340700188
6655,7,1,Month-to-month,Electronic check,4.460144413937834,582.5,1,0.6371634877054049,0.007656900281438342
6656,63,1,Two year,Mailed check,3.186352633162641,1618.2,0,0.05057702592321652,0.001969072199457818
6657,48,1,Two year,Mailed check,3.159125820462427,1173.35,0,0.06581512125963389,0.0026923985345058397
6658,49,1,One year,Bank transfer (automatic),3.017982882488811,900.9,0,0.061591487397730835,0.0033499643495269295
6659,27,1,Month-to-month,Electronic check,4.399989335048054,2122.05,1,0.16296256796474273,0.002073461669163334
6660,72,1,Two year,Credit card (automatic),4.525044141508807,6719.9,0,0.06284783529873343,0.0006733796844460196
6661,1,1,Month-to-month,Electronic check,4.236278058110767,69.15,1,4.236278058110767,0.061262155576439145
6662,72,0,Two year,Credit card (automatic),3.9824814690767076,3784.0,0,0.055312242626065385,0.0010524528195234428
6663,47,0,One year,Credit card (automatic),3.680090948080857,1798.65,0,0.07829980740597568,0.0020460294932759886
6664,1,1,Month-to-month,Electronic check,4.000949214622548,54.65,0,4.000949214622548,0.073210415638107
6665,36,1,One year,Bank transfer (automatic),4.6520537718869415,3886.45,0,0.12922371588574838,0.0011969930841479865
6666,43,0,Month-to-month,Credit card (automatic),3.3775875160230218,1224.05,0,0.07854854688425632,0.002759354206137839
6667,27,1,Month-to-month,Electronic check,4.429029488269218,2310.2,0,0.16403812919515623,0.0019171627946797758
6668,9,1,Month-to-month,Electronic check,4.376385754783795,723.4,1,0.48626508386486617,0.006049745306585285
6669,38,1,Month-to-month,Electronic check,4.641019838881789,3988.5,0,0.12213210102320497,0.0011636003106134608
6670,35,1,Month-to-month,Electronic check,4.59562477314456,3554.6,0,0.13130356494698742,0.0012928669254331177
6671,0,1,Two year,Mailed check,4.295242504588991,1397.475,0,inf,0.003073573770256349
6672,59,1,Two year,Mailed check,4.605670061029742,6034.85,0,0.07806220442423292,0.0007631788795131182
6673,27,1,Two year,Credit card (automatic),3.013080911888604,531.6,0,0.11159558932920756,0.0056679475392938375
6674,2,1,Month-to-month,Electronic check,3.783052624131186,85.1,0,1.891526312065593,0.04445420239872134
6675,7,1,Month-to-month,Mailed check,3.1570004211501135,173.0,0,0.45100006016430194,0.01824855734768852
6676,36,1,One year,Mailed check,4.258445572902527,2511.95,0,0.11829015480284798,0.0016952748155427168
6677,41,1,Month-to-month,Bank transfer (automatic),4.546481189639412,3893.6,0,0.11088978511315638,0.0011676806014072868
6678,13,0,Month-to-month,Electronic check,3.3724549127965013,357.15,0,0.2594196086766539,0.009442684902132162
6679,19,1,Two year,Credit card (automatic),3.0373539482448106,467.5,0,0.15986073411814794,0.006497013793037028
6680,60,0,Two year,Bank transfer (automatic),3.629660094453965,2288.7,0,0.06049433490756608,0.0015859047033049177
6681,48,1,Two year,Mailed check,4.5591262474866845,4627.85,1,0.09498179682263926,0.0009851499611021714
6682,3,1,Month-to-month,Electronic check,4.511408806173617,289.1,1,1.5038029353912057,0.015605011436089992
6683,69,1,Two year,Mailed check,4.5266679578331335,6460.55,0,0.06560388344685701,0.0007006629401263256
6684,43,0,One year,Electronic check,3.787592927049969,1931.3,0,0.08808355644302253,0.0019611623916791637
6685,11,0,One year,Mailed check,3.584906863730958,402.6,0,0.32590062397554165,0.008904388633211519
6686,45,1,Month-to-month,Credit card (automatic),3.917010546939185,2221.55,0,0.08704467882087077,0.0017631881105260672
6687,72,1,Two year,Credit card (automatic),4.698205051955281,7758.9,0,0.06525284794382334,0.0006055246300319995
6688,2,1,Month-to-month,Electronic check,4.37197629882038,172.85,1,2.18598814941019,0.025293470053921782
6689,12,1,Two year,Bank transfer (automatic),3.0106208860477417,224.5,0,0.2508850738373118,0.013410338022484373
6690,67,1,One year,Credit card (automatic),4.721618998631338,7388.45,0,0.07047192535270654,0.0006390540639283392
6691,37,1,Two year,Mailed check,4.546481189639412,3460.95,0,0.12287786999025437,0.0013136512199365526
6692,39,0,One year,Bank transfer (automatic),3.717223927123079,1700.9,0,0.0953134340287969,0.0021854453096143683
6693,41,1,Month-to-month,Bank transfer (automatic),4.312810523985199,3090.65,0,0.10519050058500486,0.0013954380224176788
6694,25,0,Month-to-month,Electronic check,3.876395827784995,1293.8,0,0.15505583311139978,0.002996132190280565
6695,8,1,Two year,Credit card (automatic),4.332705079341171,645.8,0,0.5415881349176463,0.006709050912575365
6696,71,1,Two year,Mailed check,4.264087336809195,5224.95,0,0.06005756812407317,0.0008161010797824276
6697,5,1,Month-to-month,Electronic check,4.570061008874523,500.1,0,0.9140122017749046,0.00913829435887727
6698,30,1,One year,Credit card (automatic),4.373238128640803,2427.1,0,0.14577460428802674,0.0018018368129211005
6699,40,1,One year,Credit card (automatic),4.4953553199808844,3488.15,0,0.11238388299952211,0.0012887505755144945
6700,54,1,Two year,Mailed check,3.0204248861443626,1035.7,0,0.055933794187858564,0.0029163125288639204
6701,72,1,Two year,Bank transfer (automatic),4.666265285347902,7565.35,0,0.06480924007427641,0.0006167943697711146
6702,28,1,One year,Bank transfer (automatic),4.608664075242347,2799.0,0,0.16459514554436952,0.001646539505267005
6703,18,1,Month-to-month,Electronic check,4.449685283147696,1601.5,0,0.24720473795264977,0.002778448506492473
6704,2,0,Month-to-month,Electronic check,3.8122026701459353,85.5,1,1.9061013350729676,0.044587165732700995
6705,59,1,One year,Electronic check,4.664853188149265,6256.2,0,0.07906530827371636,0.000745636838360229
6706,22,1,Month-to-month,Electronic check,3.933784497209659,1232.9,0,0.17880838623680267,0.003190676046078075
6707,1,1,Month-to-month,Mailed check,2.990719731730447,19.9,0,2.990719731730447,0.15028742370504758
6708,72,1,Two year,Credit card (automatic),3.246490991901174,1937.4,0,0.045090152665294085,0.0016756947413549984
6709,14,1,Month-to-month,Electronic check,4.308110951723713,1096.25,1,0.3077222108374081,0.003929861757558689
6710,50,1,One year,Electronic check,4.599152113662528,5059.75,0,0.09198304227325056,0.0009089682521196755
6711,48,1,One year,Bank transfer (automatic),4.244200317766478,3023.65,0,0.08842083995346829,0.001403667857644396
6712,49,1,Month-to-month,Electronic check,4.5885325448350684,4889.2,0,0.09364352132316467,0.0009385037521138568
6713,28,1,Month-to-month,Electronic check,4.4479314095616,2289.9,0,0.15885469319862858,0.0019424129479722258
6714,68,1,Month-to-month,Electronic check,4.563305981889393,6503.2,0,0.06710744091013812,0.0007017016210310912
6715,13,1,Month-to-month,Electronic check,4.612642200826793,1313.25,0,0.3548186308328302,0.003512386979498795
6716,11,1,Month-to-month,Electronic check,4.490881039585964,990.3,0,0.4082619126896331,0.004534869271519705
6717,3,1,Month-to-month,Credit card (automatic),4.3054155323020415,228.0,1,1.435138510767347,0.018883401457465095
6718,57,1,Month-to-month,Electronic check,4.611152257665639,5746.15,1,0.08089740802922173,0.000802476833647858
6719,3,1,Month-to-month,Mailed check,4.31748811353631,209.1,1,1.4391627045121034,0.0206479584578494
6720,72,1,Two year,Credit card (automatic),3.248434627109745,1864.2,0,0.04511714759874646,0.0017425354721112246
6721,70,1,Two year,Electronic check,4.432006566978902,5979.7,0,0.06331437952827003,0.0007411754046154326
6722,49,1,Two year,Bank transfer (automatic),4.373238128640803,3902.45,0,0.08924975772736332,0.0011206391186666844
6723,67,1,One year,Credit card (automatic),4.6732960150356915,7142.5,0,0.06975068679157749,0.0006542941568128375
6724,46,1,Two year,Bank transfer (automatic),2.998229153752578,902.0,0,0.06517889464679517,0.0033239791061558514
6725,64,1,Two year,Credit card (automatic),4.251348311031766,4481.0,1,0.06642731735987134,0.0009487499020378857
6726,37,1,Month-to-month,Bank transfer (automatic),2.970414465569701,805.2,0,0.08028147204242435,0.00368903932634091
6727,2,1,Month-to-month,Electronic check,4.259152536523347,154.85,1,2.1295762682616735,0.027505021223915706
6728,13,0,Month-to-month,Electronic check,3.8133070324889884,528.45,0,0.29333131019146064,0.007216022390933841
6729,72,1,Two year,Electronic check,4.746235626266694,8349.7,0,0.06591993925370408,0.0005684318749496022
6730,68,1,Two year,Bank transfer (automatic),4.289774274968795,4953.25,0,0.06308491580836463,0.000866052445357855
6731,15,1,One year,Mailed check,2.9780773383152703,332.65,0,0.19853848922101802,0.00895258481381413
6732,24,1,Two year,Bank transfer (automatic),2.972975286431375,470.2,0,0.12387397026797396,0.006322788784413814
6733,24,1,Month-to-month,Electronic check,4.494797128506721,2259.35,0,0.18728321368778003,0.001989420465402315
6734,27,1,Month-to-month,Mailed check,3.9189986191645714,1411.35,0,0.14514809700609524,0.0027767730323198154
6735,12,1,Month-to-month,Bank transfer (automatic),3.917010546939185,593.75,1,0.3264175455782654,0.006597070394844943
6736,71,1,Two year,Credit card (automatic),4.468777561082536,6328.7,0,0.06294052902933149,0.0007061130344434934
6737,67,1,Two year,Mailed check,3.0349529867072724,1411.9,0,0.045297805771750334,0.0021495523668158315
6738,63,1,Two year,Bank transfer (automatic),4.693638833975699,6841.4,0,0.07450220371389998,0.0006860640854175606
6739,1,1,Month-to-month,Mailed check,3.013080911888604,20.35,0,3.013080911888604,0.14806294407315007
6740,4,1,Month-to-month,Electronic check,4.023564380161053,238.5,0,1.0058910950402633,0.01687029090214278
6741,40,1,Month-to-month,Credit card (automatic),4.37197629882038,3233.85,1,0.10929940747050951,0.0013519415862889065
6742,12,1,Month-to-month,Electronic check,4.564348191467836,1062.1,1,0.3803623492889863,0.004297474994320531
6743,52,1,Two year,Electronic check,4.37197629882038,4016.3,0,0.08407646728500731,0.0010885582000399322
6744,10,1,Month-to-month,Electronic check,3.1780538303479458,226.55,0,0.31780538303479455,0.014028046039937963
6745,68,1,One year,Bank transfer (automatic),4.618579872898009,7110.75,0,0.06792029224850014,0.0006495207781032957
6746,54,1,Month-to-month,Electronic check,4.6061696863211745,5440.9,1,0.0852994386355773,0.0008465823092358203
6747,4,1,Month-to-month,Mailed check,4.034240638152395,235.1,1,1.0085601595380989,0.017159679447692026
6748,52,0,One year,Mailed check,3.5681232529781366,1958.95,0,0.06861775486496416,0.0018214468225213184
6749,1,1,Month-to-month,Electronic check,4.442651256490317,85.0,1,4.442651256490317,0.05226648537047431
6750,70,1,One year,Bank transfer (automatic),4.37449836825309,5528.9,0,0.062492833832187004,0.000791205912252544
6751,43,0,One year,Credit card (automatic),3.5610460826040513,1463.7,0,0.0828150251768384,0.0024329070729002195
6752,52,1,Two year,Mailed check,2.9780773383152703,1025.05,0,0.05727071804452443,0.00290529958374252
6753,12,0,Two year,Mailed check,3.9090184964078474,552.1,0,0.3257515413673206,0.007080272589037941
6754,56,1,One year,Bank transfer (automatic),4.230476736546681,3815.4,0,0.07554422743833358,0.0011087898350229807
6755,0,1,Two year,Bank transfer (automatic),4.12552017969055,1397.475,0,inf,0.002952124495744504
6756,42,1,Month-to-month,Electronic check,4.380775852772229,3313.4,0,0.10430418697076735,0.0013221391479363279
6757,22,1,Month-to-month,Bank transfer (automatic),4.497028027368389,1938.9,0,0.2044103648803813,0.0023193707913602498
6758,51,0,One year,Electronic check,4.08260930600368,3014.65,1,0.08005116286281726,0.0013542564828433416
6759,27,1,Month-to-month,Credit card (automatic),2.9652730660692823,460.25,0,0.10982492837293638,0.006442744304333042
6760,51,1,One year,Bank transfer (automatic),4.539564428890097,4839.15,0,0.08901106723313916,0.0009380912823305947
6761,4,1,Month-to-month,Electronic check,3.899950424193877,184.4,1,0.9749876060484692,0.02114940577111647
6762,1,1,Month-to-month,Mailed check,2.990719731730447,19.9,0,2.990719731730447,0.15028742370504758
6763,35,1,Month-to-month,Mailed check,4.007333185232471,2010.55,1,0.11449523386378489,0.0019931527120601185
6764,71,1,One year,Bank transfer (automatic),4.289088639014612,5139.65,0,0.06040969914105088,0.0008345098672116998
6765,1,1,Month-to-month,Electronic check,4.237000862623624,69.2,1,4.237000862623624,0.06122833616508127
6766,69,1,Two year,Bank transfer (automatic),3.242592351485517,1673.4,0,0.04699409205051474,0.0019377269938362118
6767,14,1,One year,Mailed check,2.9831534913471307,309.35,0,0.21308239223908076,0.009643295591876938
6768,57,1,Month-to-month,Electronic check,4.019980146933238,3171.6,0,0.07052596749005681,0.0012674927944675363
6769,72,1,Two year,Credit card (automatic),4.7664383335842135,8670.1,0,0.06620053241089185,0.0005497558659743501
6770,48,1,Two year,Credit card (automatic),2.9882040071331994,916.0,0,0.062254250148608324,0.0032622314488353708
6771,4,1,Month-to-month,Mailed check,4.368181227851829,299.75,0,1.0920453069629572,0.014572748049547385
6772,31,1,Month-to-month,Electronic check,3.027715319407042,702.05,0,0.09766823610990458,0.004312677614709839
6773,38,1,One year,Mailed check,4.131961425793407,2354.8,1,0.10873582699456334,0.001754697395020132
6774,37,1,Month-to-month,Electronic check,4.52720864451838,3473.4,1,0.12235699039238865,0.0013033939783838255
6775,1,1,Month-to-month,Mailed check,2.9780773383152703,19.65,0,2.9780773383152703,0.1515560986419985
6776,57,1,Two year,Bank transfer (automatic),4.378896741664954,4438.2,0,0.07682274985377112,0.0009866379932551381
6777,62,1,Two year,Credit card (automatic),4.381401439279963,4819.75,0,0.07066776514967682,0.0009090515979625422
6778,3,0,Month-to-month,Electronic check,3.3978584803966405,92.25,0,1.132619493465547,0.036833154259042176
6779,72,1,Two year,Mailed check,2.9831534913471307,1567.0,0,0.04143268737982126,0.0019037354762904471
6780,29,0,Month-to-month,Mailed check,3.8066624897703196,1242.45,0,0.13126422378518343,0.00306383555859014
6781,13,1,Month-to-month,Bank transfer (automatic),3.8022081394209395,559.2,0,0.2924775491862261,0.006799370778649748
6782,3,1,Month-to-month,Electronic check,4.243482700225814,220.1,1,1.4144942334086048,0.019279794185487573
6783,11,1,Month-to-month,Electronic check,3.933784497209659,531.15,0,0.35761677247360535,0.007406164919908988
6784,21,0,Two year,Mailed check,3.973118104787957,1183.2,0,0.18919610022799796,0.003357942955365075
6785,19,1,Month-to-month,Bank transfer (automatic),3.2068032436339315,465.85,0,0.1687791180859964,0.006883767830061031
6786,61,1,Two year,Credit card (automatic),4.71492104994721,6876.05,1,0.07729378770405262,0.000685701972781933
6787,11,1,Month-to-month,Credit card (automatic),3.882594194737334,501.0,1,0.3529631086124849,0.007749689011451765
6788,35,1,Month-to-month,Electronic check,4.70002571700077,3782.4,0,0.13428644905716486,0.0012426040918466503
6789,25,1,Month-to-month,Mailed check,3.0349529867072724,460.2,0,0.12139811946829089,0.006594856555209197
6790,1,1,Month-to-month,Mailed check,3.005682604407159,20.2,1,3.005682604407159,0.14879616853500788
6791,67,1,Two year,Bank transfer (automatic),3.242592351485517,1790.35,0,0.04839690076844055,0.0018111499715058603
6792,19,0,Month-to-month,Electronic check,3.680090948080857,733.35,1,0.1936889972674135,0.0050181917884787024
6793,56,1,One year,Electronic check,3.214867803470662,1334.0,1,0.05740835363340468,0.002409945879663165
6794,72,1,Two year,Credit card (automatic),4.685828089005546,7767.25,0,0.06508094568063258,0.0006032801942779678
