customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_Ratio
6210,29,0,1,Mailed check,24.85,788.05,0,0.856896551724138
6211,25,1,1,Credit card (automatic),54.75,1266.35,0,2.19
6212,5,1,0,Electronic check,85.75,470.95,1,17.15
6213,15,0,1,Electronic check,50.75,688.2,0,3.3833333333333333
6214,19,1,3,Mailed check,20.15,387.7,0,1.0605263157894735
6215,44,1,3,Mailed check,20.05,845.25,0,0.4556818181818182
6216,6,1,0,Electronic check,98.25,560.6,1,16.375
6217,58,1,3,Credit card (automatic),71.6,4230.25,0,1.2344827586206895
6218,62,1,1,Credit card (automatic),81.45,4983.05,0,1.3137096774193548
6219,70,0,1,Bank transfer (automatic),58.4,4113.15,0,0.8342857142857143
6220,1,0,0,Mailed check,25.7,25.7,1,25.7
6221,10,0,3,Credit card (automatic),53.7,521.0,0,5.37
6222,26,1,1,Bank transfer (automatic),19.6,471.85,0,0.7538461538461539
6223,66,1,0,Credit card (automatic),89.4,5976.9,0,1.3545454545454547
6224,7,1,0,Electronic check,69.0,506.9,1,9.857142857142858
6225,51,1,1,Bank transfer (automatic),84.2,4299.75,0,1.6509803921568629
6226,72,1,3,Credit card (automatic),106.1,7548.6,0,1.473611111111111
6227,65,1,3,Mailed check,25.75,1654.75,0,0.39615384615384613
6228,2,1,0,Bank transfer (automatic),46.05,80.35,1,23.025
6229,70,1,1,Bank transfer (automatic),64.95,4551.5,0,0.9278571428571429
6230,72,1,3,Credit card (automatic),85.45,6227.5,0,1.1868055555555557
6231,1,1,0,Mailed check,20.05,20.05,0,20.05
6232,1,1,0,Mailed check,76.4,76.4,1,76.4
6233,5,1,0,Electronic check,100.5,514.0,1,20.1
6234,3,1,0,Mailed check,20.7,57.5,0,6.8999999999999995
6235,58,1,3,Credit card (automatic),25.3,1474.35,0,0.4362068965517242
6236,22,0,0,Mailed check,40.05,880.2,1,1.8204545454545453
6237,33,1,0,Bank transfer (automatic),100.6,3270.25,0,3.0484848484848484
6238,1,1,0,Electronic check,69.95,69.95,1,69.95
6239,54,1,0,Bank transfer (automatic),74.0,3919.15,0,1.3703703703703705
6240,72,1,3,Electronic check,99.4,7285.7,0,1.3805555555555555
6241,1,1,0,Electronic check,93.3,93.3,1,93.3
6242,3,1,0,Electronic check,49.15,169.05,1,16.383333333333333
6243,72,1,3,Credit card (automatic),107.45,7658.3,0,1.4923611111111112
6244,72,1,3,Credit card (automatic),83.6,5959.3,0,1.161111111111111
6245,54,1,0,Credit card (automatic),99.05,5295.7,0,1.8342592592592593
6246,59,1,1,Electronic check,80.1,4693.2,0,1.3576271186440676
6247,54,1,3,Bank transfer (automatic),65.3,3512.9,0,1.2092592592592593
6248,60,1,3,Electronic check,89.55,5231.2,0,1.4925
6249,60,0,3,Credit card (automatic),60.8,3603.45,0,1.0133333333333332
6250,3,1,0,Electronic check,74.5,217.45,0,24.833333333333332
6251,69,1,3,Bank transfer (automatic),99.15,6875.35,0,1.4369565217391305
6252,1,1,0,Electronic check,19.25,19.25,0,19.25
6253,50,0,0,Credit card (automatic),39.45,2021.35,0,0.789
6254,56,0,0,Credit card (automatic),44.85,2564.95,0,0.8008928571428572
6255,60,1,3,Electronic check,97.2,5611.75,0,1.62
6256,69,1,1,Mailed check,110.55,7610.1,0,1.6021739130434782
6257,1,0,0,Mailed check,35.05,35.05,1,35.05
6258,1,1,0,Electronic check,73.0,73.0,1,73.0
6259,3,1,0,Mailed check,19.9,45.75,0,6.633333333333333
6260,60,1,3,Bank transfer (automatic),76.95,4543.95,0,1.2825
6261,13,0,3,Mailed check,35.4,450.4,0,2.723076923076923
6262,62,1,3,Bank transfer (automatic),20.45,1297.35,0,0.32983870967741935
6263,45,1,1,Bank transfer (automatic),96.75,4442.75,0,2.15
6264,25,0,1,Electronic check,54.2,1423.15,0,2.168
6265,44,1,3,Bank transfer (automatic),100.1,4378.35,0,2.275
6266,2,1,0,Mailed check,45.25,74.2,0,22.625
6267,33,1,0,Credit card (automatic),83.85,2716.3,1,2.5409090909090906
6268,1,1,0,Electronic check,70.1,70.1,1,70.1
6269,22,1,1,Bank transfer (automatic),20.85,450.65,0,0.9477272727272728
6270,35,0,0,Mailed check,33.45,1175.85,0,0.9557142857142858
6271,29,1,3,Mailed check,20.2,558.8,0,0.696551724137931
6272,27,1,1,Electronic check,85.9,2220.1,0,3.1814814814814816
6273,54,1,1,Electronic check,61.0,3283.05,0,1.1296296296296295
6274,2,1,0,Electronic check,70.65,142.35,1,35.325
6275,57,1,1,Electronic check,86.9,4939.25,0,1.524561403508772
6276,62,1,3,Bank transfer (automatic),69.4,4237.5,0,1.1193548387096774
6277,15,1,1,Credit card (automatic),20.35,335.95,0,1.3566666666666667
6278,2,1,0,Mailed check,20.35,33.2,1,10.175
6279,70,1,3,Bank transfer (automatic),104.3,7188.5,0,1.49
6280,21,1,0,Electronic check,44.95,926.25,0,2.1404761904761904
6281,23,1,1,Electronic check,49.45,1119.35,0,2.15
6282,6,1,1,Mailed check,20.6,116.6,0,3.4333333333333336
6283,4,1,3,Credit card (automatic),19.55,68.8,0,4.8875
6284,3,1,0,Credit card (automatic),99.0,287.4,1,33.0
6285,23,1,0,Electronic check,93.5,2341.55,0,4.065217391304348
6286,26,0,1,Credit card (automatic),54.55,1362.85,0,2.098076923076923
6287,8,1,0,Mailed check,20.05,163.6,0,2.50625
6288,26,1,0,Electronic check,83.95,2254.2,1,3.228846153846154
6289,2,1,0,Electronic check,79.45,145.15,0,39.725
6290,67,1,3,Credit card (automatic),116.2,7752.3,1,1.7343283582089553
6291,71,1,3,Bank transfer (automatic),93.7,6585.35,1,1.319718309859155
6292,59,1,1,Credit card (automatic),79.85,4786.1,0,1.3533898305084744
6293,39,1,1,Electronic check,100.0,3835.55,0,2.5641025641025643
6294,21,1,3,Mailed check,19.6,397.0,0,0.9333333333333333
6295,1,1,0,Mailed check,19.7,19.7,1,19.7
6296,48,1,3,Bank transfer (automatic),20.2,1027.25,0,0.42083333333333334
6297,31,0,1,Credit card (automatic),50.4,1580.1,0,1.6258064516129032
6298,64,1,1,Electronic check,113.35,7222.75,0,1.77109375
6299,46,1,0,Bank transfer (automatic),80.0,3769.7,0,1.7391304347826086
6300,52,1,3,Bank transfer (automatic),80.95,4233.95,0,1.5567307692307693
6301,67,1,3,Mailed check,24.9,1680.25,0,0.37164179104477607
6302,67,1,0,Electronic check,54.9,3725.5,0,0.8194029850746268
6303,5,1,0,Electronic check,75.55,413.65,1,15.11
6304,71,1,3,Electronic check,109.25,7707.7,0,1.5387323943661972
6305,9,1,0,Bank transfer (automatic),77.65,714.15,1,8.627777777777778
6306,26,1,0,Electronic check,95.0,2497.2,1,3.6538461538461537
6307,71,1,1,Bank transfer (automatic),116.3,8309.55,0,1.6380281690140845
6308,32,1,0,Bank transfer (automatic),19.9,601.55,0,0.621875
6309,2,1,0,Electronic check,70.35,139.25,0,35.175
6310,71,1,3,Credit card (automatic),25.6,1888.25,0,0.36056338028169016
6311,60,0,1,Electronic check,44.45,2773.9,0,0.7408333333333333
6312,55,1,1,Electronic check,100.15,5409.75,0,1.820909090909091
6313,54,1,1,Credit card (automatic),105.4,5643.4,1,1.951851851851852
6314,2,1,0,Electronic check,95.85,197.7,1,47.925
6315,6,1,0,Mailed check,73.85,401.3,0,12.308333333333332
6316,48,1,3,Credit card (automatic),70.1,3238.4,0,1.4604166666666665
6317,63,1,3,Mailed check,25.25,1573.05,0,0.4007936507936508
6318,1,1,0,Electronic check,79.15,79.15,1,79.15
6319,12,1,0,Credit card (automatic),21.05,235.8,0,1.7541666666666667
6320,54,0,0,Bank transfer (automatic),24.95,1364.75,0,0.462037037037037
6321,30,1,1,Electronic check,64.5,1985.15,0,2.15
6322,30,1,0,Bank transfer (automatic),19.65,655.85,1,0.6549999999999999
6323,4,1,0,Electronic check,79.0,303.15,1,19.75
6324,40,1,1,Credit card (automatic),105.95,4335.2,0,2.64875
6325,9,1,0,Electronic check,75.85,647.5,0,8.427777777777777
6326,17,1,0,Electronic check,91.85,1574.45,1,5.402941176470588
6327,62,0,3,Credit card (automatic),43.6,2748.7,0,0.7032258064516129
6328,28,1,1,Bank transfer (automatic),91.25,2483.65,0,3.2589285714285716
6329,70,1,3,Credit card (automatic),89.75,6367.2,0,1.2821428571428573
6330,46,1,3,Bank transfer (automatic),104.4,4904.2,0,2.2695652173913046
6331,23,1,0,Mailed check,90.15,2044.95,0,3.9195652173913045
6332,47,0,1,Electronic check,40.3,1794.8,0,0.8574468085106383
6333,68,1,3,Bank transfer (automatic),105.25,7173.15,0,1.5477941176470589
6334,60,1,1,Electronic check,106.0,6441.4,1,1.7666666666666666
6335,67,1,3,Electronic check,104.0,7039.05,0,1.5522388059701493
6336,14,1,0,Electronic check,69.65,921.4,0,4.9750000000000005
6337,57,1,0,Electronic check,74.3,4018.35,0,1.3035087719298246
6338,55,1,1,Mailed check,100.9,5448.6,0,1.8345454545454547
6339,1,1,0,Mailed check,20.25,20.25,0,20.25
6340,1,1,0,Mailed check,49.9,49.9,1,49.9
6341,23,1,0,Credit card (automatic),96.9,2085.45,0,4.21304347826087
6342,13,1,0,Electronic check,100.35,1358.85,1,7.7192307692307685
6343,47,1,0,Electronic check,104.1,5135.15,0,2.2148936170212763
6344,38,1,1,Mailed check,20.1,730.1,0,0.5289473684210527
6345,38,1,0,Bank transfer (automatic),74.95,2869.85,1,1.9723684210526315
6346,2,1,0,Credit card (automatic),56.55,118.25,0,28.275
6347,1,1,0,Credit card (automatic),49.25,49.25,1,49.25
6348,15,1,0,Bank transfer (automatic),68.6,1108.6,0,4.573333333333333
6349,26,1,0,Credit card (automatic),69.05,1815.65,0,2.6557692307692307
6350,35,1,3,Credit card (automatic),19.7,730.4,0,0.5628571428571428
6351,3,1,0,Mailed check,20.05,75.45,0,6.683333333333334
6352,50,1,0,Electronic check,103.7,5071.05,1,2.074
6353,42,1,0,Electronic check,94.4,4014.6,0,2.2476190476190476
6354,10,1,0,Credit card (automatic),54.95,568.85,0,5.495
6355,61,1,1,Bank transfer (automatic),93.7,5860.7,0,1.5360655737704918
6356,68,1,3,Credit card (automatic),110.25,7279.35,0,1.6213235294117647
6357,10,1,1,Electronic check,98.9,1064.95,0,9.89
6358,65,1,1,Electronic check,89.75,5769.6,1,1.3807692307692307
6359,72,1,3,Bank transfer (automatic),80.45,5886.85,0,1.1173611111111112
6360,55,1,0,Electronic check,79.4,4238.45,0,1.4436363636363638
6361,1,1,0,Mailed check,20.3,20.3,1,20.3
6362,7,1,0,Bank transfer (automatic),62.8,418.3,0,8.971428571428572
6363,2,1,0,Mailed check,74.9,136.05,0,37.45
6364,9,1,0,Electronic check,74.85,708.2,0,8.316666666666666
6365,27,1,3,Credit card (automatic),25.85,788.55,0,0.9574074074074075
6366,7,1,0,Electronic check,101.95,700.85,1,14.564285714285715
6367,64,1,3,Mailed check,68.3,4378.8,0,1.0671875
6368,70,0,3,Bank transfer (automatic),48.4,3442.8,0,0.6914285714285714
6369,2,1,0,Electronic check,94.0,181.7,1,47.0
6370,67,1,3,Electronic check,105.05,7171.7,0,1.567910447761194
6371,45,1,0,Credit card (automatic),89.3,4016.85,1,1.9844444444444445
6372,24,1,3,Credit card (automatic),25.15,553.0,0,1.0479166666666666
6373,4,1,3,Credit card (automatic),19.5,96.85,0,4.875
6374,44,1,0,Bank transfer (automatic),92.95,4122.9,0,2.1125000000000003
6375,72,1,3,Mailed check,20.7,1482.3,0,0.2875
6376,1,1,0,Credit card (automatic),74.3,74.3,1,74.3
6377,66,1,3,Bank transfer (automatic),19.35,1240.8,0,0.2931818181818182
6378,1,0,0,Mailed check,44.65,44.65,1,44.65
6379,13,1,0,Electronic check,84.05,1095.3,1,6.4653846153846155
6380,10,1,0,Bank transfer (automatic),80.7,788.8,1,8.07
6381,65,1,0,Electronic check,104.35,6578.55,0,1.6053846153846152
6382,1,1,0,Mailed check,19.55,19.55,0,19.55
6383,38,1,1,Electronic check,74.05,2802.3,0,1.9486842105263158
6384,23,0,3,Mailed check,40.1,857.75,0,1.7434782608695654
6385,10,1,1,Mailed check,20.1,184.4,0,2.0100000000000002
6386,4,1,0,Electronic check,101.7,364.55,1,25.425
6387,72,1,3,Credit card (automatic),83.55,6093.3,0,1.1604166666666667
6388,35,1,0,Electronic check,56.85,1861.1,0,1.6242857142857143
6389,1,1,0,Mailed check,20.4,20.4,1,20.4
6390,58,1,3,Credit card (automatic),19.55,1079.65,0,0.3370689655172414
6391,70,1,1,Electronic check,106.15,7475.1,0,1.5164285714285715
6392,38,1,1,Credit card (automatic),78.95,2862.55,0,2.0776315789473685
6393,60,0,0,Electronic check,49.75,3069.45,0,0.8291666666666667
6394,26,1,0,Credit card (automatic),92.4,2349.8,0,3.553846153846154
6395,8,1,1,Bank transfer (automatic),58.2,469.25,0,7.275
6396,41,1,1,Electronic check,102.6,4213.35,1,2.502439024390244
6397,36,1,0,Credit card (automatic),91.95,3301.05,0,2.5541666666666667
6398,54,1,1,Bank transfer (automatic),65.25,3529.95,0,1.2083333333333333
6399,71,1,3,Bank transfer (automatic),106.0,7723.7,1,1.4929577464788732
6400,55,1,0,Electronic check,73.1,4144.9,0,1.3290909090909089
6401,72,1,3,Bank transfer (automatic),59.75,4265.0,0,0.8298611111111112
6402,3,1,0,Mailed check,55.1,154.65,1,18.366666666666667
6403,54,1,3,Bank transfer (automatic),59.8,3246.45,0,1.1074074074074074
6404,72,1,3,Bank transfer (automatic),116.6,8337.45,0,1.6194444444444445
6405,52,1,3,Electronic check,109.3,5731.4,0,2.101923076923077
6406,60,1,1,Bank transfer (automatic),101.4,6176.6,0,1.6900000000000002
6407,39,0,0,Credit card (automatic),50.65,1905.4,0,1.2987179487179488
6408,15,1,1,Mailed check,56.15,931.9,0,3.743333333333333
6409,69,1,3,Bank transfer (automatic),106.5,7348.8,1,1.5434782608695652
6410,43,1,1,Mailed check,19.2,776.25,0,0.44651162790697674
6411,63,1,1,Bank transfer (automatic),83.0,5243.05,0,1.3174603174603174
6412,2,1,0,Electronic check,70.1,141.65,0,35.05
6413,72,1,3,Bank transfer (automatic),108.3,7679.65,0,1.5041666666666667
6414,32,1,0,Bank transfer (automatic),91.05,2954.5,1,2.8453125
6415,40,1,3,Credit card (automatic),25.25,1006.9,0,0.63125
6416,58,0,1,Electronic check,45.35,2540.1,0,0.781896551724138
6417,67,0,3,Electronic check,43.9,3097.2,0,0.6552238805970149
6418,51,1,0,Electronic check,77.5,3807.35,1,1.5196078431372548
6419,31,1,1,Mailed check,79.3,2484.0,0,2.5580645161290323
6420,69,1,0,Credit card (automatic),84.9,5785.65,0,1.2304347826086957
6421,32,1,1,Electronic check,79.25,2619.15,0,2.4765625
6422,21,1,3,Credit card (automatic),71.05,1524.85,0,3.3833333333333333
6423,52,1,1,Electronic check,53.75,2790.65,0,1.0336538461538463
6424,72,1,3,Credit card (automatic),24.25,1784.5,0,0.3368055555555556
6425,72,0,3,Electronic check,54.2,3937.45,1,0.7527777777777778
6426,52,0,1,Bank transfer (automatic),44.25,2276.1,0,0.8509615384615384
6427,41,1,1,Bank transfer (automatic),50.05,2029.05,0,1.2207317073170731
6428,41,1,3,Mailed check,20.15,802.35,0,0.49146341463414633
6429,6,1,0,Mailed check,69.25,418.4,1,11.541666666666666
6430,67,1,1,Credit card (automatic),69.35,4653.25,0,1.0350746268656716
6431,16,1,0,Mailed check,19.35,275.9,0,1.209375
6432,17,1,3,Mailed check,19.15,343.45,0,1.1264705882352941
6433,35,1,0,Mailed check,61.0,2130.45,0,1.7428571428571429
6434,58,1,3,Credit card (automatic),20.5,1191.4,0,0.35344827586206895
6435,1,1,0,Electronic check,50.5,50.5,1,50.5
6436,52,0,3,Mailed check,50.2,2554.0,0,0.9653846153846154
6437,70,1,3,Bank transfer (automatic),79.6,5589.45,0,1.137142857142857
6438,19,1,3,Bank transfer (automatic),24.9,467.7,0,1.3105263157894735
6439,1,1,0,Electronic check,74.4,74.4,1,74.4
6440,35,1,0,Electronic check,106.9,3756.45,0,3.0542857142857143
6441,32,1,0,Electronic check,101.35,3334.9,0,3.1671875
6442,17,1,0,Credit card (automatic),55.35,920.5,0,3.2558823529411764
6443,67,1,1,Credit card (automatic),50.55,3431.75,0,0.7544776119402985
6444,9,1,0,Bank transfer (automatic),19.5,150.35,0,2.1666666666666665
6445,31,1,1,Mailed check,79.45,2587.7,1,2.5629032258064517
6446,4,1,0,Electronic check,90.65,367.95,0,22.6625
6447,58,1,1,Bank transfer (automatic),89.85,5125.75,0,1.5491379310344826
6448,60,1,1,Mailed check,79.0,4801.1,0,1.3166666666666667
6449,58,1,1,Electronic check,104.65,6219.6,1,1.8043103448275863
6450,1,1,0,Mailed check,19.55,19.55,0,19.55
6451,27,1,3,Mailed check,19.9,550.1,0,0.7370370370370369
6452,66,1,1,Electronic check,116.25,7862.25,0,1.7613636363636365
6453,15,1,0,Bank transfer (automatic),87.75,1242.2,0,5.85
6454,47,1,0,Electronic check,100.05,4871.05,1,2.128723404255319
6455,41,1,0,Credit card (automatic),81.3,3190.65,0,1.9829268292682927
6456,59,0,0,Electronic check,44.3,2666.75,0,0.7508474576271186
6457,50,1,3,Credit card (automatic),70.35,3533.6,0,1.4069999999999998
6458,17,0,1,Credit card (automatic),44.45,792.15,0,2.614705882352941
6459,6,1,0,Electronic check,49.15,295.65,0,8.191666666666666
6460,51,0,0,Credit card (automatic),29.45,1459.35,0,0.5774509803921568
6461,44,1,0,Electronic check,100.55,4398.15,1,2.2852272727272727
6462,49,1,0,Credit card (automatic),85.3,4297.95,0,1.7408163265306122
6463,2,1,0,Electronic check,95.65,167.3,1,47.825
6464,59,1,1,Mailed check,69.1,4096.9,0,1.171186440677966
6465,50,1,0,Bank transfer (automatic),70.35,3454.6,0,1.4069999999999998
6466,59,1,3,Mailed check,20.6,1286.0,0,0.3491525423728814
6467,18,1,0,Mailed check,74.15,1387.0,0,4.1194444444444445
6468,10,1,0,Electronic check,75.05,786.3,0,7.505
6469,14,1,1,Electronic check,44.6,641.25,0,3.185714285714286
6470,35,1,3,Bank transfer (automatic),21.45,705.45,0,0.6128571428571429
6471,8,1,1,Mailed check,43.45,345.5,0,5.43125
6472,18,1,1,Bank transfer (automatic),20.05,345.9,0,1.113888888888889
6473,60,1,1,Bank transfer (automatic),94.15,5811.8,0,1.5691666666666668
6474,1,1,0,Electronic check,94.4,94.4,1,94.4
6475,6,1,3,Mailed check,19.55,124.45,0,3.2583333333333333
6476,19,1,0,Mailed check,75.9,1375.6,0,3.9947368421052634
6477,53,1,1,Bank transfer (automatic),64.15,3491.55,0,1.2103773584905662
6478,72,1,3,Bank transfer (automatic),109.55,7920.7,0,1.5215277777777778
6479,60,1,3,Credit card (automatic),110.8,6640.7,0,1.8466666666666667
6480,1,1,0,Credit card (automatic),55.0,55.0,1,55.0
6481,13,1,0,Mailed check,53.45,718.1,0,4.111538461538462
6482,5,1,0,Credit card (automatic),69.95,320.4,0,13.99
6483,1,1,0,Electronic check,101.45,101.45,1,101.45
6484,13,1,0,Electronic check,97.0,1334.45,0,7.461538461538462
6485,37,1,1,Bank transfer (automatic),90.6,3358.65,0,2.4486486486486485
6486,64,1,0,Mailed check,73.55,4764.0,0,1.14921875
6487,5,1,0,Bank transfer (automatic),67.95,350.3,1,13.59
6488,61,1,3,Bank transfer (automatic),94.35,5703.0,0,1.5467213114754097
6489,1,1,0,Electronic check,69.5,69.5,1,69.5
6490,1,1,0,Mailed check,18.85,18.85,1,18.85
6491,26,1,1,Mailed check,19.4,525.55,0,0.7461538461538461
6492,1,1,0,Electronic check,69.2,69.2,1,69.2
6493,24,1,3,Mailed check,19.75,483.15,0,0.8229166666666666
6494,17,0,1,Electronic check,54.6,934.8,0,3.211764705882353
6495,26,0,0,Mailed check,29.8,786.5,0,1.146153846153846
6496,1,1,0,Electronic check,69.65,69.65,1,69.65
6497,40,1,0,Electronic check,101.85,4086.3,1,2.5462499999999997
6498,52,1,0,Electronic check,103.05,5364.8,0,1.981730769230769
6499,1,1,0,Electronic check,82.3,82.3,1,82.3
6500,1,1,0,Mailed check,20.3,20.3,0,20.3
6501,21,0,3,Mailed check,35.1,770.4,0,1.6714285714285715
6502,67,1,1,Bank transfer (automatic),105.7,6816.95,0,1.5776119402985076
6503,44,1,0,Bank transfer (automatic),56.25,2419.55,0,1.2784090909090908
6504,70,0,1,Electronic check,60.35,4138.7,0,0.8621428571428572
6505,3,1,0,Electronic check,79.25,267.6,1,26.416666666666668
6506,56,1,3,Bank transfer (automatic),59.8,3457.45,0,1.0678571428571428
6507,13,1,0,Electronic check,84.6,1115.2,1,6.507692307692308
6508,58,1,0,Bank transfer (automatic),93.4,5435.6,1,1.610344827586207
6509,42,1,0,Electronic check,94.2,4186.3,1,2.242857142857143
6510,1,0,0,Electronic check,25.05,25.05,1,25.05
6511,46,1,3,Mailed check,99.65,4630.2,0,2.1663043478260873
6512,63,1,3,Bank transfer (automatic),50.65,3221.25,0,0.803968253968254
6513,11,1,0,Electronic check,60.9,688.5,0,5.536363636363636
6514,15,1,0,Bank transfer (automatic),59.65,867.1,0,3.9766666666666666
6515,72,0,3,Electronic check,64.7,4746.05,0,0.8986111111111111
6516,29,0,0,Credit card (automatic),25.1,712.85,1,0.8655172413793104
6517,1,1,0,Electronic check,48.95,48.95,1,48.95
6518,6,1,0,Electronic check,54.85,355.1,0,9.141666666666667
6519,1,1,0,Electronic check,45.3,45.3,1,45.3
6520,63,1,1,Electronic check,91.35,5764.7,0,1.45
6521,2,1,0,Electronic check,85.85,167.3,1,42.925
6522,18,1,3,Mailed check,25.1,428.45,0,1.3944444444444446
6523,43,0,0,Bank transfer (automatic),34.0,1505.35,0,0.7906976744186046
6524,15,0,1,Mailed check,45.9,693.45,0,3.06
6525,10,1,0,Electronic check,95.2,930.4,1,9.52
6526,55,1,3,Mailed check,20.5,1177.95,0,0.37272727272727274
6527,49,1,1,Bank transfer (automatic),100.6,5069.65,1,2.0530612244897957
6528,6,1,0,Mailed check,55.3,324.25,1,9.216666666666667
6529,70,1,3,Credit card (automatic),20.35,1458.1,0,0.29071428571428576
6530,2,1,0,Mailed check,74.85,156.4,1,37.425
6531,63,0,1,Bank transfer (automatic),36.1,2298.9,0,0.5730158730158731
6532,25,1,0,Bank transfer (automatic),65.8,1679.65,0,2.6319999999999997
6533,18,1,1,Bank transfer (automatic),20.35,369.6,0,1.1305555555555555
6534,28,1,0,Electronic check,105.8,2998.0,0,3.7785714285714285
6535,53,1,1,Mailed check,96.75,5206.55,0,1.8254716981132075
6536,35,1,1,Bank transfer (automatic),102.35,3626.1,1,2.924285714285714
6537,1,0,0,Mailed check,24.4,24.4,0,24.4
6538,70,1,1,Credit card (automatic),115.65,7968.85,1,1.6521428571428571
6539,2,1,0,Electronic check,79.85,152.45,1,39.925
6540,26,1,0,Electronic check,73.05,1959.5,0,2.8096153846153844
6541,34,1,1,Electronic check,64.35,2053.05,0,1.8926470588235293
6542,19,1,3,Mailed check,20.5,398.55,0,1.0789473684210527
6543,15,1,0,Mailed check,76.0,1130.85,1,5.066666666666666
6544,62,1,1,Credit card (automatic),54.75,3425.35,0,0.8830645161290323
6545,42,1,0,Bank transfer (automatic),104.75,4323.45,1,2.494047619047619
6546,9,1,0,Electronic check,74.65,703.55,1,8.294444444444444
6547,24,1,0,Electronic check,51.15,1275.7,0,2.13125
6548,68,0,3,Electronic check,41.95,2965.75,0,0.6169117647058824
6549,31,1,0,Mailed check,54.35,1647.0,0,1.7532258064516129
6550,1,1,0,Electronic check,56.25,56.25,1,56.25
6551,21,1,0,Electronic check,106.1,2249.95,1,5.052380952380952
6552,63,1,1,Electronic check,96.0,6109.75,0,1.5238095238095237
6553,2,1,0,Bank transfer (automatic),79.75,159.4,1,39.875
6554,61,0,3,Bank transfer (automatic),61.45,3751.15,0,1.007377049180328
6555,1,1,0,Electronic check,68.65,68.65,1,68.65
6556,18,1,1,Mailed check,19.65,411.25,0,1.0916666666666666
6557,6,1,1,Credit card (automatic),19.0,105.5,0,3.1666666666666665
6558,33,1,0,Electronic check,100.0,3320.6,0,3.0303030303030303
6559,16,1,0,Bank transfer (automatic),20.25,327.45,1,1.265625
6560,56,1,0,Electronic check,98.7,5669.5,0,1.7625
6561,23,1,1,Mailed check,19.8,465.45,0,0.8608695652173913
6562,9,1,0,Electronic check,73.8,704.3,0,8.2
6563,14,1,0,Electronic check,100.2,1369.8,1,7.1571428571428575
6564,15,1,0,Bank transfer (automatic),74.9,1107.25,1,4.993333333333334
6565,5,1,0,Credit card (automatic),20.05,95.55,0,4.01
6566,61,1,0,Electronic check,106.2,6375.2,0,1.7409836065573772
6567,70,1,3,Credit card (automatic),116.55,8152.3,0,1.665
6568,15,1,0,Electronic check,99.7,1566.75,0,6.6466666666666665
6569,8,1,3,Mailed check,19.7,130.25,0,2.4625
6570,8,1,3,Mailed check,19.5,162.15,0,2.4375
6571,4,0,0,Mailed check,29.15,110.05,0,7.2875
6572,34,1,1,Mailed check,55.0,1885.15,0,1.6176470588235294
6573,68,1,3,Credit card (automatic),90.8,6302.85,0,1.3352941176470587
6574,45,0,1,Bank transfer (automatic),51.0,2264.5,0,1.1333333333333333
6575,9,1,0,Electronic check,90.1,816.8,0,10.011111111111111
6576,22,1,0,Mailed check,59.05,1253.5,0,2.684090909090909
6577,2,1,0,Mailed check,20.3,41.2,0,10.15
6578,70,1,3,Bank transfer (automatic),72.95,5265.55,0,1.0421428571428573
6579,10,1,1,Credit card (automatic),73.55,693.3,0,7.3549999999999995
6580,72,1,3,Credit card (automatic),84.3,5997.1,0,1.1708333333333334
6581,49,1,1,Credit card (automatic),78.0,3824.2,0,1.5918367346938775
6582,54,1,1,Mailed check,72.1,3886.05,0,1.335185185185185
6583,71,1,3,Credit card (automatic),106.75,7283.25,0,1.5035211267605635
6584,22,1,1,Mailed check,19.25,412.55,0,0.875
6585,50,1,3,Credit card (automatic),20.55,1070.25,0,0.41100000000000003
6586,43,1,1,Mailed check,20.0,817.95,0,0.46511627906976744
6587,45,1,3,Credit card (automatic),24.65,1171.3,0,0.5477777777777777
6588,64,1,0,Bank transfer (automatic),103.5,6548.65,0,1.6171875
6589,23,1,3,Mailed check,23.85,625.65,0,1.0369565217391306
6590,68,1,3,Credit card (automatic),25.8,1911.5,0,0.37941176470588234
6591,1,1,0,Electronic check,70.85,70.85,1,70.85
6592,2,1,0,Credit card (automatic),69.8,134.7,1,34.9
6593,26,1,1,Credit card (automatic),59.45,1507.0,0,2.286538461538462
6594,55,0,0,Bank transfer (automatic),54.55,2978.3,1,0.9918181818181818
6595,14,1,0,Electronic check,20.05,299.3,0,1.4321428571428572
6596,71,1,3,Electronic check,82.55,5832.65,0,1.162676056338028
6597,64,1,1,Electronic check,81.25,5567.55,0,1.26953125
6598,7,1,0,Credit card (automatic),70.75,450.8,1,10.107142857142858
6599,57,1,3,Credit card (automatic),74.3,4166.35,0,1.3035087719298246
6600,13,1,0,Electronic check,94.1,1215.6,1,7.238461538461538
6601,3,0,0,Credit card (automatic),29.7,91.7,1,9.9
6602,72,1,3,Credit card (automatic),109.7,7898.45,0,1.5236111111111112
6603,40,1,0,Credit card (automatic),96.35,3915.4,0,2.40875
6604,14,1,0,Credit card (automatic),66.6,979.5,0,4.757142857142857
6605,2,1,0,Electronic check,44.5,90.05,0,22.25
6606,66,1,1,Credit card (automatic),110.9,7432.05,1,1.6803030303030304
6607,38,1,0,Electronic check,105.0,4026.4,1,2.763157894736842
6608,1,0,0,Electronic check,25.3,25.3,1,25.3
6609,22,1,1,Credit card (automatic),55.15,1193.05,1,2.506818181818182
6610,1,1,0,Mailed check,20.1,20.1,1,20.1
