tenure,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_log,TotalCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year
62,110.75,7053.35,0,4.707275408925245,113.76370967741936,0.0157017587387553,1,0,1,0,1,1,0
16,19.7,301.55,0,2.9806186357439426,18.846875,0.0653291328137953,0,0,1,1,1,0,1
6,49.5,312.7,0,3.901972669574645,52.11666666666667,0.1582986888391429,0,1,1,0,0,0,0
19,55.0,1046.5,1,4.007333185232471,55.078947368421055,0.0525561395126612,0,1,1,0,0,0,0
69,43.95,2960.1,0,3.783052624131186,42.9,0.0148474713692105,0,1,1,0,1,0,1
11,74.35,834.2,1,4.308783672906164,75.83636363636364,0.0891273076000958,0,0,0,0,0,0,0
64,111.15,6953.4,0,4.710880640410205,108.646875,0.0159849857623608,0,0,0,0,0,0,0
39,104.7,4134.85,1,4.651099117876491,106.02179487179488,0.0253213538580601,0,1,1,0,1,1,0
15,55.7,899.8,1,4.019980146933238,59.986666666666665,0.0619026450322293,0,0,1,1,0,0,0
25,20.6,541.5,0,3.025291075795536,21.66,0.0380424746075715,0,0,1,1,0,0,0
6,19.65,116.85,0,2.9780773383152703,19.475,0.1681643132220796,0,1,1,0,1,0,1
66,115.8,7942.15,0,4.751864565138895,120.33560606060604,0.0145804347689227,1,0,1,0,1,1,0
61,88.65,5321.25,0,4.484696032520217,87.23360655737704,0.0166596194503171,0,1,1,0,1,0,1
43,94.5,4156.8,0,4.548599834499697,96.66976744186049,0.0227338337182448,0,0,0,0,0,0,0
12,20.1,223.6,0,3.0007198150650303,18.633333333333333,0.0898926654740608,0,0,1,1,0,0,0
23,34.65,768.45,0,3.5452977256359124,33.4108695652174,0.0450907671286355,1,0,1,0,0,0,0
71,52.3,3765.05,0,3.956996371070877,53.02887323943662,0.0138909177832963,1,0,1,0,0,0,0
34,65.0,2157.5,0,4.174387269895637,63.45588235294117,0.030127462340672,0,0,1,1,0,0,0
5,19.85,108.05,1,2.9882040071331994,21.61,0.1837112447940768,0,1,1,0,0,0,0
41,35.45,1391.65,0,3.5681232529781366,33.94268292682927,0.0254733589623827,0,0,1,1,1,1,0
72,19.7,1379.8,0,2.9806186357439426,19.163888888888888,0.0142774315118133,0,1,1,0,1,0,1
14,95.6,1273.3,0,4.560172820057356,90.95,0.0750804994895154,0,0,0,0,0,0,0
41,19.85,810.45,0,2.9882040071331994,19.76707317073171,0.0244925658584736,0,0,1,1,1,0,1
23,81.85,1810.85,0,4.404888303817144,78.73260869565217,0.0451997680647209,0,1,1,0,1,1,0
71,109.3,7782.85,0,4.694096395182493,109.61760563380282,0.0140436986450978,0,1,1,0,1,0,1
1,70.3,70.3,1,4.252771798816619,70.3,1.0,0,0,0,0,0,0,0
72,25.4,1797.1,0,3.2347491740244907,24.959722222222226,0.0141338823660341,0,0,1,1,1,0,1
6,69.8,377.85,0,4.245634009768327,62.975,0.1847293899695646,0,0,0,0,0,0,0
23,20.0,445.3,0,2.995732273553991,19.360869565217392,0.0449135414327419,0,1,1,0,1,1,0
10,85.55,851.75,1,4.449101000338202,85.175,0.1004402700322864,0,0,0,0,0,0,0
72,109.9,7624.2,0,4.699570861409576,105.89166666666668,0.0144146271084179,0,0,0,0,1,0,1
7,50.3,355.1,0,3.918005077105693,50.72857142857144,0.1416502393691917,1,0,1,0,0,0,0
6,94.5,575.45,1,4.548599834499697,95.90833333333336,0.1642193066295942,0,0,1,1,0,0,0
9,101.5,906.85,0,4.620058798481842,100.76111111111112,0.1119258973369355,0,0,0,0,0,0,0
12,89.15,1057.55,0,4.49032034430915,88.12916666666666,0.0842986147227081,0,0,0,0,0,0,0
1,19.4,19.4,0,2.9652730660692823,19.4,1.0,0,0,1,1,0,0,0
48,29.9,1388.75,0,3.3978584803966405,28.932291666666668,0.0215301530153015,1,0,1,0,1,1,0
20,78.8,1641.3,0,4.366912996863833,82.065,0.0480107232072137,0,0,0,0,0,0,0
16,85.35,1375.15,1,4.4467604492404496,85.946875,0.0620659564411155,0,1,1,0,0,0,0
2,79.65,152.7,1,4.3776420363560575,76.35,0.5216110019646366,0,0,1,1,0,0,0
10,19.3,185.2,0,2.96010509591084,18.52,0.1042116630669546,0,0,1,1,1,1,0
2,79.6,195.05,1,4.377014092850337,97.525,0.4081004870546013,0,0,0,0,0,0,0
20,96.8,1826.7,0,4.572646994282532,91.335,0.0529917337274867,0,0,1,1,0,0,0
20,20.65,417.5,0,3.027715319407042,20.875,0.0494610778443113,0,0,1,1,1,1,0
19,19.8,344.5,0,2.9856819377004897,18.13157894736842,0.0574746008708272,0,0,1,1,1,1,0
19,90.6,1660.0,1,4.506454213048934,87.36842105263158,0.054578313253012,0,0,0,0,0,0,0
22,104.6,2180.55,0,4.650143551630823,99.1159090909091,0.0479695489670037,0,0,0,0,0,0,0
35,80.05,2835.9,0,4.382651439442724,81.02571428571429,0.028227370499665,0,1,1,0,0,0,0
1,45.15,45.15,0,3.8099902798629945,45.15,1.0,0,0,1,1,0,0,0
39,73.15,2730.85,0,4.292512127466133,70.02179487179487,0.0267865316659648,0,1,1,0,0,0,0
54,99.1,5437.1,0,4.596129441335942,100.68703703703704,0.0182266281657501,0,0,0,0,1,1,0
1,20.2,20.2,1,3.005682604407159,20.2,1.0,1,0,1,0,0,0,0
66,106.05,6981.35,1,4.663910681010692,105.7780303030303,0.0151904717568951,0,1,1,0,1,0,1
56,105.35,5794.45,0,4.6572881402501976,103.47232142857142,0.0181811906220607,0,0,1,1,0,0,0
18,45.65,747.2,0,3.8210036070409776,41.51111111111111,0.0610947537473233,0,1,1,0,0,0,0
16,79.95,1267.95,0,4.381401439279963,79.246875,0.0630545368508222,0,1,1,0,0,0,0
68,54.45,3674.95,0,3.9972828493789696,54.04338235294117,0.0148165281160287,0,1,1,0,1,1,0
53,25.1,1275.6,0,3.2228678461377385,24.067924528301884,0.0196770147381624,0,1,1,0,1,0,1
72,84.7,5893.9,0,4.439115601658009,81.85972222222222,0.0143707901389572,0,1,1,0,1,0,1
9,75.85,724.65,0,4.328757705794541,80.51666666666667,0.1046712205892499,0,0,0,0,0,0,0
30,48.8,1536.75,0,3.8877303128591016,51.225,0.0317553278021799,0,0,1,1,0,0,0
36,99.15,3615.6,1,4.5966338549658055,100.43333333333334,0.0274228343843345,0,0,0,0,0,0,0
18,35.2,607.3,0,3.5610460826040518,33.73888888888889,0.0579614687963115,0,0,0,0,0,0,0
55,76.25,4154.55,0,4.334017415487521,75.53727272727274,0.0183533716046262,0,0,0,0,1,1,0
39,55.9,2184.35,1,4.023564380161053,56.00897435897436,0.0255911369514958,0,0,0,0,0,0,0
21,82.35,1852.85,1,4.410978456623649,88.23095238095237,0.0444450441212186,0,0,0,0,0,0,0
2,40.4,77.15,1,3.698829784967105,38.575,0.5236552171095269,0,1,1,0,0,0,0
33,24.9,847.8,0,3.214867803470662,25.690909090909088,0.0293701344656758,1,0,1,0,1,1,0
44,54.3,2390.45,0,3.9945242269398897,54.32840909090908,0.0227153883160074,1,0,1,0,1,0,1
30,66.3,1923.5,0,4.194189897191817,64.11666666666666,0.0344684169482713,1,0,1,0,0,0,0
71,20.9,1493.2,0,3.039749158970765,21.03098591549296,0.0139967854272702,1,0,1,0,1,0,1
4,75.35,338.1,1,4.322143925072504,84.525,0.2228630582667849,0,0,0,0,0,0,0
35,85.15,3030.6,1,4.444414407108697,86.58857142857143,0.0280967465188411,0,0,0,0,1,1,0
1,75.35,75.35,0,4.322143925072504,75.35,1.0,0,1,1,0,0,0,0
23,104.45,2184.85,0,4.648708488002574,94.99347826086957,0.0478064855710918,0,0,0,0,0,0,0
22,49.45,1031.4,0,3.900962058068721,46.88181818181818,0.0479445414000387,0,1,1,0,1,1,0
49,19.45,921.3,0,2.9678470700644555,18.802040816326528,0.0211114729187018,0,1,1,0,1,1,0
42,92.15,3875.4,0,4.523417684115833,92.27142857142856,0.0237781906383857,0,0,0,0,0,0,0
33,93.8,3124.5,1,4.541164856012179,94.6818181818182,0.0300208033285325,0,0,0,0,1,1,0
7,19.85,144.15,0,2.9882040071331994,20.592857142857145,0.1377037807839056,0,0,1,1,1,0,1
67,100.25,6689.0,0,4.607667066186679,99.8358208955224,0.0149872925698908,1,0,1,0,1,1,0
15,95.7,1451.1,0,4.5612182984589085,96.74,0.0659499689890428,0,0,0,0,0,0,0
67,93.15,6368.2,0,4.5342110970475975,95.04776119402985,0.0146273672309286,0,0,0,0,1,0,1
53,69.7,3729.6,0,4.244200317766478,70.36981132075472,0.0186883311883311,0,0,1,1,1,0,1
21,19.8,350.1,0,2.9856819377004897,16.67142857142857,0.0565552699228791,0,0,1,1,1,1,0
40,71.35,2847.2,0,4.267597343922845,71.17999999999999,0.0250597077830851,0,0,1,1,0,0,0
22,20.75,452.35,0,3.0325462466767075,20.56136363636364,0.0458715596330275,1,0,1,0,1,1,0
39,40.6,1494.5,0,3.703768066607687,38.32051282051282,0.0271662763466042,0,0,0,0,0,0,0
45,20.4,930.45,1,3.0155349008501706,20.67666666666667,0.0219248750604546,0,0,0,0,1,1,0
2,20.35,41.85,0,3.013080911888604,20.925,0.4862604540023895,0,0,1,1,0,0,0
57,19.75,1272.05,0,2.9831534913471307,22.316666666666663,0.0155261192563185,1,0,1,0,1,0,1
8,54.4,475.1,0,3.996364153861897,59.3875,0.1145022100610397,0,0,0,0,0,0,0
7,94.7,673.1,1,4.550714000192032,96.15714285714286,0.1406923191204873,0,1,1,0,0,0,0
6,30.5,208.7,1,3.417726683613366,34.78333333333333,0.1461427886919022,0,1,1,0,0,0,0
7,20.45,150.75,0,3.017982882488811,21.535714285714285,0.1356550580431177,0,0,1,1,0,0,0
49,66.15,3199.0,0,4.191924890560965,65.28571428571429,0.0206783369803063,1,0,1,0,1,0,1
65,89.85,5844.65,0,4.498141613229568,89.9176923076923,0.0153730334579487,0,0,0,0,1,1,0
55,45.05,2462.6,0,3.807772984054347,44.77454545454545,0.0182936733533663,1,0,1,0,1,1,0
71,86.85,6263.8,0,4.464182492687114,88.22253521126761,0.0138653852294134,1,0,1,0,1,0,1
35,96.75,3403.4,0,4.572130331909891,97.24,0.0284274548980431,0,0,1,1,0,0,0
3,77.0,237.75,1,4.343805421853684,79.25,0.323869610935857,0,0,0,0,0,0,0
11,20.1,221.35,1,3.0007198150650303,20.12272727272727,0.0908064151795798,0,1,1,0,0,0,0
1,75.3,75.3,1,4.321480134805848,75.3,1.0,0,0,0,0,0,0,0
17,106.65,1672.1,0,4.669552444917359,98.35882352941177,0.0637820704503319,1,0,1,0,0,0,0
72,110.15,7881.2,0,4.7018430732483525,109.46111111111112,0.0139762980256813,0,1,1,0,1,0,1
28,82.85,2320.8,0,4.417031743872572,82.88571428571429,0.0356988969320923,1,0,1,0,1,1,0
18,20.1,370.5,0,3.0007198150650303,20.58333333333333,0.0542510121457489,0,0,1,1,1,0,1
40,99.2,4062.2,1,4.597138014290827,101.555,0.0244202648810989,0,1,1,0,1,1,0
52,59.45,3043.7,0,4.085135623136791,58.5326923076923,0.0195321483720471,0,0,0,0,0,0,0
47,58.6,2723.4,0,4.070734696582967,57.94468085106383,0.021517221120658,1,0,1,0,0,0,0
23,49.7,1081.25,0,3.906004933102583,47.01086956521739,0.0459653179190751,0,1,1,0,0,0,0
66,65.85,4097.05,0,4.18737942818929,62.07651515151515,0.0160725399982914,0,0,1,1,1,0,1
8,73.5,632.2,0,4.297285406218791,79.025,0.116260677000949,0,0,0,0,0,0,0
47,85.5,4042.3,1,4.448516375942715,86.00638297872341,0.0211513247408653,0,0,1,1,0,0,0
7,20.05,164.85,1,2.998229153752578,23.55,0.121625720351835,0,0,1,1,0,0,0
71,113.65,8166.8,0,4.7331235502985525,115.02535211267606,0.0139160993289905,0,1,1,0,1,0,1
50,83.4,4113.7,0,4.423648309364701,82.274,0.0202737195225709,0,0,0,0,0,0,0
46,65.65,3047.15,0,4.184337600748806,66.24239130434783,0.0215447221173883,0,0,1,1,1,0,1
1,70.4,70.4,1,4.254193263163997,70.4,1.0,0,0,0,0,0,0,0
66,61.35,4193.4,0,4.116595171156921,63.53636363636363,0.0146301330662469,1,0,1,0,1,0,1
42,85.9,3729.75,0,4.45318382899021,88.80357142857143,0.0230310342516254,0,1,1,0,0,0,0
5,75.65,399.45,0,4.326117440234365,79.89,0.1893854049317812,0,0,1,1,0,0,0
7,49.75,331.3,1,3.907010463604602,47.32857142857143,0.1501660126773317,0,0,0,0,1,1,0
29,70.9,1964.6,0,4.2612704335380815,67.7448275862069,0.0360887712511452,0,1,1,0,1,1,0
27,49.85,1336.15,0,3.909018496407848,49.48703703703704,0.037308685402088,0,0,1,1,0,0,0
15,75.3,1147.45,1,4.321480134805848,76.49666666666667,0.0656237744564033,0,1,1,0,0,0,0
25,20.1,486.05,0,3.0007198150650303,19.442,0.0413537701882522,0,0,1,1,1,0,1
11,94.0,1078.9,1,4.543294782270004,98.0818181818182,0.0871257762535916,0,0,0,0,0,0,0
57,103.05,5925.75,0,4.635214307336468,103.96052631578948,0.0173902037716744,0,0,0,0,0,0,0
67,118.35,7804.15,1,4.7736463359599925,116.47985074626864,0.0151650083609361,1,0,1,0,1,1,0
47,99.7,4747.2,0,4.602165676967792,101.00425531914894,0.0210018537243006,0,0,0,0,0,0,0
13,81.9,1028.9,0,4.405498990859024,79.14615384615385,0.0795995723588298,0,0,1,1,0,0,0
8,30.45,226.45,1,3.416085994155906,28.30625,0.1344667697063369,0,0,0,0,0,0,0
44,96.1,4364.1,1,4.565389315976247,99.18409090909093,0.0220205769803625,0,0,0,0,0,0,0
71,66.2,4692.55,0,4.192680462942962,66.09225352112676,0.0141074682209033,0,0,0,0,1,1,0
24,104.25,2433.9,1,4.646791860678911,101.4125,0.0428324910637248,0,0,0,0,0,0,0
15,80.2,1217.25,1,4.384523514872469,81.15,0.0658862189361265,0,0,0,0,0,0,0
1,19.75,19.75,0,2.9831534913471307,19.75,1.0,0,0,0,0,0,0,0
2,72.6,154.3,0,4.28496492183075,77.15,0.4705119896305897,0,0,1,1,0,0,0
55,116.5,6382.55,0,4.757891273005756,116.04636363636364,0.0182528926526231,0,0,0,0,0,0,0
71,106.8,7623.2,0,4.670957926526095,107.36901408450704,0.01400986462378,0,0,0,0,1,0,1
50,24.95,1261.45,0,3.2168738221975275,25.229,0.0197788259542589,0,0,1,1,1,0,1
1,89.25,89.25,0,4.491441420659749,89.25,1.0,0,0,0,0,0,0,0
5,19.25,86.05,0,2.9575110607337933,17.21,0.2237071470075537,0,0,1,1,0,0,0
66,104.55,6779.05,0,4.649665425874643,102.7128787878788,0.0154225149541602,1,0,1,0,1,1,0
49,87.2,4345.0,0,4.468204330914934,88.6734693877551,0.0200690448791714,0,0,1,1,1,1,0
3,30.75,82.85,0,3.4258899942525267,27.616666666666664,0.3711526855763428,0,0,0,0,0,0,0
66,25.7,1714.55,0,3.246490991901174,25.9780303030303,0.0149893558076463,0,1,1,0,1,1,0
11,86.2,893.2,0,4.456670177669648,81.2,0.0965069413345275,0,0,0,0,0,0,0
28,30.1,810.85,0,3.40452517175483,28.95892857142857,0.0371215391256089,0,1,1,0,0,0,0
65,99.35,6347.55,0,4.598648968997826,97.65461538461538,0.0156517081393608,0,0,0,0,1,0,1
62,19.2,1123.65,0,2.954910279033736,18.123387096774195,0.0170871712721932,0,1,1,0,1,0,1
2,20.1,43.15,0,3.0007198150650303,21.575,0.4658169177288528,1,0,1,0,0,0,0
2,20.35,35.1,0,3.013080911888604,17.55,0.5797720797720798,0,1,1,0,0,0,0
55,25.65,1388.0,0,3.2445435716167785,25.23636363636364,0.0184798270893371,0,1,1,0,1,0,1
41,94.55,3851.45,0,4.549128795104466,93.93780487804878,0.024549195757442,0,0,0,0,0,0,0
17,104.2,1743.5,1,4.646312129319266,102.55882352941175,0.059764840837396,0,0,0,0,0,0,0
30,94.4,2638.1,0,4.547541073151455,87.93666666666667,0.0357833289109586,1,0,1,0,1,1,0
17,56.1,946.95,0,4.027135812528651,55.70294117647059,0.0592428322509108,0,0,1,1,1,1,0
16,68.25,1114.85,0,4.223177434065069,69.678125,0.0612189980714894,1,0,1,0,1,0,1
72,24.75,1777.6,0,3.2088254890146994,24.688888888888886,0.0139232673267326,1,0,1,0,1,0,1
9,76.25,684.85,0,4.334017415487521,76.09444444444445,0.1113382492516609,0,0,0,0,0,0,0
1,74.35,74.35,0,4.308783672906164,74.35,1.0,0,0,0,0,0,0,0
23,54.15,1312.45,0,3.991757973447,57.06304347826087,0.0412587146176997,0,0,0,0,0,0,0
8,19.45,159.2,0,2.9678470700644555,19.9,0.1221733668341708,1,0,1,0,0,0,0
19,34.95,610.2,0,3.5539184686798198,32.11578947368421,0.057276302851524,0,0,1,1,0,0,0
7,53.65,404.35,0,3.982481469076708,57.76428571428572,0.1326820823543959,0,0,0,0,0,0,0
1,69.65,69.65,1,4.243482700225814,69.65,1.0,0,0,0,0,0,0,0
61,104.0,6363.45,0,4.6443908991413725,104.31885245901638,0.0163433357691189,0,0,0,0,1,1,0
57,70.35,4124.65,0,4.253482783560398,72.36228070175439,0.0170559926296776,0,1,1,0,1,0,1
9,80.8,713.1,1,4.39197696552705,79.23333333333333,0.1133080914317767,0,0,0,0,0,0,0
15,64.85,950.75,0,4.172076910762453,63.38333333333333,0.0682093084407047,0,0,1,1,1,1,0
1,19.65,19.65,0,2.9780773383152703,19.65,1.0,0,0,1,1,0,0,0
12,45.9,505.95,0,3.8264651170664994,42.1625,0.0907204269196561,1,0,1,0,0,0,0
54,20.0,1149.65,0,2.995732273553991,21.289814814814815,0.0173965989649023,0,0,1,1,1,0,1
4,44.8,169.65,0,3.80220813942094,42.4125,0.2640730916592985,0,0,0,0,0,0,0
7,80.3,526.7,1,4.385769620952716,75.24285714285715,0.1524587051452439,0,0,1,1,0,0,0
20,20.35,393.15,0,3.013080911888604,19.6575,0.0517614142184916,0,0,1,1,1,1,0
26,45.8,1147.0,0,3.824284091120139,44.11538461538461,0.0399302528334786,0,0,1,1,0,0,0
36,84.1,3021.6,1,4.432006566978902,83.93333333333334,0.0278329361927455,0,0,0,0,0,0,0
53,108.95,5718.2,0,4.690889061390629,107.89056603773584,0.019053198558987,1,0,1,0,1,1,0
3,69.35,191.35,1,4.239166146760841,63.78333333333333,0.3624248758818918,0,0,0,0,0,0,0
68,64.35,4539.6,0,4.164336934042136,66.75882352941177,0.0141752577319587,0,1,1,0,1,0,1
72,90.8,6397.6,0,4.508659285607248,88.85555555555555,0.0141928223083656,0,1,1,0,1,0,1
12,24.95,280.4,0,3.2168738221975275,23.366666666666664,0.0889800285306704,0,1,1,0,1,1,0
34,79.6,2718.3,1,4.377014092850337,79.95,0.0292830077622043,0,0,1,1,0,0,0
68,84.7,5711.05,0,4.439115601658009,83.9860294117647,0.0148308979959902,1,0,1,0,1,0,1
50,70.8,3478.15,0,4.259859000699674,69.563,0.0203556488363066,0,1,1,0,1,1,0
1,36.45,36.45,1,3.5959414584546674,36.45,1.0,0,0,0,0,0,0,0
41,104.4,4133.95,0,4.648229675448539,100.8280487804878,0.0252542967379866,0,0,0,0,0,0,0
30,101.5,2917.65,0,4.620058798481842,97.255,0.0347882713827909,0,0,0,0,0,0,0
1,54.3,54.3,0,3.9945242269398897,54.3,1.0,0,0,0,0,0,0,0
29,103.95,2964.8,0,4.643910014304022,102.2344827586207,0.0350613869400971,0,0,0,0,0,0,0
23,91.1,2198.3,0,4.511957804265912,95.57826086956524,0.0414411135877723,0,1,1,0,1,0,1
60,19.95,1189.9,0,2.9932291433358724,19.831666666666667,0.0167661147995629,0,0,1,1,1,0,1
72,26.45,1914.5,0,3.2752561583043085,26.59027777777778,0.0138156176547401,0,1,1,0,1,0,1
22,89.4,2001.5,1,4.493120682179469,90.97727272727272,0.0446665001249063,0,0,0,0,0,0,0
72,75.1,5336.35,0,4.318820558770089,74.11597222222223,0.0140732897954594,1,0,1,0,1,0,1
66,108.1,7238.6,0,4.683056724645162,109.6757575757576,0.0149338269831182,1,0,1,0,1,1,0
72,110.15,7998.8,0,4.7018430732483525,111.09444444444443,0.0137708156223433,0,0,0,0,1,0,1
47,80.35,3825.85,1,4.386392092183521,81.40106382978723,0.0210018688657422,0,0,0,0,0,0,0
51,111.5,5703.25,0,4.7140245909001735,111.82843137254902,0.0195502564327357,0,0,0,0,1,1,0
70,106.5,7397.0,0,4.66814498514948,105.67142857142858,0.0143977288089766,0,0,0,0,1,1,0
9,19.9,164.6,0,2.990719731730447,18.288888888888888,0.1208991494532199,0,0,0,0,1,1,0
59,111.1,6555.2,0,4.710430696645584,111.10508474576272,0.0169483768611178,0,0,1,1,1,0,1
3,70.7,225.65,0,4.258445572902527,75.21666666666667,0.3133170839796144,0,0,1,1,0,0,0
38,24.85,955.75,0,3.2128577525426376,25.151315789473685,0.0260005231493591,0,0,0,0,0,0,0
37,91.2,3382.3,0,4.513054897080286,91.41351351351352,0.0269639003045265,1,0,1,0,0,0,0
37,65.6,2313.8,0,4.183575695950044,62.53513513513514,0.0283516293543089,1,0,1,0,1,0,1
24,40.65,933.3,1,3.70499883599382,38.8875,0.0435551269688203,0,1,1,0,0,0,0
14,59.45,780.85,0,4.085135623136791,55.775,0.0761349811103284,1,0,1,0,0,0,0
72,109.95,7852.4,0,4.70002571700077,109.0611111111111,0.014002088533442,0,1,1,0,1,0,1
53,60.45,3184.25,1,4.101816577060802,60.08018867924528,0.0189840621810473,0,0,0,0,1,1,0
8,84.9,764.95,1,4.441474093317302,95.61875,0.1109876462513889,0,0,0,0,0,0,0
72,38.5,2763.0,0,3.6506582412937383,38.375,0.0139341295693087,0,1,1,0,1,0,1
17,92.55,1614.7,0,4.527749039019507,94.98235294117649,0.0573171486963522,0,0,0,0,0,0,0
2,73.55,145.4,1,4.297965447047447,72.7,0.5058459422283356,1,0,1,0,0,0,0
8,20.15,156.25,1,3.003204288392692,19.53125,0.12896,1,0,1,0,0,0,0
48,34.7,1604.5,1,3.5467396869528134,33.427083333333336,0.0216266749766282,0,0,1,1,1,1,0
10,24.5,270.15,0,3.198673117550681,27.015,0.0906903572089579,0,0,1,1,0,0,0
1,20.6,20.6,0,3.025291075795536,20.6,1.0,0,0,1,1,0,0,0
29,58.0,1734.5,0,4.060443010546419,59.810344827586206,0.0334390314211588,0,1,1,0,1,1,0
65,107.45,7047.5,0,4.67702562308852,108.42307692307692,0.0152465413267116,0,0,0,0,1,1,0
8,65.5,573.15,0,4.182050142641207,71.64375,0.1142807293029748,1,0,1,0,0,0,0
61,25.45,1538.6,0,3.236715742996532,25.22295081967213,0.0165410113089821,1,0,1,0,1,0,1
45,100.15,4459.8,0,4.606669062111827,99.10666666666668,0.0224561639535405,1,0,1,0,1,1,0
72,104.45,7459.0,0,4.648708488002574,103.59722222222224,0.0140032175894892,0,1,1,0,1,1,0
12,21.15,306.05,0,3.0516399054922867,25.504166666666663,0.0691063551707237,0,0,0,0,0,0,0
7,96.2,639.7,0,4.566429357671661,91.38571428571429,0.1503829920275129,0,0,0,0,0,0,0
9,44.4,348.15,0,3.7932394694381792,38.68333333333333,0.1275312365359758,0,0,1,1,0,0,0
43,107.55,4533.9,1,4.677955855713739,105.43953488372092,0.0237212995434394,0,0,0,0,1,1,0
58,94.35,5563.65,0,4.547011271814559,95.925,0.0169582917688927,1,0,1,0,1,0,1
16,98.75,1587.55,1,4.592591403781231,99.221875,0.0622027652672356,0,0,0,0,0,0,0
2,20.3,40.25,0,3.0106208860477417,20.125,0.5043478260869565,0,0,1,1,0,0,0
8,101.15,842.9,1,4.6166045636137545,105.3625,0.120002372760707,0,0,0,0,0,0,0
40,105.75,4228.55,0,4.661077817926388,105.71375,0.0250085726785777,1,0,1,0,1,1,0
9,81.15,784.45,0,4.396299293960601,87.16111111111111,0.1034482758620689,0,0,0,0,0,0,0
41,89.55,3729.75,0,4.494797128506721,90.96951219512196,0.0240096521214558,0,0,0,0,1,1,0
26,54.75,1406.9,0,4.00277736869661,54.11153846153847,0.038915345795721,0,1,1,0,0,0,0
33,53.75,1857.3,0,3.984343667007772,56.28181818181818,0.0289398589350131,0,1,1,0,1,1,0
68,105.75,7322.5,0,4.661077817926388,107.68382352941175,0.0144417890064868,0,1,1,0,1,1,0
65,105.85,6725.5,0,4.662022997580874,103.46923076923076,0.0157386067950338,0,1,1,0,1,0,1
55,64.2,3627.3,0,4.162003210695915,65.9509090909091,0.0176991150442477,0,0,0,0,1,1,0
20,88.7,1761.45,1,4.485259889315534,88.0725,0.0503562405972352,0,0,0,0,0,0,0
19,87.7,1725.95,0,4.473921899378137,90.83947368421052,0.0508125959616443,0,1,1,0,1,1,0
45,89.3,4192.15,0,4.492001487882454,93.15888888888888,0.0213017186885011,0,1,1,0,0,0,0
70,20.15,1411.2,0,3.003204288392692,20.16,0.0142786281179138,0,1,1,0,1,0,1
2,79.75,164.5,1,4.378896741664954,82.25,0.4848024316109423,0,0,0,0,0,0,0
27,94.55,2724.6,1,4.549128795104466,100.91111111111113,0.0347023416281289,0,0,1,1,0,0,0
12,20.05,264.55,0,2.998229153752578,22.04583333333333,0.0757890757890757,0,0,0,0,1,0,1
72,67.2,4671.7,0,4.207673247529104,64.88472222222222,0.0143844853051351,0,1,1,0,1,0,1
12,94.55,1173.55,0,4.549128795104466,97.79583333333332,0.080567508840697,0,0,0,0,0,0,0
5,69.05,318.5,1,4.234830879855301,63.7,0.2167974882260596,0,0,1,1,0,0,0
71,107.5,7713.55,0,4.677490847567717,108.64154929577464,0.0139365143157171,0,0,0,0,0,0,0
35,73.0,2471.25,0,4.290459441148391,70.60714285714286,0.0295397066262013,0,0,0,0,1,1,0
70,114.75,7842.3,0,4.742755848940655,112.03285714285714,0.0146321869859607,0,1,1,0,1,0,1
31,76.05,2227.8,0,4.331391018705302,71.86451612903227,0.0341368165903582,0,0,0,0,0,0,0
52,96.25,4990.25,1,4.566948973167894,95.96634615384616,0.0192876108411402,1,0,1,0,1,0,1
37,101.1,3744.05,1,4.616110126026426,101.19054054054054,0.0270028445132944,0,0,0,0,0,0,0
69,104.7,7220.35,1,4.651099117876491,104.6427536231884,0.0145006820998982,1,0,1,0,1,1,0
30,77.9,2351.45,0,4.355425952876702,78.38166666666666,0.0331284951838227,0,0,1,1,0,0,0
33,90.65,2989.6,0,4.50700593720086,90.5939393939394,0.0303217821782178,0,0,0,0,0,0,0
54,110.45,6077.75,0,4.704562929866127,112.55092592592592,0.0181728435687548,0,0,0,0,1,0,1
59,68.7,4070.95,0,4.229749199228304,68.99915254237288,0.0168756678416585,1,0,1,0,1,1,0
55,44.85,2479.05,0,3.803323588504805,45.07363636363637,0.0180916076722938,0,0,0,0,0,0,0
69,29.8,2134.3,0,3.3945083935113587,30.93188405797102,0.0139624232769526,0,1,1,0,1,1,0
66,88.9,6000.1,0,4.487512142519859,90.91060606060609,0.0148164197263378,1,0,1,0,1,1,0
37,58.75,2203.1,0,4.073291153024268,59.54324324324324,0.0266669692705732,0,0,1,1,1,1,0
9,19.85,183.15,0,2.9882040071331994,20.35,0.1083811083811083,0,1,1,0,1,1,0
69,86.9,6194.1,0,4.464758032271346,89.7695652173913,0.0140294796661339,1,0,1,0,1,0,1
10,59.65,638.95,0,4.0884941485439255,63.895,0.0933562876594412,0,0,1,1,0,0,0
40,55.25,2139.2,1,4.011868340397863,53.48,0.0258274121166791,0,0,1,1,0,0,0
13,66.4,831.75,0,4.1956970564823886,63.98076923076923,0.0798316801923655,0,1,1,0,0,0,0
6,90.1,521.3,1,4.500920164614292,86.88333333333333,0.1728371379244197,0,0,0,0,0,0,0
69,20.15,1337.5,0,3.003204288392692,19.38405797101449,0.0150654205607476,1,0,1,0,1,0,1
